RPM_MAIN,RPM_SMALL,thrust,torque,power_required,createdMoment,STALL_FACTOR,RPM_MAIN_bound,RPM_SMALL_bound, iterVel
400,10000,22.214309796596904,3.0531711310332645,-476.34112324529536,-5.871469671070929,(0.0, 0.0, 0.05263157894736842, 0.8771929824561403),(250, 650),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
400,10000,22.214309796596904,3.0531711310332645,-476.34112324529536,-5.871469671070929,(0.0, 0.0, 0.05263157894736842, 0.8771929824561403),(250, 650),(4000, 15000), 0

525.0,10000,44.786578556539844,4.969941001107374,-306.51849619336184,-3.7498018521889454,(0.0, 0.0, 0.08771929824561403, 0.8596491228070176),(400, 650),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
525.0,10000,44.786578556539844,4.969941001107374,-306.51849619336184,-3.7498018521889454,(0.0, 0.0, 0.08771929824561403, 0.8596491228070176),(400, 650),(4000, 15000), 0

587.5,10000,59.603041777086624,6.1211382158373695,-243.3701214011311,-2.962874979367488,(0.0, 0.0, 0.10526315789473684, 0.8421052631578947),(525.0, 650),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
587.5,10000,59.603041777086624,6.1211382158373695,-243.3701214011311,-2.962874979367488,(0.0, 0.0, 0.10526315789473684, 0.8421052631578947),(525.0, 650),(4000, 15000), 0

618.75,10000,67.34738510415326,6.7034399923041095,-192.77804070876516,-2.275550075239927,(0.0, 0.0, 0.12280701754385964, 0.8421052631578947),(587.5, 650),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
618.75,10000,67.34738510415326,6.7034399923041095,-192.77804070876516,-2.275550075239927,(0.0, 0.0, 0.12280701754385964, 0.8421052631578947),(587.5, 650),(4000, 15000), 0

603.125,10000,63.480140263656736,6.409056743357529,-214.61570973234177,-2.5245119289970765,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 618.75),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
603.125,10000,63.480140263656736,6.409056743357529,-214.61570973234177,-2.5245119289970765,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 618.75),(4000, 15000), 0

595.3125,10000,61.515441171166586,6.264318616948835,-229.51647770623006,-2.7519393243633496,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 603.125),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
595.3125,10000,61.515441171166586,6.264318616948835,-229.51647770623006,-2.7519393243633496,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 603.125),(4000, 15000), 0

591.40625,10000,60.553871462315755,6.1926357466455935,-236.4614411956744,-2.8569791186476143,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 595.3125),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
591.40625,10000,60.553871462315755,6.1926357466455935,-236.4614411956744,-2.8569791186476143,(0.0, 0.0, 0.10526315789473684, 0.8596491228070176),(587.5, 595.3125),(4000, 15000), 0

589.453125,10000,60.07651289706776,6.156839703126589,-240.00412421624605,-2.9115180333310255,(0.0, 0.0, 0.10526315789473684, 0.8421052631578947),(587.5, 591.40625),(4000, 15000),0
WARNING: The tip small propeller is stalling, reduce RPM_SMALL
589.453125,10000,60.07651289706776,6.156839703126589,-240.00412421624605,-2.9115180333310255,(0.0, 0.0, 0.10526315789473684, 0.8421052631578947),(587.5, 591.40625),(4000, 15000), 0

