iter,R,D,thrust,RPM_main,RPM_small,power_req,Stall err,err
0,1.0,0.15,54.045956350529224,370.77397055949587,8821.394298845375,269.0848955810742,0.0,1381.7213067697257
0,0.952786404500042,0.15,59.986933360477956,420.7614519527291,9088.021110050235,272.9683646127964,0.0,276.2409847231803
0,1.047213595499958,0.15,59.76037962975961,361.7745743641212,8872.136199293898,264.4568229520267,0.0,341.1923525840743
