r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.157307621356134658e-01,-1.001332628225025889e+00,4.726097896662659004e+00,2.087854241726823101e-01,3.037476371056625268e+00,9.248140048335906638e-03,3.590137342904828853e-03,5.258932364029406809e-02,4.714406560484031061e+00,0.000000000000000000e+00,4.714406560484031061e+00,1.169133617862808117e-02,1.307911472417961074e-01,-1.001332628225025889e+00,2.177130545418933805e-01,3.547140726368893521e-02,3.269606967850538058e+04,3.112193826435770916e+00,1.000000000000000056e-01,6.020917857358530512e+01
1.469546152836118391e-01,-1.125622685905818710e+00,5.975449211026088392e+00,1.861926852528977827e-01,4.165278292134566129e+00,2.196855172145543988e-02,6.654108193952103234e-03,9.887448428046541338e-02,5.986340965893217181e+00,0.000000000000000000e+00,5.986340965893217181e+00,-1.089175486712867791e-02,1.711505698992875912e-01,-1.125622685905818710e+00,3.252137839841308664e-01,3.523251864793611882e-02,4.115285546993478783e+04,7.364783081610482895e+00,1.000000000000000056e-01,4.972399785159158370e+00
1.777003428073752611e-01,-1.272843782449042394e+00,7.193472931048837005e+00,1.751315330821065774e-01,4.632368961406205798e+00,3.895481453543825356e-02,1.022372994111092788e-02,1.470410366421713855e-01,7.238798453169025926e+00,0.000000000000000000e+00,7.238798453169025926e+00,-4.532552212018897686e-02,1.922933597929242233e-01,-1.272843782449042394e+00,4.025626885238095531e-01,3.289423804398276113e-02,4.944138053306220536e+04,1.315848116142425361e+01,1.000000000000000056e-01,4.325379739597648410e+01
2.079624211496821362e-01,-1.431450356602321339e+00,8.384534005157933123e+00,1.690948000401739926e-01,4.811581620089446787e+00,6.033273104940523046e-02,1.426074845703749656e-02,1.978101584368461563e-01,8.471554014768758023e+00,0.000000000000000000e+00,8.471554014768758023e+00,-8.702000961082456687e-02,1.821646027248479682e-01,-1.431450356602321339e+00,4.651140763913433340e-01,2.934732303616764335e-02,5.756720745563471428e+04,2.061108593544645728e+01,1.000000000000000056e-01,8.744831805613609843e-01
2.377354136422590580e-01,-1.595460482554316606e+00,9.554277461200197052e+00,1.654624092627688114e-01,4.853035614510341489e+00,8.619602168214629545e-02,1.874931145025887300e-02,2.514688838899363232e-01,9.684386182656584907e+00,0.000000000000000000e+00,9.684386182656584907e+00,-1.301087214563880767e-01,1.468200614010761185e-01,-1.595460482554316606e+00,5.192098068894788199e-01,2.531626646906917633e-02,6.555830333350875298e+04,2.983935030823174728e+01,1.000000000000000056e-01,1.455989844344329764e+00
2.670139714824940613e-01,-1.766748596939270000e+00,1.070467804102196396e+01,1.635699720281255654e-01,4.794797614382140694e+00,1.161545370440715125e-01,2.363293673220581703e-02,3.070100241150396925e-01,1.087707706809091768e+01,0.000000000000000000e+00,1.087707706809091768e+01,-1.723990270689536031e-01,9.754639352699386035e-02,-1.766748596939270000e+00,5.659422070330495380e-01,2.103522364300186576e-02,7.342889975846120797e+04,4.080347877710862292e+01,1.000000000000000056e-01,1.612577837612732310e+02
2.957928346943640152e-01,-1.916573323337994017e+00,1.184347288890226402e+01,1.604344734272480644e-01,4.807781784214929743e+00,1.482973682584696196e-01,2.863680864094133791e-02,3.600717444006758527e-01,1.204941240076873932e+01,0.000000000000000000e+00,1.204941240076873932e+01,-2.059395118664759661e-01,4.184071429098063649e-02,-1.916573323337994017e+00,6.002412265951292403e-01,1.820583516816333750e-02,8.119885917455385788e+04,5.291962297354390898e+01,1.000000000000000056e-01,3.131043531306125871e+01
3.240668330734038927e-01,-2.002910049038935547e+00,1.298027486160538579e+01,1.530966868934003910e-01,5.061539316905665942e+00,1.802802023646461471e-01,3.329909019460584874e-02,4.064823130399802809e-01,1.320118156731985160e+01,0.000000000000000000e+00,1.320118156731985160e+01,-2.209067057144653567e-01,-1.735430401562728861e-02,-2.002910049038935547e+00,6.189812434140509190e-01,1.829756095756345999e-02,8.888961732042157382e+04,6.539892768851059657e+01,1.000000000000000056e-01,1.925682190743344790e+02
3.518308871155490514e-01,-2.089303133481888342e+00,1.409807293620452029e+01,1.471269225028303262e-01,5.236914954506149300e+00,2.130959822584125307e-01,3.787734222049445737e-02,4.504853989805869818e-01,1.433217764914418169e+01,0.000000000000000000e+00,1.433217764914418169e+01,-2.341047129396616189e-01,-8.047356899644458883e-02,-2.089303133481888342e+00,6.321686746901684639e-01,1.820114507569151399e-02,9.645722521787630103e+04,7.864906537328043612e+01,1.000000000000000056e-01,2.025556017771182837e+02
3.790800089296826325e-01,-2.171360136061110779e+00,1.519674918179570966e+01,1.419225894385043873e-01,5.368434607605745867e+00,2.466131061523704204e-01,4.235362713768181520e-02,4.928008436557425043e-01,1.544219745958529977e+01,0.000000000000000000e+00,1.544219745958529977e+01,-2.454482777895898860e-01,-1.488396560222672582e-01,-2.171360136061110779e+00,6.420396481656369669e-01,1.808420434715796166e-02,1.038955044266413024e+05,9.267154966632418223e+01,1.000000000000000056e-01,1.470000000000000000e+02
4.058093031337237089e-01,-2.247689733533706935e+00,1.627576702891464677e+01,1.372323617319575195e-01,5.470498193479540028e+00,2.806304208355008267e-01,4.665917244647307255e-02,5.338115940021057604e-01,1.653104158043345606e+01,0.000000000000000000e+00,1.653104158043345606e+01,-2.552745515188092895e-01,-2.225028592464544097e-01,-2.247689733533706935e+00,6.497913666671091271e-01,1.789068803967262117e-02,1.111991206273022835e+05,1.074404225984970509e+02,1.000000000000000056e-01,5.700000000000000000e+01
