r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-3.128746644152289313e+00,-1.002302954183539896e+01,3.025712458017450479e-01,8.163944613544579454e+00,3.672767639152860197e-01,1.255297810496716626e-01,3.671189303464561249e+02
1.691557224778565405e-01,-4.066985444004919792e+00,-1.370747177557442598e+01,2.884250915369185875e-01,8.420888120688697853e+00,6.749315112082209245e-01,2.211741538433573961e-01,4.566168391627282119e+01
2.141084134137167250e-01,-1.750996531525479405e+00,-1.737316129619287963e+01,1.004482396636021679e-01,1.863759695061414234e+01,6.394774287657239986e-01,2.084563655166659091e-01,1.636908904177573021e+01
2.580577789817636858e-01,-2.931785309928395922e+00,-2.101496708220474119e+01,1.386147335423543459e-01,1.589724650397832306e+01,9.009968797916311223e-01,3.322465244769057247e-01,5.381030827543610284e-01
3.009886394152362366e-01,-3.447683078452468131e+00,-2.460497578748150005e+01,1.392149828439404324e-01,1.530928332377033563e+01,1.192949378104035008e+00,4.407188979281895791e-01,5.811794540397251518e-01
3.428861667310721950e-01,-3.850405997729625884e+00,-2.811592047654480098e+01,1.361009081437938029e-01,1.493413523260577591e+01,1.495499677904722935e+00,5.473224990028489056e-01,2.635971020171927648e+03
3.837358898513780203e-01,-4.109171381873821360e+00,-3.153832713614352556e+01,1.295615064524169857e-01,1.475524392149095121e+01,1.788700478623810985e+00,6.417821332391736577e-01,2.075827488077151429e+03
4.235236996016248368e-01,-4.281455915392252010e+00,-3.486469999817485643e+01,1.221902566895680248e-01,1.462401399406757818e+01,2.083423556675739974e+00,7.305758949542483505e-01,4.711798508249079532e+03
4.622358535838476667e-01,-4.281450998476278968e+00,-3.809431760942987211e+01,1.119211302341122233e-01,1.465882017067990439e+01,2.401132372600076170e+00,8.142899130275964570e-01,3.825344286450717391e+03
4.998589809231621106e-01,-2.967178701760748716e+00,-4.122240398767561942e+01,7.185583285083453620e-02,1.640082118710682835e+01,2.790362108827730836e+00,8.221304182930787574e-01,0.000000000000000000e+00
5.363800868859593951e-01,-1.001480733808194401e+01,-4.425884536956463933e+01,2.225306206835315492e-01,7.214220336692735103e+00,4.553329144731162792e+00,1.138638524774328697e+00,0.000000000000000000e+00
5.717865573681857327e-01,-1.032895432295725691e+01,-4.722754472793437941e+01,2.153158485826718038e-01,7.074024899649302256e+00,4.911021118915681605e+00,1.186729665221305519e+00,0.000000000000000000e+00
6.060661632521548992e-01,-1.370084745888952682e+00,-5.008401433014476112e+01,2.734890875586113920e-02,1.729016581114363049e+01,3.644252725519612213e+00,8.996078887549989744e-01,0.000000000000000000e+00
6.392070646303905646e-01,-1.176834483618827676e+01,-5.284068037299069687e+01,2.191372717509402213e-01,5.747930623231154001e+00,5.251599271180201534e+00,1.251822533996991726e+00,0.000000000000000000e+00
6.711978148950368261e-01,-1.160735165861797924e+00,-5.549471176892055269e+01,2.091309072960824758e-02,1.655176816461927913e+01,4.074951818182814378e+00,9.781487678860214530e-01,0.000000000000000000e+00
7.020273646914270138e-01,-1.094501152586384762e+01,-5.804786024785457244e+01,1.863635516216145538e-01,6.518583608441607780e+00,5.909165836438869057e+00,1.232747764832753390e+00,0.000000000000000000e+00
7.316850657344448061e-01,-1.011093570437516576e+01,-6.052385122787025296e+01,1.655284803777714309e-01,7.158773827996776973e+00,6.316204061735778197e+00,1.200028537438285969e+00,0.000000000000000000e+00
7.601606744863580456e-01,-9.799996049837483625e+00,-6.279431455103874526e+01,1.548161667695899246e-01,7.218972757994707834e+00,6.456625389961148542e+00,1.157253483113747095e+00,0.000000000000000000e+00
7.874443556948564904e-01,-9.626493853823214764e+00,-6.510796679691947020e+01,1.467908208419234639e-01,7.125219780211068610e+00,6.511114039361231676e+00,1.109921659736736288e+00,0.000000000000000000e+00
8.135266857900711468e-01,-9.450480762090990083e+00,-6.751978962636299286e+01,1.390626804336344280e-01,7.014438180519110055e+00,6.544633882026477778e+00,1.059761322106003378e+00,0.000000000000000000e+00
8.383986561394015657e-01,-9.160995747010346690e+00,-6.948527610609254168e+01,1.310848028703396062e-01,6.917965465796588553e+00,6.472549393892998104e+00,9.923515197689369849e-01,0.000000000000000000e+00
8.620516761590263366e-01,-8.741568455342223487e+00,-7.210393080093525953e+01,1.206468776240079144e-01,6.962443100713016975e+00,6.540793235401852534e+00,9.343100000186643772e-01,0.000000000000000000e+00
8.844775762810246356e-01,-8.553227916583542978e+00,-7.502623950646167827e+01,1.135130807133680475e-01,6.817608127024718634e+00,6.555065890813768448e+00,8.845407441093576795e-01,0.000000000000000000e+00
9.056686107750806514e-01,-7.612501656962423091e+00,-7.861842026562749197e+01,9.652755165004198168e-02,7.237235826578671372e+00,6.868305336947817530e+00,8.223006634005081139e-01,0.000000000000000000e+00
