r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-1.834428648206756218e+00,4.512051940341047285e+00,3.861504019732426296e-01,2.875211709652983672e+00,1.989968003179008044e-02,8.382666717396451694e-03,1.970193169920198828e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-6.142307917062551914e-02,1.775384547797954904e-01,-1.834428648206756218e+00,8.089975682490080366e-01,1.014256351289589443e-02,3.296469808299093711e+04,9.746672326330264013e+01
1.275510204081632681e-01,-1.843271663559589379e+00,5.252054486382323084e+00,3.375315975965639259e-01,5.285864005408846822e+00,3.407485237927580790e-02,1.244479548743877666e-02,2.896361340830344577e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-9.079016257991061323e-02,2.208284965509758335e-01,-1.843271663559589379e+00,1.040710480378619351e+00,1.315195857914731870e-02,3.767127536096180120e+04,1.003836640837711869e+01
1.459183673469388043e-01,-1.875543288171456879e+00,5.983713543098707177e+00,3.037422440518227074e-01,6.846851355997923605e+00,4.779249442798112063e-02,1.601021002662766229e-02,3.571656208597220328e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-1.285007353140898145e-01,2.628310116202179914e-01,-1.875543288171456879e+00,1.139145338139865071e+00,2.221885624446737553e-02,4.244025858176912880e+04,6.140907198213415086e+01
1.642857142857143127e-01,-1.969031783008853287e+00,6.706659493008874762e+00,2.855689781654857096e-01,7.513102791254109292e+00,6.224079622159528480e-02,1.975952490871353551e-02,4.151261073713579108e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,-1.749244148544835120e-01,2.942520737476591042e-01,-1.969031783008853287e+00,1.187816776601319013e+00,2.594177220136946113e-02,4.730620415385241358e+04,8.580391791064456708e-01
1.826530612244898211e-01,-2.082523436244110293e+00,7.422643149094241721e+00,2.735312467919041590e-01,7.827813993872553056e+00,7.750887043204143789e-02,2.378411597914717457e-02,4.672724296283332635e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,-2.283103882196769741e-01,3.043856598930645418e-01,-2.082523436244110293e+00,1.212238365924510175e+00,2.934694741370102652e-02,5.217586309234137298e+04,6.533382598334446234e-01
2.010204081632653295e-01,-2.201980946893632218e+00,8.136112237821489401e+00,2.643109472198889587e-01,7.981098245195303420e+00,9.379456966239338445e-02,2.795212259960154488e-02,5.159000601288818988e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,-2.842109289429909369e-01,2.860654694204255444e-01,-2.201980946893632218e+00,1.224133223827155614e+00,3.100548301301318463e-02,5.704589560621688724e+04,3.704681632934552908e+02
2.193877551020408379e-01,-2.321587354358578104e+00,8.852883909785239425e+00,2.564658236673867941e-01,8.055590714512355532e+00,1.113774178347080451e-01,3.230743178123978571e-02,5.629702876910134268e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-3.368088864298029450e-01,2.399444989950594853e-01,-2.321587354358578104e+00,1.230236265590330502e+00,3.181816241676516804e-02,6.194189085437761241e+04,3.375337584387028045e+01
2.377551020408163462e-01,-2.436358172678331879e+00,9.577687715485602382e+00,2.490953730381357256e-01,8.102886428677983588e+00,1.305460795796115070e-01,3.687418866647339255e-02,6.098524680408886622e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-3.813747101800012418e-01,1.742030251783322492e-01,-2.436358172678331879e+00,1.234180728151743844e+00,3.233557752973714033e-02,6.688573974189507135e+04,4.042215391373255784e+02
2.561224489795918546e-01,-2.543868207517579805e+00,1.031255380805966659e+01,2.418485478342713990e-01,8.143098927728443570e+00,1.515034597755389456e-01,4.165704131836784480e-02,6.572345873436482577e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-4.158782470564986733e-01,9.993826030218243284e-02,-2.543868207517579805e+00,1.237534450572552291e+00,3.277550226934917293e-02,7.188704340352895088e+04,4.204861088346681868e+02
2.744897959183673630e-01,-2.643412393330177856e+00,1.105693942112919004e+01,2.346680026345328018e-01,8.179513862276387215e+00,1.743124073062766732e-01,4.663271558472607825e-02,7.051738656244388448e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-4.408622634375375382e-01,2.622092641371703142e-02,-2.643412393330177856e+00,1.240571456113850779e+00,3.317388165330367733e-02,7.694172763854925870e+04,1.470000000000000000e+02
2.928571428571428714e-01,-2.735370455150168745e+00,1.180890866744368850e+01,2.276218031687477772e-01,8.208231353273205855e+00,1.989124366603912120e-01,5.175742804377526235e-02,7.533355665868420870e-01,1.226717131401728800e+01,0.000000000000000000e+00,1.226717131401728800e+01,-4.582626465735993859e-01,-4.209115698689970542e-02,-2.735370455150168745e+00,1.242966494862985494e+00,3.348805100480887337e-02,8.203828243340802146e+04,7.200000000000000000e+01
3.112244897959184353e-01,-2.820652237163288945e+00,1.256628574939667686e+01,2.208022015755491119e-01,8.223965742524180556e+00,2.251711799273696801e-01,5.697965951194456508e-02,8.012508221959904198e-01,1.303654094346785186e+01,0.000000000000000000e+00,1.303654094346785186e+01,-4.702551940711755529e-01,-1.038300890637169072e-01,-2.820652237163288945e+00,1.244278742926516745e+00,3.366018522321453238e-02,8.716423359362475458e+04,3.000000000000000000e+00
3.295918367346939437e-01,-2.900254905421898233e+00,1.332727468507386703e+01,2.142771421594708292e-01,8.222824108137562149e+00,2.529319398322372181e-01,6.224918702579611274e-02,8.484832920086027297e-01,1.380591057291841395e+01,0.000000000000000000e+00,1.380591057291841395e+01,-4.786358878445473586e-01,-1.599634963551928302e-01,-2.900254905421898233e+00,1.244183530618672817e+00,3.364769574302493155e-02,9.230949095449160086e+04,3.000000000000000000e+00
3.479591836734694521e-01,-2.975013907028743798e+00,1.409061640874451982e+01,2.080784364029409084e-01,8.202983786430174007e+00,2.820429611454360330e-01,6.752099270221882665e-02,8.946988101695074747e-01,1.457528020236897603e+01,0.000000000000000000e+00,1.457528020236897603e+01,-4.846637936244560518e-01,-2.122525433920115501e-01,-2.975013907028743798e+00,1.242528847788276547e+00,3.343064262354610017e-02,9.746706506305323273e+04,4.000000000000000000e+02
3.663265306122449605e-01,-3.045514789233786157e+00,1.485551833614010597e+01,2.022072229570693602e-01,8.164379537499076633e+00,3.123703436958435997e-01,7.275580701745396062e-02,9.396742884450066668e-01,1.534464983181953635e+01,0.000000000000000000e+00,1.534464983181953635e+01,-4.891314956794310942e-01,-2.624632630688740198e-01,-3.045514789233786157e+00,1.239309253427423041e+00,3.300831214023990101e-02,1.026325597750060406e+05,5.640625000000000000e+03
3.846938775510204689e-01,-3.112096129888056950e+00,1.562152125170752015e+01,1.966440107924503911e-01,8.108128115067582797e+00,3.438011061319540818e-01,7.791920138906373305e-02,9.832804642025688713e-01,1.611401946127010021e+01,0.000000000000000000e+00,1.611401946127010021e+01,-4.924982095625803913e-01,-3.120229262346875254e-01,-3.112096129888056950e+00,1.234617884796636478e+00,3.239292157883935652e-02,1.078033746916312666e+05,0.000000000000000000e+00
4.030612244897959773e-01,-3.174876471631561614e+00,1.638837685940360700e+01,1.913569342139198048e-01,8.036055288979850886e+00,3.762427244273321980e-01,8.298041664706132248e-02,1.025461419178191891e+00,1.688338909072065874e+01,0.000000000000000000e+00,1.688338909072065874e+01,-4.950122313170504107e-01,-3.619381358853195341e-01,-3.174876471631561614e+00,1.228607011100919522e+00,3.160444486143956788e-02,1.129779904884112766e+05,0.000000000000000000e+00
4.214285714285714857e-01,-3.234863603609708704e+00,1.715595720855721851e+01,1.863681682477607016e-01,7.946890523819272190e+00,4.096339131609892381e-01,8.792871633269795650e-02,1.066245284283383610e+00,1.765275872017122083e+01,0.000000000000000000e+00,1.765275872017122083e+01,-4.968015116140035436e-01,-4.128386807030769989e-01,-3.234863603609708704e+00,1.221478704648375491e+00,3.063535546772452531e-02,1.181568033838752017e+05,0.000000000000000000e+00
4.397959183673469941e-01,-3.292112588792029282e+00,1.792419536114801204e+01,1.816441584157152678e-01,7.842556349573779784e+00,4.439048745204300928e-01,9.274028603506975776e-02,1.105635031141168456e+00,1.842212834962178292e+01,0.000000000000000000e+00,1.842212834962178292e+01,-4.979329884737694889e-01,-4.650665765926224604e-01,-3.292112588792029282e+00,1.213382372726925285e+00,2.950645970238829907e-02,1.233393395367721387e+05,0.000000000000000000e+00
4.581632653061225025e-01,-3.345896866157004546e+00,1.869304987834543041e+01,1.771159078200542636e-01,7.727005997282757832e+00,4.789713529264392755e-01,9.737761957119718537e-02,1.143600665002626027e+00,1.919149797907234500e+01,0.000000000000000000e+00,1.919149797907234500e+01,-4.984481007269137010e-01,-5.187683368758283509e-01,-3.345896866157004546e+00,1.204415665389142021e+00,2.825620489059944146e-02,1.285243787047249498e+05,0.000000000000000000e+00
4.765306122448980108e-01,-3.396166456137525547e+00,1.946248540009316130e+01,1.727586255969082718e-01,7.601659878816404259e+00,5.147632864026134847e-01,1.018158072548959181e-01,1.180147994026870872e+00,1.996086760852290709e+01,0.000000000000000000e+00,1.996086760852290709e+01,-4.983822084297443444e-01,-5.739720944954288528e-01,-3.396166456137525547e+00,1.194688806596152952e+00,2.689995988879349473e-02,1.337116313169258938e+05,0.000000000000000000e+00
