r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.056962025316455778e-01,-1.067047185667287179e+00,4.314701603743148262e+00,2.424405679194003571e-01,1.109178675463576624e+00,7.889218516864105260e-03,2.133641284892850553e-03,1.317257353251225782e-01,4.427392178476755369e+00,0.000000000000000000e+00,4.427392178476755369e+00,-1.126905747336070379e-01,2.437175091715596820e-01,-1.067047185667287179e+00,5.927299425121191900e-01,1.285885994174039600e-02,3.008144295615727242e+04,1.107664622050790797e+02
1.170886075949367222e-01,-1.036543406469796480e+00,4.769481535819326545e+00,2.140005400869071095e-01,2.738672239500035133e+00,1.287406048568697121e-02,3.001359899994800358e-03,1.940504670713893431e-01,4.904596125857484168e+00,0.000000000000000000e+00,4.904596125857484168e+00,-1.351145900381573173e-01,2.675527115363128261e-01,-1.036543406469796480e+00,7.951560540433036950e-01,1.196066388024998213e-02,3.303315495405484398e+04,1.477291538113134983e+01
1.284810126582278389e-01,-1.038347925028000329e+00,5.223859720061263090e+00,1.962128329182850350e-01,3.757832787476678149e+00,1.747264108382804229e-02,3.718136095294731231e-03,2.403141112472289009e-01,5.381800073238211191e+00,0.000000000000000000e+00,5.381800073238211191e+00,-1.579403531769478508e-01,2.910357128437544572e-01,-1.038347925028000329e+00,9.024083436675931491e-01,1.214469967248600797e-02,3.604651431721201516e+04,5.411360976561271485e+01
1.398734177215189833e-01,-1.062066991820882045e+00,5.678361249626167506e+00,1.849012051482760710e-01,4.405941318121172401e+00,2.208984771742232220e-02,4.430092280111114049e-03,2.794328461594131618e-01,5.859004020618939101e+00,0.000000000000000000e+00,5.859004020618939101e+00,-1.806427709927714287e-01,3.138693503483055425e-01,-1.062066991820882045e+00,9.674258139667476497e-01,1.259851540177209239e-02,3.909733475428749080e+04,7.240378325475927968e-01
1.512658227848101278e-01,-1.097199603248290467e+00,6.133418403488112070e+00,1.770163628127194022e-01,4.857709506074643357e+00,2.685475317032719536e-02,5.163519244357877777e-03,3.144660877061347670e-01,6.336207967999667900e+00,0.000000000000000000e+00,6.336207967999667900e+00,-2.027895645115558865e-01,3.356713739916192818e-01,-1.097199603248290467e+00,1.009394648855222343e+00,1.306348045668210764e-02,4.216967018976729742e+04,0.000000000000000000e+00
1.626582278481012722e-01,-1.139655314244943929e+00,6.589354324771856675e+00,1.712597946085383238e-01,5.187536568653422719e+00,3.182498183720443991e-02,5.935368743599703407e-03,3.468651630641348405e-01,6.813411915380395811e+00,0.000000000000000000e+00,6.813411915380395811e+00,-2.240575906085390256e-01,3.560360393681851754e-01,-1.139655314244943929e+00,1.037402925492273864e+00,1.361382679417218883e-02,4.525855299509143515e+04,5.465974318932195501e+02
1.740506329113924167e-01,-1.188664657796729252e+00,7.046389613430483756e+00,1.671179464714806495e-01,5.424846986290949857e+00,3.703321311890846179e-02,6.757131440409450650e-03,3.774444781933813386e-01,7.290615862761123722e+00,0.000000000000000000e+00,7.290615862761123722e+00,-2.442262493306401605e-01,3.745886246282896792e-01,-1.188664657796729252e+00,1.056387758903275964e+00,1.411217867121099430e-02,4.836344006389559217e+04,3.375684487569358794e+01
1.854430379746835611e-01,-1.235625413724221078e+00,7.504660335125841186e+00,1.631836820297745960e-01,5.650263734289099560e+00,4.247544619553084849e-02,7.619043292060651527e-03,4.065177380292485099e-01,7.767819810141852521e+00,0.000000000000000000e+00,7.767819810141852521e+00,-2.631594750160112239e-01,3.910228607149249802e-01,-1.235625413724221078e+00,1.068981551561862586e+00,1.529179339316587803e-02,5.147505230096977175e+04,5.803542767689131097e+02
1.968354430379747055e-01,-1.283747113451096711e+00,7.964237800935221046e+00,1.598143174379583198e-01,5.843314105040992246e+00,4.818274821601629954e-02,8.530267711286121379e-03,4.345862785407204054e-01,8.245023757522581320e+00,0.000000000000000000e+00,8.245023757522581320e+00,-2.807859565873606633e-01,4.051196407350354800e-01,-1.283747113451096711e+00,1.077437157800795520e+00,1.660453591427874659e-02,5.459735172512180725e+04,6.188064324462120567e+02
2.082278481012658222e-01,-1.337319016501872015e+00,8.425145152718966912e+00,1.574162231211381491e-01,5.980714788269096971e+00,5.419674360350573705e-02,9.504374260990046744e-03,4.621273053379630902e-01,8.722227704903307455e+00,0.000000000000000000e+00,8.722227704903307455e+00,-2.970825521843400985e-01,4.167500080028528342e-01,-1.337319016501872015e+00,1.083455307726186589e+00,1.753886056022986237e-02,5.773486522970007354e+04,2.370000000000000000e+02
