r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.056962025316455778e-01,-9.903210926608776443e-01,4.463863647488394371e+00,2.183169754233673376e-01,2.491358712179733814e+00,2.469418679066297685e-03,1.070041267033664152e-03,4.141230361753464595e-02,4.427392178476755369e+00,0.000000000000000000e+00,4.427392178476755369e+00,3.647146901163922372e-02,1.051317401499438364e-01,-9.903210926608776443e-01,1.811404538771446693e-01,3.494532886257545323e-02,3.094578095232607302e+04,2.319580297260366297e+00,1.000000000000000056e-01,5.749759583524961926e+01
1.170886075949367222e-01,-9.898376680545141193e-01,4.943569615027746167e+00,1.976141219254983483e-01,3.574980738921178514e+00,4.271779590912350155e-03,1.514307317503802005e-03,6.375675590850310437e-02,4.904596125857484168e+00,0.000000000000000000e+00,4.904596125857484168e+00,3.897348917026237369e-02,1.317329635789137032e-01,-9.898376680545141193e-01,2.529180866942344341e-01,3.643029259200280395e-02,3.412194923955029662e+04,3.937663665760025911e+00,1.000000000000000056e-01,4.463947449939053236e+00
1.284810126582278389e-01,-1.020371595157465450e+00,5.420593295198191441e+00,1.860625640046949802e-01,4.134272152020026070e+00,6.124673627597511036e-03,1.950994005982517598e-03,8.288059722439096444e-02,5.381800073238211191e+00,0.000000000000000000e+00,5.381800073238211191e+00,3.879322195998050754e-02,1.614068082590207898e-01,-1.020371595157465450e+00,3.005209710492691144e-01,3.694460223222102713e-02,3.733065393485893583e+04,5.600116273515408416e+00,1.000000000000000056e-01,4.348402533512996371e+01
1.398734177215189833e-01,-1.065247028380081229e+00,5.893562838595532760e+00,1.788169307008020403e-01,4.446852257668416186e+00,8.123789672732703929e-03,2.400448414696630672e-03,1.007544934339940496e-01,5.859004020618939101e+00,0.000000000000000000e+00,5.859004020618939101e+00,3.455881797659371424e-02,1.923097638701012912e-01,-1.065247028380081229e+00,3.364618191910819234e-01,3.664712654678829729e-02,4.053369025141505699e+04,7.391952081977182232e+00,1.000000000000000056e-01,8.755237423346921011e-01
1.512658227848101278e-01,-1.119332181549566707e+00,6.361045403399580245e+00,1.741834888060604380e-01,4.609764820292108212e+00,1.028675544638521337e-02,2.865840862746176290e-03,1.179071125847703100e-01,6.336207967999667900e+00,0.000000000000000000e+00,6.336207967999667900e+00,2.483743539991273980e-02,2.210992609386583374e-01,-1.119332181549566707e+00,3.651066093500641152e-01,3.571926620265816754e-02,4.371271874323141674e+04,9.328813211214368906e+00,1.000000000000000056e-01,9.597227134943689952e-01
1.626582278481012722e-01,-1.179533588472203354e+00,6.822193082011621001e+00,1.712039856705933338e-01,4.677913672436265102e+00,1.261834039461277347e-02,3.348689775289535007e-03,1.345915974353838751e-01,6.813411915380395811e+00,0.000000000000000000e+00,6.813411915380395811e+00,8.781166631225151981e-03,2.432501426058067684e-01,-1.179533588472203354e+00,3.888014162701719512e-01,3.438122598461455792e-02,4.685733869249789859e+04,1.141495335570010639e+01,1.000000000000000056e-01,1.463638040075414324e+02
1.740506329113924167e-01,-1.243259521150918090e+00,7.277520788927107631e+00,1.692021597209345252e-01,4.690045748107381840e+00,1.513363555904378467e-02,3.852222953274258774e-03,1.510780776500801892e-01,7.290615862761123722e+00,0.000000000000000000e+00,7.290615862761123722e+00,-1.309507383401603553e-02,2.545662201354149667e-01,-1.243259521150918090e+00,4.092618940362254820e-01,3.283219950353193084e-02,4.996750328451650421e+04,1.366367975319315953e+01,1.000000000000000056e-01,3.312965314725912691e+01
1.854430379746835611e-01,-1.308514895917652243e+00,7.729097086960334373e+00,1.677070687312704755e-01,4.673144049239066788e+00,1.786620761862349471e-02,4.381255222870237588e-03,1.677048280319727580e-01,7.767819810141852521e+00,0.000000000000000000e+00,7.767819810141852521e+00,-3.872272318151795401e-02,2.532403823865877479e-01,-1.308514895917652243e+00,4.278687252171952116e-01,3.119246691473134131e-02,5.305453736338299495e+04,1.610447873283266773e+01,1.000000000000000056e-01,1.794934571548005522e+02
1.968354430379747055e-01,-1.374038652708052144e+00,8.179739284204137206e+00,1.664269615372136468e-01,4.643924686218753095e+00,2.086102120813811134e-02,4.941402510847091312e-03,1.848013917925323546e-01,8.245023757522581320e+00,0.000000000000000000e+00,8.245023757522581320e+00,-6.528447331844472457e-02,2.406993990974606867e-01,-1.374038652708052144e+00,4.456082985724360013e-01,2.952398591586496979e-02,5.613574322274163569e+04,1.877687388855304107e+01,1.000000000000000056e-01,1.869853935298589249e+02
2.082278481012658222e-01,-1.439303850107649385e+00,8.631836035076636549e+00,1.652235795673335506e-01,4.610309291670919407e+00,2.416024128012497774e-02,5.537316891968397173e-03,2.025929401621803239e-01,8.722227704903307455e+00,0.000000000000000000e+00,8.722227704903307455e+00,-9.039166982667085071e-02,2.204596661110936329e-01,-1.439303850107649385e+00,4.630160931609344499e-01,2.784994380595026686e-02,5.922645387925739487e+04,2.171793917793845097e+01,1.000000000000000056e-01,2.370000000000000000e+02
