r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.236842105263157993e-01,-1.272733128418884974e+00,-4.458498341140603394e+00,2.780666625964522964e-01,3.567953809935014320e+00,6.108815407810067044e-02,2.164813247192548182e-02,1.096244073743650347e+02
1.710526315789473728e-01,-1.312774809443376878e+00,-6.149331612288505333e+00,2.103252749703294067e-01,7.032582752604929155e+00,1.279374165335631364e-01,4.142719007714544543e-02,1.005517955161661625e+01
2.184210526315789602e-01,-1.758617582568664739e+00,-7.824015034508192912e+00,2.210971838954642332e-01,5.998731167228729788e+00,2.326662412274901615e-01,6.733757567229069207e-02,5.129157744556916754e+01
2.657894736842105199e-01,-2.262637105653694469e+00,-9.490413676090414086e+00,2.340437851774289091e-01,4.840278888066828600e+00,3.659386050317396943e-01,9.991234147127385501e-02,9.753753301407153131e-01
3.131578947368421351e-01,-2.622774971394943755e+00,-1.116127269333843053e+01,2.308014224935757142e-01,4.609385918835663176e+00,5.073056032820530969e-01,1.325773564906841118e-01,1.632638100028930950e+00
3.605263157894736947e-01,-2.920240012011806829e+00,-1.284322976105929648e+01,2.235746366035953336e-01,4.606783583109560709e+00,6.552840456025177396e-01,1.662032579948767852e-01,0.000000000000000000e+00
4.078947368421052544e-01,-3.242681313336552407e+00,-1.453695900804334684e+01,2.194715630496446857e-01,4.425205714116012601e+00,8.184592688647824854e-01,2.009484638816845803e-01,0.000000000000000000e+00
4.552631578947368696e-01,-3.529527251565475421e+00,-1.624109194933133438e+01,2.139933690224926355e-01,4.322416444558932369e+00,9.929980226516035291e-01,2.358036872953894192e-01,0.000000000000000000e+00
5.026315789473684292e-01,-3.775367396057246694e+00,-1.795310539630152036e+01,2.072704019155763855e-01,4.290947418923844126e+00,1.178021157167732147e+00,2.714243999155449560e-01,0.000000000000000000e+00
5.500000000000000444e-01,-4.000285984161390473e+00,-1.967097511342163330e+01,2.006240600470625690e-01,4.255088090524115074e+00,1.377686777507245219e+00,3.056179216272379984e-01,0.000000000000000000e+00
5.973684210526315486e-01,-4.187732803363567236e+00,-2.139166782355728458e+01,1.933198305817332152e-01,4.256922944815915599e+00,1.591684156360818392e+00,3.389391591915832391e-01,0.000000000000000000e+00
6.447368421052631637e-01,-4.322245551954808640e+00,-2.311636593891551072e+01,1.848433665521521940e-01,4.325921892238698163e+00,1.820741014705316685e+00,3.715329175428664366e-01,0.000000000000000000e+00
6.921052631578947789e-01,-4.402813992877192995e+00,-2.483844572119874883e+01,1.754357573348160337e-01,4.448271529033766214e+00,2.069251312472654369e+00,4.018507471326923652e-01,0.000000000000000000e+00
7.394736842105262831e-01,-4.428136601844991915e+00,-2.655913731313473747e+01,1.652077940522521382e-01,4.617623991472781242e+00,2.343046423954419755e+00,4.278176681366078760e-01,0.000000000000000000e+00
7.868421052631578982e-01,-4.379450818690588498e+00,-2.827439638818832179e+01,1.536699001268174158e-01,4.862029951203153288e+00,2.643430513038213192e+00,4.508687109086128020e-01,0.000000000000000000e+00
8.342105263157895134e-01,-4.227283006203120586e+00,-2.995770091078612651e+01,1.401828608522998620e-01,5.218113713093528006e+00,2.980093142217560054e+00,4.665515991945806684e-01,0.000000000000000000e+00
8.815789473684210176e-01,-3.830502223641278903e+00,-3.146392043949382611e+01,1.211465189627581596e-01,5.892149094065693760e+00,3.391028664920791247e+00,4.617180311667232750e-01,0.000000000000000000e+00
9.289473684210526327e-01,-1.992383143830588565e+00,-3.134348072237677840e+01,6.348070084266727031e-02,8.779490427849262701e+00,3.953390442731130161e+00,3.009370819780310957e-01,0.000000000000000000e+00
9.763157894736842479e-01,1.859980976713160317e-02,-4.842296871146042037e+01,-3.841112874184785799e-04,1.202200795563241620e+01,9.431418162440605713e+00,2.441527683284771821e-01,0.000000000000000000e+00
