r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-2.492396772187251752e+00,4.510027493487719141e+00,5.048636064919359567e-01,1.073446118258480908e+00,1.560737860974644765e-02,8.976604690516525042e-03,1.552703389093658404e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-6.344752602395317687e-02,4.351773892422319268e-01,-2.492396772187251752e+00,6.051220078877033171e-01,1.033915263033143885e-02,3.473226150283904281e+04,7.642866461028316394e+01
1.275510204081632681e-01,-2.648888125484762934e+00,5.304249774301141862e+00,4.631593134952164403e-01,2.983759427880837478e+00,2.849810824242470300e-02,1.467592349818978847e-02,2.402742708182469544e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-3.859487466109189774e-02,4.655148333330127453e-01,-2.648888125484762934e+00,8.205687550120972507e-01,1.017512782836425128e-02,3.963508566705231351e+04,8.234716772178337862e+00
1.459183673469388043e-01,-2.840220788884464831e+00,6.108889371924926870e+00,4.352021154253686297e-01,4.106422217627741844e+00,4.223404257155184693e-02,2.024330442982214678e-02,3.089575675208029448e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-3.324906487870006415e-03,5.241892105802191670e-01,-2.840220788884464831e+00,9.363229551098910530e-01,1.101067910633285116e-02,4.466431480664698029e+04,6.468465792771178258e+01
1.642857142857143127e-01,-3.053681437220887585e+00,6.917067259289143344e+00,4.157382295410773088e-01,4.742454065055227375e+00,5.668339857722896891e-02,2.582784922593122506e-02,3.661177371049895712e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,3.548335142578538937e-02,6.216200974234091792e-01,-3.053681437220887585e+00,9.969027556111029753e-01,1.176913385367952744e-02,4.971134142758655071e+04,7.320572545461623282e-01
1.826530612244898211e-01,-3.296475479424517019e+00,7.714111740588431410e+00,4.038429723854748965e-01,4.944835429627367773e+00,7.086074192557161033e-02,3.128119108421432981e-02,4.103427483404878395e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,6.315820327451197869e-02,7.554319871003997156e-01,-3.296475479424517019e+00,1.015602793697568673e+00,1.206056301866340920e-02,5.469031005611710862e+04,5.253903658058314274e-01
2.010204081632653295e-01,-3.562883325732957296e+00,8.468011168738376782e+00,3.982621109834427187e-01,4.785428567344609974e+00,8.324770944314047183e-02,3.619019320583923699e-02,4.391103864735624307e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,4.768800197389530537e-02,8.677457097787731888e-01,-3.562883325732957296e+00,1.000873599622641885e+00,1.183101713697623861e-02,5.938571441121512180e+04,3.057363902556439257e+02
2.193877551020408379e-01,-3.820159657668561248e+00,9.147472706269706322e+00,3.956024175643210183e-01,4.458651108392338358e+00,9.329213433826150093e-02,4.025129922986686593e-02,4.555046325962889830e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-4.222008994533631848e-02,8.194339428914615420e-01,-3.820159657668561248e+00,9.704891575140568438e-01,1.137699715272803141e-02,6.353157470597395877e+04,2.325261181282746747e+01
2.377551020408163462e-01,-4.030443801921678393e+00,9.783334924838420932e+00,3.907828530512573173e-01,4.255625147415244669e+00,1.034451028752454288e-01,4.404422966906711839e-02,4.722225638758704158e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-1.757275008271826089e-01,5.485146789808301726e-01,-4.030443801921678393e+00,9.507956392992787942e-01,1.116585015331185426e-02,6.722751574541590526e+04,3.289890020684713932e+02
2.561224489795918546e-01,-4.192586390106088245e+00,1.044823435898454456e+01,3.816026531026374680e-01,4.302445192890711922e+00,1.170935449958964009e-01,4.858981113666969998e-02,5.004470047138098732e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-2.801976961316212655e-01,2.040672473972995338e-01,-4.192586390106088245e+00,9.553371837103991071e-01,1.121454300060634006e-02,7.090696910864404344e+04,3.449350095449082687e+02
2.744897959183673630e-01,-4.323373025633564737e+00,1.116629539769940216e+01,3.694065632623316775e-01,4.522063000635945684e+00,1.348831986417116935e-01,5.405133666371664952e-02,5.393151231424997416e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-3.315062868673248064e-01,-6.365292289757584765e-02,-4.323373025633564737e+00,9.765386212587614523e-01,1.145177072091576112e-02,7.475507546390409698e+04,1.470000000000000000e+02
