r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.532833237538310023e+00,4.803713284063750422e+00,3.088803469840740723e-01,2.302459743276131121e+00,3.429310489733904121e-02,1.145293586601670542e-02,1.885890402378672115e-01,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-3.506160767225343505e-02,1.830219566877036574e-01,-1.532833237538310023e+00,7.480212247359251387e-01,1.005765563594134167e-02,3.412636537630021485e+04,8.738117039145780041e+01
1.465517241379310498e-01,-1.685994008265881972e+00,6.058591307858180564e+00,2.714144486376004473e-01,3.984811879909523569e+00,6.673377857759479892e-02,1.942044741834028643e-02,2.906827688171589319e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-8.015295777704845026e-02,2.602779233760633693e-01,-1.685994008265881972e+00,9.244447365027352870e-01,1.088845702873123857e-02,4.256237370891626051e+04,8.634815385796411391e+00
1.775862068965517182e-01,-1.875553791091375322e+00,7.283139514291330663e+00,2.520436532864444024e-01,4.630390985056688891e+00,1.024073916926242916e-01,2.766068822800905880e-02,3.709795621062050852e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-1.555741252431222521e-01,3.020787212059486970e-01,-1.875553791091375322e+00,9.865481270192381080e-01,1.160776301848163126e-02,5.090016777473331604e+04,7.486269572305667452e+01
2.086206896551724144e-01,-2.071687945057161695e+00,8.494430384144218138e+00,2.392177835608457204e-01,4.900973474632390747e+00,1.423950965481238229e-01,3.652293845317346882e-02,4.422198587891494337e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-2.442526292894589002e-01,2.617941265852415378e-01,-2.071687945057161695e+00,1.011549949056032904e+00,1.199740180347064200e-02,5.917502019660361111e+04,8.305437851166044272e-01
2.396551724137931105e-01,-2.253647936280565034e+00,9.723649294762306994e+00,2.277485873608130484e-01,5.093824297016031011e+00,1.889866174119495257e-01,4.622596262861999872e-02,5.126783382230407637e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-3.150030925705963325e-01,1.619068284255130996e-01,-2.253647936280565034e+00,1.027267700791122174e+00,1.247213801143674979e-02,6.755365323993624770e+04,0.000000000000000000e+00
2.706896551724138344e-01,-2.413160311089634469e+00,1.097949320554985064e+01,2.163480360340077069e-01,5.282742057878531128e+00,2.434394216644332198e-01,5.673706461046137961e-02,5.848375022165135384e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-3.591285556822790825e-01,5.326491658243660832e-02,-2.413160311089634469e+00,1.040491944051497253e+00,1.314090688489000062e-02,7.608236390783940442e+04,3.207489486261923162e+02
3.017241379310344751e-01,-2.555892374565758463e+00,1.225376147232749169e+01,2.056320030287407952e-01,5.432439807917507579e+00,3.055959475994977081e-01,6.790063549156236111e-02,6.577751891943953710e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-3.848296628038604950e-01,-4.251043200594629978e-02,-2.555892374565758463e+00,1.050970786554225489e+00,1.367083692002797786e-02,8.471773799955380673e+04,3.374291757399366531e+01
3.327586206896551713e-01,-2.685202929785388104e+00,1.353768998704013171e+01,1.958086698729399333e-01,5.530989624210107536e+00,3.745807246666182921e-01,7.950456510220263451e-02,7.297443383200880040e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-4.008705219904446504e-01,-1.270503603613508947e-01,-2.685202929785388104e+00,1.057491200279344401e+00,1.410461484003947517e-02,9.340744246607070090e+04,3.544918662001859957e+02
3.637931034482758674e-01,-2.804418958738021495e+00,1.482638705777296195e+01,1.869419456310734418e-01,5.574729787089676591e+00,4.496272617984655717e-01,9.138095779251330375e-02,7.997467193665920293e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-4.121428251568406420e-01,-2.078034319058950641e-01,-2.804418958738021495e+00,1.060019381693783291e+00,1.437930306292316968e-02,1.021236132935878850e+05,3.616943010816282822e+02
3.948275862068965636e-01,-2.917229313749750474e+00,1.611784429896033899e+01,1.790553480954266696e-01,5.562312826314800063e+00,5.302993587810848064e-01,1.033929401639166329e-01,8.675530840302473345e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-4.206549578686893942e-01,-2.902946958514192044e-01,-2.917229313749750474e+00,1.059301681360995451e+00,1.430132454925694442e-02,1.108572012513992086e+05,8.700000000000000000e+01
4.258620689655172598e-01,-3.024171771598755942e+00,1.741141433763139190e+01,1.719733751865331339e-01,5.503794270334672945e+00,6.161790099825112943e-01,1.154191270389052643e-01,9.330153374850805870e-01,1.783846863072825073e+01,0.000000000000000000e+00,1.783846863072825073e+01,-4.270542930968584394e-01,-3.770315566194723522e-01,-3.024171771598755942e+00,1.055919308825344238e+00,1.393382801770174685e-02,1.196039621721550502e+05,0.000000000000000000e+00
