r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.132352941176470590e-01,-7.143313727148125070e-01,4.704142955017478478e+00,1.507002552671793394e-01,6.365511401646470446e+00,1.320583285370668936e-02,3.967181318979783738e-03,8.848262265714455788e-02,4.743188908361060108e+00,0.000000000000000000e+00,4.743188908361060108e+00,-3.904595334358156034e-02,2.560144712299626812e-01,-7.143313727148125070e-01,3.719265265520403929e-01,5.284273556584151432e-02,3.220240754844971889e+04,4.083165253076213475e+01
1.397058823529411797e-01,-7.685836254315153715e-01,5.792367102965333636e+00,1.319184388312076572e-01,7.138599911986785784e+00,2.517464823322112036e-02,6.371041221736782612e-03,1.361356818904366217e-01,5.851986315510399272e+00,0.000000000000000000e+00,5.851986315510399272e+00,-5.961921254506537260e-02,3.123193580284198134e-01,-7.685836254315153715e-01,4.659678762346989300e-01,5.427289246440947235e-02,3.954608568416987691e+04,3.287848482837568476e+00
1.661764705882353144e-01,-8.893379655703999020e-01,6.877226283968631115e+00,1.286026805730499101e-01,7.025548563034571536e+00,3.959045245467240903e-02,8.915381462995041612e-03,1.796971900900768138e-01,6.960783722659739325e+00,0.000000000000000000e+00,6.960783722659739325e+00,-8.355743869110851541e-02,3.614182753051086716e-01,-8.893379655703999020e-01,5.182707538929838265e-01,4.828256833913149859e-02,4.693232759020655067e+04,3.367280773867932453e+01
1.926470588235293935e-01,-1.037482463697988244e+00,7.960259452686162085e+00,1.296022049755235217e-01,6.665249730222193136e+00,5.683357239797384719e-02,1.169866051211739325e-02,2.223107273048866572e-01,8.069581129809076714e+00,0.000000000000000000e+00,8.069581129809076714e+00,-1.093216771229147677e-01,3.965872513759427509e-01,-1.037482463697988244e+00,5.538671037209441650e-01,4.072869436281174871e-02,5.433033182136331015e+04,6.999805917432402325e-01
2.191176470588235281e-01,-1.202689338242266759e+00,9.043986344841254521e+00,1.322065313610236437e-01,6.213002516828172617e+00,7.700541727724380392e-02,1.476491454163713149e-02,2.645960664780667715e-01,9.178378536958415879e+00,0.000000000000000000e+00,9.178378536958415879e+00,-1.343921921171612743e-01,4.135531677696767661e-01,-1.202689338242266759e+00,5.800253175449892051e-01,3.323285255449187625e-02,6.174814887885501230e+04,2.715359763857246866e-01
2.455882352941176350e-01,-1.383964770073439432e+00,1.013058527000293019e+01,1.357720447272164344e-01,5.705683346117540466e+00,1.001096341835447379e-01,1.817741123060072697e-02,3.065861619977894859e-01,1.028717594410775327e+01,0.000000000000000000e+00,1.028717594410775327e+01,-1.565906741048229134e-01,4.123186943762936485e-01,-1.383964770073439432e+00,5.996982013002263301e-01,2.631128298307469637e-02,6.920019400180345110e+04,1.011882245613343514e+02
2.720588235294117418e-01,-1.583222323014307875e+00,1.122091687285351291e+01,1.401703468154182897e-01,5.150648896409693478e+00,1.256807640630991096e-01,2.198131030709126604e-02,3.470299275352903834e-01,1.139597335125709243e+01,0.000000000000000000e+00,1.139597335125709243e+01,-1.750564784035789079e-01,3.950847840389920540e-01,-1.583222323014307875e+00,6.124746046405761257e-01,2.020448170635287879e-02,7.669487660118965141e+04,3.316604072602596887e+01
2.985294117647058765e-01,-1.714913178485198308e+00,1.231486302176665504e+01,1.383657400635192880e-01,4.951014943944016977e+00,1.509914417907336215e-01,2.566968123536896712e-02,3.797026945940782383e-01,1.250477075840643160e+01,0.000000000000000000e+00,1.250477075840643160e+01,-1.899077366397758926e-01,3.639177953809784039e-01,-1.714913178485198308e+00,6.107640341381314064e-01,1.834781701449378355e-02,8.415070013720281713e+04,1.343542652873603060e+02
3.250000000000000111e-01,-1.824612131647923352e+00,1.341200986934430439e+01,1.352130692756203234e-01,4.828619371254508685e+00,1.764378071728432140e-01,2.928177260476664753e-02,4.073147616770827484e-01,1.361356816555577076e+01,0.000000000000000000e+00,1.361356816555577076e+01,-2.015582962114658705e-01,3.203022568608887566e-01,-1.824612131647923352e+00,6.018442481694751267e-01,1.760825080507404106e-02,9.160803023530117935e+04,1.377210751973180152e+02
3.514705882352941457e-01,-1.933709907334229872e+00,1.451200114878067104e+01,1.324686891469152583e-01,4.682830466978575856e+00,2.027476510312612168e-01,3.293132185968335179e-02,4.324985287699555370e-01,1.472236557270511170e+01,0.000000000000000000e+00,1.472236557270511170e+01,-2.103644239244404912e-01,2.657177323011826742e-01,-1.933709907334229872e+00,5.908342181333466892e-01,1.687308516560493549e-02,9.908467847380126477e+04,1.020000000000000000e+02
