r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
6.931034482758621773e-02,-7.973221029248103164e-01,-2.533945634931166868e+00,3.048481710686304913e-01,-1.466513594514655239e+00,-7.844572621184147429e-05,2.493060267416747668e-04,1.600904541440525009e+01
8.793103448275862988e-02,-8.259934310281423775e-01,-3.212175881847542769e+00,2.516915331565351965e-01,1.579137410953510567e+00,-6.201671001988885473e-05,3.834466554602474538e-04,1.113278336735477048e+00
1.065517241379310281e-01,-8.648055099984146565e-01,-3.888788320519132036e+00,2.188234013267716938e-01,3.462342645278564390e+00,1.076891613342852161e-02,3.003902775064765107e-03,3.305799347470207294e+01
1.251724137931034542e-01,-9.149135283633786919e-01,-4.563343761752833849e+00,1.978685100063535818e-01,4.662969478093842213e+00,1.792948574395715824e-02,4.412180339108241409e-03,0.000000000000000000e+00
1.437931034482758386e-01,-9.773914265903860255e-01,-5.235226203454250715e+00,1.845703370507142393e-01,5.424898663686986922e+00,2.542694474848607167e-02,5.694175332727980689e-03,0.000000000000000000e+00
1.624137931034482785e-01,-1.052999642746633935e+00,-5.903769767828205062e+00,1.765044899505633924e-01,5.887037660723466459e+00,3.358094163701487445e-02,7.264612070395477794e-03,0.000000000000000000e+00
1.810344827586206906e-01,-1.141570717094343657e+00,-6.568638769465926508e+00,1.720724131119133193e-01,6.140976958055798463e+00,4.220680731145370901e-02,8.962353946640824048e-03,0.000000000000000000e+00
1.996551724137931028e-01,-1.241262922334307683e+00,-7.230305350552057142e+00,1.700176912368992488e-01,6.258703849567313071e+00,5.102161477394887013e-02,1.053804073043416480e-02,0.000000000000000000e+00
2.182758620689655149e-01,-1.348359731080636781e+00,-7.890218797495993641e+00,1.692550608597236939e-01,6.302399351507942171e+00,6.031367504124951484e-02,1.241623455763423388e-02,0.000000000000000000e+00
2.368965517241379271e-01,-1.458058689944791819e+00,-8.550381417024677688e+00,1.689009232598407961e-01,6.322689941348123455e+00,7.001662862665851417e-02,1.419492742667972061e-02,0.000000000000000000e+00
2.555172413793103670e-01,-1.565762205087663395e+00,-9.212599557511927273e+00,1.683500971689337045e-01,6.354249951602790603e+00,8.055335896465504186e-02,1.629087530066031242e-02,0.000000000000000000e+00
