r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-7.315334874266633536e-01,-6.396513051510866354e+00,1.138696946924459968e-01,8.475747079679614160e+00,4.432184938944691566e-02,1.418483036066080574e-02,9.215460843483072040e+01
1.691557224778565405e-01,-9.027810898983186227e-01,-8.754620551882231538e+00,1.027573196296104469e-01,8.916010699717944021e+00,9.628350585981564069e-02,2.609461201306398359e-02,8.713698911871070152e+00
2.141084134137167250e-01,-1.148092130961495982e+00,-1.106218476534580653e+01,1.034150496532004748e-01,8.681896973878622248e+00,1.630464015662002608e-01,3.920757828792768851e-02,3.145771130655638004e+01
2.580577789817636858e-01,-1.418372325864076799e+00,-1.332583015546487104e+01,1.060385863120639482e-01,8.335150824499322653e+00,2.442137431092923083e-01,5.332148510856533907e-02,2.532993200068549555e-01
3.009886394152362366e-01,-1.697398349185864408e+00,-1.554501595232683187e+01,1.087615596661587192e-01,7.982707372154536074e+00,3.383328314051020635e-01,6.811835845112938770e-02,5.733674174630666309e-01
3.428861667310721950e-01,-1.977937398813204073e+00,-1.771618988211939083e+01,1.111853141838652775e-01,7.647407896285612239e+00,4.430734779575184468e-01,8.326282750486735384e-02,4.026784539985965807e+02
3.837358898513780203e-01,-2.255810202370701845e+00,-1.983648494966965714e+01,1.132338064392467147e-01,7.333609364258450114e+00,5.556974425064071799e-01,9.842487578799724579e-02,8.561993745186068736e+02
4.235236996016248368e-01,-2.527877033355081515e+00,-2.190401209199526633e+01,1.148987278530788636e-01,7.041787822596342394e+00,6.733546492386108806e-01,1.132796004456198408e-01,1.258877828517203397e+03
4.622358535838476667e-01,-2.793066853926510440e+00,-2.391743524214473382e+01,1.162529735107395296e-01,6.767766690559897214e+00,7.932759118795074116e-01,1.275487699211974857e-01,4.562482081187920926e+02
4.998589809231621106e-01,-3.049213932281498174e+00,-2.587568717905163496e+01,1.172999224509441996e-01,6.511352363491903716e+00,9.124360341488955140e-01,1.408989950789314993e-01,0.000000000000000000e+00
5.363800868859593951e-01,-3.296032333354208532e+00,-2.777784368389610137e+01,1.181046651957877863e-01,6.268815429190022215e+00,1.027630490046678169e+00,1.531385806653987602e-01,0.000000000000000000e+00
5.717865573681857327e-01,-3.538645437799289528e+00,-2.962306679631384299e+01,1.188923600272197706e-01,6.027255268376129571e+00,1.135070143716953917e+00,1.640313810103333769e-01,0.000000000000000000e+00
6.060661632521548992e-01,-3.717531274483234505e+00,-3.141052243771143893e+01,1.178050449374983683e-01,5.893125262589480329e+00,1.224725801358474975e+00,1.726661765207899990e-01,0.000000000000000000e+00
6.392070646303905646e-01,-3.834926043599650836e+00,-3.313925771592133174e+01,1.152090936814115091e-01,5.845433741956371776e+00,1.295616605416599398e+00,1.788925449551324320e-01,0.000000000000000000e+00
6.711978148950368261e-01,-3.942465361117713396e+00,-3.480810383525711416e+01,1.127822233031138960e-01,5.788054600629570778e+00,1.354493069763799129e+00,1.833330680517968325e-01,0.000000000000000000e+00
7.020273646914270138e-01,-4.033481375883029685e+00,-3.641560840923987286e+01,1.103127817767036306e-01,5.733114606418651782e+00,1.402360319111119136e+00,1.859655599941621718e-01,0.000000000000000000e+00
7.316850657344448061e-01,-4.105353843307380401e+00,-3.796005770924476508e+01,1.077305912156514972e-01,5.684634656036886113e+00,1.439429477109603450e+00,1.868068408790358181e-01,0.000000000000000000e+00
7.601606744863580456e-01,-4.156216528886421457e+00,-3.943992842481738847e+01,1.049934235769412333e-01,5.645034238126201309e+00,1.465869754053249263e+00,1.859046728149900962e-01,0.000000000000000000e+00
7.874443556948564904e-01,-4.183547605304942074e+00,-4.085423583579591877e+01,1.020461101557260525e-01,5.617474286635524727e+00,1.482226086395572073e+00,1.833263585848423916e-01,0.000000000000000000e+00
8.135266857900711468e-01,-4.183237540522163123e+00,-4.220707478203715368e+01,9.878960081500179347e-02,5.607629956375381752e+00,1.489957269237897952e+00,1.791830447733370468e-01,0.000000000000000000e+00
8.383986561394015657e-01,-4.148987718953903503e+00,-4.351403531897520338e+01,9.506088349794980519e-02,5.624841150211232765e+00,1.491933736802234067e+00,1.736501724918905198e-01,0.000000000000000000e+00
8.620516761590263366e-01,-4.076173980302316480e+00,-4.481655889818235039e+01,9.070284973490019831e-02,5.678109520380920650e+00,1.492508151473701528e+00,1.670444981140485896e-01,0.000000000000000000e+00
8.844775762810246356e-01,-3.975317263266303414e+00,-4.617841044869728506e+01,8.587434158092935310e-02,5.758334087519383360e+00,1.493874177403586856e+00,1.598476721376864973e-01,0.000000000000000000e+00
9.056686107750806514e-01,-3.894843440892408637e+00,-4.756339025780442853e+01,8.170512214679437335e-02,5.800784193530668098e+00,1.482167016512450974e+00,1.522512456018745297e-01,0.000000000000000000e+00
9.256174604237972225e-01,-3.907369176791856802e+00,-4.848085565151567522e+01,8.042229316625919278e-02,5.677856308523830720e+00,1.407120409099139824e+00,1.425397199806521797e-01,0.000000000000000000e+00
9.443172350506974233e-01,-3.918347256137357348e+00,-4.722891130173375274e+01,8.277544089845337294e-02,5.346602303469754069e+00,1.182715071113456196e+00,1.226871619839286498e-01,0.000000000000000000e+00
9.617614759000370217e-01,5.114406826785588223e+00,-2.981946479352142276e+01,-1.698596708452763671e-01,1.962509939177283513e+01,5.204991531021234685e-01,5.134955119225269315e-02,0.000000000000000000e+00
9.779441578676075775e-01,-1.040572735975374741e+01,-9.636024053679884105e+01,1.075709200242246782e-01,3.533068855701182009e+00,2.681625976626749619e+00,3.456824016737843897e-01,0.000000000000000000e+00
9.928596915817619051e-01,-8.994734245327750344e+00,-7.858405040442420386e+01,1.139640906212123356e-01,2.970338591358085090e+00,1.384344256206057500e+00,1.926788694993867568e-01,0.000000000000000000e+00
