r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.321428571428571730e-01,-1.859481972795303761e+01,5.778933092215380540e+00,1.269477482614009833e+00,-2.735701940675099308e+00,-2.032069969137155485e-01,-5.979438412509541223e-01,-4.116992688741147877e-01,5.535187056324875066e+00,0.000000000000000000e+00,5.535187056324875066e+00,2.437460358905054747e-01,2.533663229682709961e-01,-1.859481972795303761e+01,-4.228603150488939866e-01,1.111485269864303550e-02,1.317864355408345000e+05,2.567422270247835314e+01
1.964285714285714524e-01,-2.106916453206450157e+01,8.683794225446822779e+00,1.179854288554918362e+00,-1.062209636145681202e+00,-1.460890789620414576e-01,-2.970867925433448575e-01,-1.840748670991374236e-01,8.227980759401839705e+00,0.000000000000000000e+00,8.227980759401839705e+00,4.558134660449838504e-01,-2.635797725360400356e-02,-2.106916453206450157e+01,-1.615502897081406153e-01,1.068995354178330949e-02,1.542318939927583269e+05,1.105225967346825655e+01
2.607142857142857872e-01,-2.279131774294731727e+01,1.129800403737046643e+01,1.110582379972880895e+00,-5.547600971173167750e-01,-1.181344817173303891e-01,-1.773493230103624363e-01,-1.055119972103793491e-01,1.092077446247880879e+01,0.000000000000000000e+00,1.092077446247880879e+01,3.772295748916569269e-01,-6.300132612429820700e-01,-2.279131774294731727e+01,-8.295639082010254628e-02,1.062657121165407753e-02,1.721628892754359695e+05,1.211205234056010838e+01
3.250000000000000666e-01,-2.390489267257877870e+01,1.378899615261056155e+01,1.047589821223561035e+00,-4.070908015898737631e-01,-1.185874793740048366e-01,-1.418607166933060493e-01,-8.380847707682662073e-02,1.361356816555577431e+01,0.000000000000000000e+00,1.361356816555577431e+01,1.754279870547876818e-01,-2.250048380780165225e+00,-2.390489267257877870e+01,-6.073794759720916453e-02,1.061814181603179703e-02,1.867735472248583683e+05,1.136477300246847566e-01
3.892857142857143460e-01,-2.466145999757732810e+01,1.639515172666609644e+01,9.840811514538270188e-01,-2.298505228324927430e-01,-9.608514866734746418e-02,-7.832419709516445783e-02,-5.077867202613646491e-02,1.630636186863273807e+01,0.000000000000000000e+00,1.630636186863273807e+01,8.878985803335787130e-02,-3.934284417784637000e+00,-2.466145999757732810e+01,-3.429369800660792000e-02,1.061459701045664936e-02,2.004261989118902129e+05,0.000000000000000000e+00
4.535714285714286254e-01,-2.515423838113685306e+01,1.905213692488700516e+01,9.225680132299558522e-01,-1.669457795382740528e-01,-9.213318137007329989e-02,-5.272370576035322748e-02,-3.929911680521344652e-02,1.899915557170970359e+01,0.000000000000000000e+00,1.899915557170970359e+01,5.298135317730140459e-02,-5.608450693401531240e+00,-2.515423838113685306e+01,-2.490831030711048583e-02,1.061333891559076460e-02,2.135630174185336800e+05,3.789081412866979122e+02
5.178571428571429047e-01,-2.542138549945408244e+01,2.173778110906393835e+01,8.633499279712824048e-01,-2.355378849088722859e-01,-1.361476801129350989e-01,-8.726900024074689399e-02,-5.877214603111391433e-02,2.169194927478666912e+01,0.000000000000000000e+00,2.169194927478666912e+01,4.583183427726744696e-02,-7.429525176763375427e+00,-2.542138549945408244e+01,-3.514225242840374186e-02,1.061471075769817619e-02,2.263755229104581813e+05,3.368994744267147468e+01
5.821428571428571841e-01,-2.545459821601063766e+01,2.445082772360163048e+01,8.055089058179744077e-01,-3.830298943400904932e-01,-2.317551089838889022e-01,-1.660866121323873179e-01,-1.008537608836183458e-01,2.438474297786363465e+01,0.000000000000000000e+00,2.438474297786363465e+01,6.608474573799616447e-02,-9.542322712554330622e+00,-2.545459821601063766e+01,-5.714806023554150349e-02,1.061766059788680182e-02,2.388790768180064333e+05,4.125980887293694082e+02
6.464285714285714635e-01,-2.514674856009123260e+01,2.717223421943380757e+01,7.467033238322650091e-01,-4.752566962868627343e-01,-3.198038798899273671e-01,-2.178726414535388511e-01,-1.312612631345392022e-01,2.707753668094060018e+01,0.000000000000000000e+00,2.707753668094060018e+01,9.469753849320772243e-02,-1.217626350838153471e+01,-2.514674856009123260e+01,-7.090829908599992348e-02,1.061950513392573639e-02,2.505688162353702646e+05,4.629559706097946332e+02
7.107142857142857428e-01,-2.427625845033317731e+01,2.986516529394284447e+01,6.825345772689729307e-01,-2.601968031040797769e-01,-2.147526846621727326e-01,-9.477713213601232645e-02,-7.470628467493717340e-02,2.977033038401756571e+01,0.000000000000000000e+00,2.977033038401756571e+01,9.483490992527771057e-02,-1.547742200573097016e+01,-2.427625845033317731e+01,-3.882136302312870491e-02,1.061520393606208042e-02,2.604796912405214680e+05,4.200000000000000000e+01
