r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.102272727272727293e-01,-1.070923060575229346e+00,4.519709238165567022e+00,2.326544853614382902e-01,1.669879904001392745e+00,1.776224737342128532e-02,4.490336112696239647e-03,1.573996583776627323e-01,4.617189203003181142e+00,0.000000000000000000e+00,4.617189203003181142e+00,-9.747996483761441067e-02,2.543141183789158766e-01,-1.070923060575229346e+00,6.777381169025610275e-01,1.013961441151983375e-02,3.143615136107596118e+04,7.537005535789798216e+01
1.306818181818181768e-01,-1.089757998458729560e+00,5.342405985398187340e+00,2.012220579136831111e-01,3.284778824981023249e+00,3.102307002155617680e-02,6.722495896179086876e-03,2.323280706000713236e-01,5.473987199436760598e+00,0.000000000000000000e+00,5.473987199436760598e+00,-1.315812140385736462e-01,2.986776097602089064e-01,-1.089757998458729560e+00,8.522017766230074454e-01,1.037364960098709557e-02,3.690173158091300866e+04,7.445004160000975091e+00
1.511363636363636520e-01,-1.158909761966905094e+00,6.164669846338902914e+00,1.858233780726093187e-01,3.981011678319825720e+00,4.466759216622517847e-02,8.943157321110548064e-03,2.898142019392381807e-01,6.330785195870341830e+00,0.000000000000000000e+00,6.330785195870341830e+00,-1.661153495314386386e-01,3.395297498858472207e-01,-1.158909761966905094e+00,9.240555958599502295e-01,1.088556887552306722e-02,4.245306549932058260e+04,6.854437293492323136e+01
1.715909090909090995e-01,-1.248592862058400588e+00,6.988283450893446158e+00,1.768038608617652774e-01,4.311745436118892272e+00,5.930828730911355540e-02,1.131646594690817985e-02,3.394147601351668042e-01,7.187583192303921287e+00,0.000000000000000000e+00,7.187583192303921287e+00,-1.992997414104748510e-01,3.738448425623244753e-01,-1.248592862058400588e+00,9.562393073035325708e-01,1.122421525356364844e-02,4.804537917771986395e+04,7.674903219292132928e-01
1.920454545454545470e-01,-1.350645356496458227e+00,7.814519249536703960e+00,1.711470781266188623e-01,4.449808700837344588e+00,7.513080794704818377e-02,1.389442953225030093e-02,3.844773881800488402e-01,8.044381188737501631e+00,0.000000000000000000e+00,8.044381188737501631e+00,-2.298619392007978934e-01,3.990475131464635283e-01,-1.350645356496458227e+00,9.696314439812224739e-01,1.136780104887083823e-02,5.367247286251794867e+04,0.000000000000000000e+00
2.124999999999999944e-01,-1.459571546086850802e+00,8.644241311532933736e+00,1.672712794547585591e-01,4.485829095349442852e+00,9.220669720859141216e-02,1.668270785462789077e-02,4.265500306996090063e-01,8.901179185171081087e+00,0.000000000000000000e+00,8.901179185171081087e+00,-2.569378736381477402e-01,4.137693005041475081e-01,-1.459571546086850802e+00,9.731254222488959771e-01,1.140526225916342097e-02,5.933195414241854451e+04,2.735513782162209395e+02
2.329545454545454697e-01,-1.572095480274767532e+00,9.477912851578036424e+00,1.643728339437904584e-01,4.465851278648646172e+00,1.105790379992377670e-01,1.967616650221350183e-02,4.665298498110138081e-01,9.757977181604662320e+00,0.000000000000000000e+00,9.757977181604662320e+00,-2.800643300266266733e-01,4.179703737036827849e-01,-1.572095480274767532e+00,9.711875740289187542e-01,1.138448532979459242e-02,6.502252247889464343e+04,3.375202165624138217e+01
2.534090909090909172e-01,-1.686043861156926837e+00,1.031558700159804154e+01,1.620136578699307439e-01,4.414975599181143906e+00,1.302765181766731561e-01,2.286483075008948623e-02,5.049862333358563493e-01,1.061477517803824178e+01,0.000000000000000000e+00,1.061477517803824178e+01,-2.991881764402006816e-01,4.125570920709329403e-01,-1.686043861156926837e+00,9.662526331205709695e-01,1.133157462314838930e-02,7.074183878115730477e+04,3.073033998724623075e+02
2.738636363636363646e-01,-1.799922963173552048e+00,1.115697955185186885e+01,1.599489510476164167e-01,4.347228074403716391e+00,1.513116985188192043e-01,2.623586666416343610e-02,5.422791159947426554e-01,1.147157317447182123e+01,0.000000000000000000e+00,1.147157317447182123e+01,-3.145936226199518293e-01,3.988305858431083761e-01,-1.799922963173552048e+00,9.596811232171604811e-01,1.126111719737986523e-02,7.648625983685049869e+04,3.118556050000601658e+02
2.943181818181818121e-01,-1.912724952667501199e+00,1.200160714502276704e+01,1.580432693367821717e-01,4.270369081901883135e+00,1.736791793565872488e-01,2.977475566472860199e-02,5.786233159254576819e-01,1.232837117090540069e+01,0.000000000000000000e+00,1.232837117090540069e+01,-3.267640258826329802e-01,3.780544499358892141e-01,-1.912724952667501199e+00,9.522258009444827254e-01,1.118118384517795792e-02,8.225143514548569510e+04,1.320000000000000000e+02
3.147727272727273151e-01,-2.023798863552300986e+00,1.284892341178563413e+01,1.562238135629824276e-01,4.188569707123409813e+00,1.973568467139891758e-01,3.346616559409958808e-02,6.141353438751094851e-01,1.318516916733898192e+01,0.000000000000000000e+00,1.318516916733898192e+01,-3.362457555533484577e-01,3.512396341123791288e-01,-2.023798863552300986e+00,9.442912615909707652e-01,1.109611249540834628e-02,8.803302437198453117e+04,0.000000000000000000e+00
3.352272727272727071e-01,-2.132749579895348191e+00,1.369841120089895270e+01,1.544531730857948426e-01,4.103973421873380545e+00,2.223089086547263560e-01,3.729456783094411282e-02,6.488684194279772388e-01,1.404196716377255960e+01,0.000000000000000000e+00,1.404196716377255960e+01,-3.435559628736070126e-01,3.191002020437409548e-01,-2.132749579895348191e+00,9.360854219217179528e-01,1.100813235874831611e-02,9.382717884472195874e+04,3.000000000000000000e+00
3.556818181818182101e-01,-2.239369161393257812e+00,1.454962713270473884e+01,1.527141180894368011e-01,4.017567421877927814e+00,2.484881764045125396e-01,4.124463192641231180e-02,6.828343342867524424e-01,1.489876516020614261e+01,0.000000000000000000e+00,1.489876516020614261e+01,-3.491380275014038803e-01,2.820959930440010144e-01,-2.239369161393257812e+00,9.277040399221589961e-01,1.091827011875304461e-02,9.963075160241826961e+04,0.000000000000000000e+00
3.761363636363636576e-01,-2.342635696880919660e+00,1.540221291968372164e+01,1.509405072710781892e-01,3.933141324640713421e+00,2.758265667802423660e-01,4.528950162221442866e-02,7.159907827313374273e-01,1.575556315663972207e+01,0.000000000000000000e+00,1.575556315663972207e+01,-3.533502369559998746e-01,2.405006682567192300e-01,-2.342635696880919660e+00,9.191536716432090470e-01,1.084918740672694178e-02,1.054403431760130625e+05,4.000000000000000000e+02
3.965909090909091050e-01,-2.442996823172626009e+00,1.625588919917069575e+01,1.491674923795527907e-01,3.848681083311056739e+00,3.042815810744724514e-01,4.942080535417207876e-02,7.483638511005502592e-01,1.661236115307330152e+01,0.000000000000000000e+00,1.661236115307330152e+01,-3.564719539026056649e-01,1.944648999350111207e-01,-2.442996823172626009e+00,9.105049429310522191e-01,1.078499762331640299e-02,1.112546060244334076e+05,0.000000000000000000e+00
4.170454545454545525e-01,-2.540559329959030777e+00,1.711044266567516914e+01,1.474031105040639611e-01,3.763726206598038360e+00,3.338100209857326472e-01,5.362703167478743982e-02,7.799727898770153489e-01,1.746915914950688276e+01,0.000000000000000000e+00,1.746915914950688276e+01,-3.587164838317142834e-01,1.440648607436899598e-01,-2.540559329959030777e+00,9.018055635556391225e-01,1.072043191701450848e-02,1.170722727592474985e+05,0.000000000000000000e+00
4.375000000000000000e-01,-2.635240467852840496e+00,1.796571225483384993e+01,1.456430565734600502e-01,3.678523356909146003e+00,3.643655476445947228e-01,5.789444494555227860e-02,8.108260181231270458e-01,1.832595714594046044e+01,0.000000000000000000e+00,1.832595714594046044e+01,-3.602448911066088999e-01,8.933567788145696520e-02,-2.635240467852840496e+00,8.930807917474965496e-01,1.065567775125095089e-02,1.228922330328206444e+05,0.000000000000000000e+00
4.579545454545454475e-01,-2.726976039179987765e+00,1.882157685361183752e+01,1.438844059995499358e-01,3.593240100804548476e+00,3.959022337226942856e-01,6.220977375673721749e-02,8.409307630462000693e-01,1.918275514237404167e+01,0.000000000000000000e+00,1.918275514237404167e+01,-3.611782887622040361e-01,3.029285722909940554e-02,-2.726976039179987765e+00,8.843477863223857538e-01,1.059086247661145640e-02,1.287136648410089692e+05,0.000000000000000000e+00
4.784090909090908950e-01,-2.815720332717971175e+00,1.967794532701534749e+01,1.421254033236313552e-01,3.507977018658996471e+00,4.283738860137056847e-01,6.656019565121572279e-02,8.702920248022754102e-01,2.003955313880761935e+01,0.000000000000000000e+00,2.003955313880761935e+01,-3.616078117922713608e-01,-3.305465931380550948e-02,-2.815720332717971175e+00,8.756168467106812958e-01,1.052606253418083768e-02,1.345359669121820189e+05,0.000000000000000000e+00
4.988636363636363424e-01,-2.900797706816401700e+00,2.053474890079975879e+01,1.403343264734049911e-01,3.424551651332643942e+00,4.617232027652614645e-01,7.092125216956350620e-02,8.988927800105407373e-01,2.089635113524120058e+01,0.000000000000000000e+00,2.089635113524120058e+01,-3.616022344414423495e-01,-1.006964883246495857e-01,-2.900797706816401700e+00,8.668779233899276404e-01,1.046869512290619746e-02,1.403580929478589096e+05,0.000000000000000000e+00
5.193181818181817899e-01,-2.982630863688687128e+00,2.139193562521149872e+01,1.385347126441282273e-01,3.341615416875671762e+00,4.959235929200749848e-01,7.529002550971422569e-02,9.267745135118117261e-01,2.175314913167477826e+01,0.000000000000000000e+00,2.175314913167477826e+01,-3.612135064632790438e-01,-1.726152743829786895e-01,-2.982630863688687128e+00,8.581696187719455304e-01,1.041229848347545624e-02,1.461801679628232087e+05,0.000000000000000000e+00
5.397727272727272929e-01,-3.061186122961556677e+00,2.224946650998398923e+01,1.367262876026869300e-01,3.259184027688122320e+00,5.309441933938926494e-01,7.965602628952364594e-02,9.539648873302002396e-01,2.260994712810836305e+01,0.000000000000000000e+00,2.260994712810836305e+01,-3.604806181243737084e-01,-2.487819180380250739e-01,-3.061186122961556677e+00,8.495143229072528168e-01,1.035624513882792315e-02,1.520019622350741411e+05,0.000000000000000000e+00
5.602272727272727959e-01,-3.136385764711992152e+00,2.310731288458699595e+01,1.349068750734459532e-01,3.177382175178945722e+00,5.667526856529095935e-01,8.400799345620083014e-02,9.804848229939693294e-01,2.346674512454194428e+01,0.000000000000000000e+00,2.346674512454194428e+01,-3.594322399549483293e-01,-3.291505680489843488e-01,-3.136385764711992152e+00,8.409251283937893007e-01,1.030061987912168214e-02,1.578232765734347340e+05,0.000000000000000000e+00
