r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-5.869933472099951866e-01,4.802767477885863556e+00,1.216166503559262257e-01,8.031879216087226325e+00,1.429277943392402717e-02,5.160880528387225968e-03,8.053049206519637127e-02,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-3.600741385014057105e-02,2.560752368729063422e-01,-5.869933472099951866e-01,3.346041160297346106e-01,7.654651244785026787e-02,3.257741222107683279e+04,4.831341056019746105e+01
1.465517241379310498e-01,-6.240655966009275302e-01,6.081715322134775725e+00,1.022555199458567987e-01,8.944761703758025817e+00,2.712963917944237122e-02,8.644670022550472038e-03,1.199116182345172643e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-5.702894350045329547e-02,3.222782942129294170e-01,-6.240655966009275302e-01,3.984580051820104662e-01,8.335331484287525350e-02,4.073485896610265627e+04,4.638482907241400888e+00
1.775862068965517182e-01,-7.238995623781550037e-01,7.358142449608917168e+00,9.806517756896757088e-02,8.988422065240024850e+00,4.252977257915221965e-02,1.237650104762137021e-02,1.548888130411662789e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-8.057118992553594095e-02,3.791990043113807607e-01,-7.238995623781550037e-01,4.301003431817171929e-01,8.054310148945252601e-02,4.874586395320940937e+04,2.571583637292611613e+01
2.086206896551724144e-01,-8.468407305879959157e-01,8.634647826109524971e+00,9.776208074090672606e-02,8.809359662843142758e+00,6.094019031912269874e-02,1.643768811209882219e-02,1.887386187249749936e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-1.040351873241526226e-01,4.199077964878655811e-01,-8.468407305879959157e-01,4.514229577590432863e-01,7.549414884269034509e-02,5.659325063277241861e+04,4.104419899853261611e-01
2.396551724137931105e-01,-9.805898728383274365e-01,9.914015285340827432e+00,9.858879119580343797e-02,8.565564071469648155e+00,8.258780054037902219e-02,2.082141162695412898e-02,2.224100986439124239e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-1.246371019920754636e-01,4.428844625232214449e-01,-9.805898728383274365e-01,4.682995404918729454e-01,6.999935941443871656e-02,6.428627778538415441e+04,6.208293454532091138e-01
2.706896551724138344e-01,-1.119846403229751042e+00,1.119734730117997401e+01,9.967852691277485910e-02,8.306698242673952848e+00,1.076515081802458668e-01,2.551975736210623097e-02,2.563175521501342424e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-1.412744600521549931e-01,4.509406948024877737e-01,-1.119846403229751042e+00,4.830284880936852598e-01,6.466547142902888401e-02,7.182789035263241385e+04,1.443039956577553937e+02
3.017241379310344751e-01,-1.261466371625101335e+00,1.248417693554326213e+01,1.007034136801461810e-01,8.051547984996197727e+00,1.361898775312073706e-01,3.049571396166625772e-02,2.904754718396496127e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-1.544141995880888851e-01,4.470076962933213771e-01,-1.261466371625101335e+00,4.963687296528877524e-01,5.964201265331370988e-02,7.921228865850066359e+04,1.506075542566200056e+02
3.327586206896551713e-01,-1.404171188119674563e+00,1.377359642458784350e+01,1.015955955972985825e-01,7.804001155156902847e+00,1.681809091120892719e-01,3.572170558934016638e-02,3.247595986485384278e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-1.649640844427329722e-01,4.325397311406001810e-01,-1.404171188119674563e+00,5.085968453513431964e-01,5.498586265889106317e-02,8.643225492755716550e+04,2.949115499143754278e+02
3.637931034482758674e-01,-1.547053726384211458e+00,1.506485807703683122e+01,1.023341574997250203e-01,7.565256103810143351e+00,2.035480384824272237e-01,4.115880130587539626e-02,3.589972479507157477e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-1.736718058929708763e-01,4.079266452686767241e-01,-1.547053726384211458e+00,5.198168881759341886e-01,5.067671160367504674e-02,9.348205347366363276e+04,1.942963176692188085e+02
3.948275862068965636e-01,-1.689443164822364007e+00,1.635746950254769416e+01,1.029177557875177590e-01,7.335389813559987537e+00,2.421904028580474655e-01,4.677882929688284563e-02,3.930342733931661003e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-1.810297542813329996e-01,3.731066481788577471e-01,-1.689443164822364007e+00,5.301106081421520511e-01,4.670732130286602696e-02,1.003578705948510906e+05,8.700000000000000000e+01
4.258620689655172598e-01,-1.830634144584538880e+00,1.765112769470601606e+01,1.033425550483184074e-01,7.114622037347261951e+00,2.839936558965057700e-01,5.254612153734118662e-02,4.267407023889439599e-01,1.783846863072825073e+01,0.000000000000000000e+00,1.783846863072825073e+01,-1.873409360222344222e-01,3.278971921700033487e-01,-1.830634144584538880e+00,5.395551641483282701e-01,4.304715966171218655e-02,1.070571613139788969e+05,7.800000000000000000e+01
4.568965517241379004e-01,-1.970102516072558485e+00,1.894564338383283797e+01,1.036146981675951095e-01,6.902600813760611409e+00,3.288443520029891709e-01,5.842503977001452936e-02,4.600233888522716752e-01,1.913843800462747424e+01,0.000000000000000000e+00,1.913843800462747424e+01,-1.927946207946349411e-01,2.721104849065161257e-01,-1.970102516072558485e+00,5.482418273134445075e-01,3.966205752148048436e-02,1.135782717813939526e+05,3.000000000000000000e+00
4.879310344827585966e-01,-2.107441151620737418e+00,2.024088890550736508e+01,1.037442096599683616e-01,6.698751780420610480e+00,3.766218193352291466e-01,6.438767630310866796e-02,4.928050358132982089e-01,2.043840737852670131e+01,0.000000000000000000e+00,2.043840737852670131e+01,-1.975184730193347282e-01,2.055631442411716692e-01,-2.107441151620737418e+00,5.562510412960324224e-01,3.653126874703738897e-02,1.199200523984760948e+05,2.000000000000000000e+00
5.189655172413792927e-01,-2.241472680795407957e+00,2.153676728085488179e+01,1.037032015053249295e-01,6.504672803178727314e+00,4.271510274079221015e-01,7.038517675657564310e-02,5.249599820784676130e-01,2.173837675242592482e+01,0.000000000000000000e+00,2.173837675242592482e+01,-2.016094715710435303e-01,1.280483795797608404e-01,-2.241472680795407957e+00,5.635904825650069894e-01,3.363405607985036488e-02,1.260811197480104456e+05,4.000000000000000000e+02
5.500000000000000444e-01,-2.371350885633894734e+00,2.283319407850841287e+01,1.034844216505987763e-01,6.320779394068449797e+00,4.802627027751886213e-01,7.640849932780230391e-02,5.564032472931251805e-01,2.303834612632515189e+01,0.000000000000000000e+00,2.303834612632515189e+01,-2.051520478167398465e-01,3.930771025492271059e-02,-2.371350885633894734e+00,5.703014293270129986e-01,3.099243344941915446e-02,1.320604295070690569e+05,4.386718750000000000e+03
5.810344827586206851e-01,-2.496630653852270232e+00,2.413008454284361193e+01,1.030986253104466538e-01,6.146455324682188248e+00,5.358294577028355210e-01,8.240245600306381202e-02,5.871087142207278564e-01,2.433831550022437540e+01,0.000000000000000000e+00,2.433831550022437540e+01,-2.082309573807617498e-01,-6.098250608084611335e-02,-2.496630653852270232e+00,5.764696950873919867e-01,2.855327511337269267e-02,1.378572321199589642e+05,0.000000000000000000e+00
6.120689655172413257e-01,-2.616674457547318866e+00,2.542733907976376173e+01,1.025469399527498687e-01,5.981635995868807676e+00,5.937265737822554623e-01,8.833614199791074706e-02,6.170622920258371780e-01,2.563828487412359891e+01,0.000000000000000000e+00,2.563828487412359891e+01,-2.109457943598382901e-01,-1.732106723949483895e-01,-2.616674457547318866e+00,5.821749300931743365e-01,2.630430816312562606e-02,1.434706341027290036e+05,0.000000000000000000e+00
6.431034482758619664e-01,-2.730816519740731252e+00,2.672481995224801921e+01,1.018293550002008913e-01,5.826322013663387978e+00,6.538378236983652947e-01,9.416909815328700084e-02,6.462617378408538338e-01,2.693825424802282242e+01,0.000000000000000000e+00,2.693825424802282242e+01,-2.134342957748039393e-01,-2.978130904819885072e-01,-2.730816519740731252e+00,5.874927163302705591e-01,2.422556663407316596e-02,1.488995780227730284e+05,0.000000000000000000e+00
6.741379310344827180e-01,-2.838390440883895138e+00,2.802230755198682743e+01,1.009461017509225289e-01,5.680500125659684763e+00,7.160448348167955945e-01,9.986349468449091937e-02,6.747063656536677057e-01,2.823822362192204949e+01,0.000000000000000000e+00,2.823822362192204949e+01,-2.159160699352227764e-01,-4.352129903473737627e-01,-2.838390440883895138e+00,5.924879677704011360e-01,2.230318119578835259e-02,1.541426361332163506e+05,0.000000000000000000e+00
