r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.352374733239982973e-01,-9.675963428266708410e-01,-5.521885043190192910e+00,1.734681954519355362e-01,5.061004520853630950e+00,1.358750173061037125e-01,2.563316549471313793e-02,9.191179537615880690e+01
2.045613252310346797e-01,-1.272295869743184316e+00,-8.314897111638709148e+00,1.518363374686028666e-01,5.994863130769415349e+00,3.083354896426253045e-01,5.232571329897850454e-02,8.492009869888477169e+00
2.715555614633811676e-01,-1.621941063410628603e+00,-1.105837767105464664e+01,1.456324236475935174e-01,6.044765653620574497e+00,5.187861301056855279e-01,8.489017503949471133e-02,3.097936347823562997e+01
3.361662778835573517e-01,-1.956784844584700478e+00,-1.372930187511975753e+01,1.415726884377971895e-01,5.971815791527006922e+00,7.548554841198735765e-01,1.200445164564196421e-01,5.325177926335239453e-01
3.983414881545809250e-01,-2.264811802056481138e+00,-1.630863056984090420e+01,1.379894337535871041e-01,5.871565606297171946e+00,1.002227574559606094e+00,1.551230200618752275e-01,1.333773925126080506e+00
4.580311655686215011e-01,-2.542116407663425726e+00,-1.878635164970888027e+01,1.345002323367852082e-01,5.765926565795430392e+00,1.247643132518048814e+00,1.878851580926270692e-01,3.455718152296531684e+02
5.151872832989188300e-01,-2.786281344617232314e+00,-2.115686253406891026e+01,1.309427883307027474e-01,5.664197537642511548e+00,1.480285380841930509e+00,2.166531650067311243e-01,2.508654533826611726e+02
5.697638530425785941e-01,-2.992785270539701337e+00,-2.341696600687861363e+01,1.271150372452281574e-01,5.577955964311270165e+00,1.691939890751093634e+00,2.401577346395802892e-01,5.964372686123143694e+02
6.217169620231577376e-01,-3.153164371232112906e+00,-2.556688657890322602e+01,1.227103599101549286e-01,5.524769830172342466e+00,1.877453730431947410e+00,2.574667944333439151e-01,3.557124776193820708e+02
6.710048083232598159e-01,-3.252319386290937864e+00,-2.761497610978338457e+01,1.172337076792296234e-01,5.533003333309713945e+00,2.035777842394174364e+00,2.679276865308246047e-01,0.000000000000000000e+00
7.175877345187162692e-01,-3.266667226505824306e+00,-2.958747863189603322e+01,1.099617257237697071e-01,5.644101652497302446e+00,2.171415256366395763e+00,2.711516378787910964e-01,0.000000000000000000e+00
7.614282595872921000e-01,-3.170963561596391145e+00,-3.153625668968917850e+01,1.002129559712479911e-01,5.897109459206038018e+00,2.293631822440426848e+00,2.670936260029352916e-01,0.000000000000000000e+00
8.024911090662361079e-01,-2.989749280079471383e+00,-3.350153374632241565e+01,8.900637398799977895e-02,6.233643754057951014e+00,2.405823249050295320e+00,2.576447405516598677e-01,0.000000000000000000e+00
8.407432434344173089e-01,-2.814658802935792181e+00,-3.535158939422586144e+01,7.945141421881161958e-02,6.475547066694174347e+00,2.465588110328833071e+00,2.437269871691240819e-01,0.000000000000000000e+00
8.761538846962069194e-01,-2.806040443920774230e+00,-3.653180005865795010e+01,7.666037333085452821e-02,6.329906374467004326e+00,2.363342502588377414e+00,2.249589602688271406e-01,0.000000000000000000e+00
9.086945411457180155e-01,-2.727874059040019006e+00,-3.529442286331986622e+01,7.713574771526274243e-02,5.997113872996228778e+00,1.946282612845407600e+00,1.823413911504572216e-01,0.000000000000000000e+00
9.383390302914766945e-01,-5.529231425503402519e+00,4.734921301963345996e+01,-1.162490682691829647e-01,1.677169209526347160e+01,2.401533089584619418e+00,2.371250769631084721e-01,0.000000000000000000e+00
9.650634999230792710e-01,-1.030407278428945972e+01,-6.268729911395081444e+01,1.629157613989813680e-01,4.711700112335908130e-01,2.193491188093003252e+00,4.215171595137964800e-01,0.000000000000000000e+00
9.888464473028857338e-01,-6.595410176514578282e+00,-4.654503264706389842e+01,1.407624301195776750e-01,1.434906840143019835e+00,1.342977621417828393e+00,2.176654273512685644e-01,0.000000000000000000e+00
