r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.352374733239982973e-01,-9.675963429912347591e-01,-5.521885043238706992e+00,1.734681954793561576e-01,5.061004519282546354e+00,1.358750172925086430e-01,2.563316549577858081e-02,9.191179536773137215e+01
2.045613252310346797e-01,-1.272295870052405409e+00,-8.314897111691491816e+00,1.518363375039917806e-01,5.994863128741780400e+00,3.083354896233063136e-01,5.232571330331507037e-02,8.492009870090518220e+00
2.715555614633811676e-01,-1.621941063765286017e+00,-1.105837767110233116e+01,1.456324236783703707e-01,6.044765651857190392e+00,5.187861300685833177e-01,8.489017504421325633e-02,3.097936348820070052e+01
3.361662778835573517e-01,-1.956784845050385968e+00,-1.372930187516427836e+01,1.415726884705879873e-01,5.971815789648232453e+00,7.548554840716755754e-01,1.200445164659547509e-01,5.325177925612557539e-01
3.983414881545809250e-01,-2.264811802593700740e+00,-1.630863056988368953e+01,1.379894337855472330e-01,5.871565604465991406e+00,1.002227574495730744e+00,1.551230200741314513e-01,1.333773925105286695e+00
4.580311655686215011e-01,-2.542116408271121841e+00,-1.878635164975052874e+01,1.345002323682567003e-01,5.765926563992247011e+00,1.247643132438293945e+00,1.878851581076133315e-01,3.455718152480547474e+02
5.151872832989188300e-01,-2.786281345290697153e+00,-2.115686253410958884e+01,1.309427883617431676e-01,5.664197535864027522e+00,1.480285380747196511e+00,2.166531650242902729e-01,2.508654533631709285e+02
5.697638530425785941e-01,-2.992785271272942360e+00,-2.341696600691792796e+01,1.271150372758261815e-01,5.577955962558132974e+00,1.691939890642968347e+00,2.401577346594700457e-01,5.964372686112257043e+02
6.217169620231577376e-01,-3.153164372018485651e+00,-2.556688657893955252e+01,1.227103599402789708e-01,5.524769828446361331e+00,1.877453730312354185e+00,2.574667944553036270e-01,3.557124776278451463e+02
6.710048083232598159e-01,-3.252319387123566496e+00,-2.761497610981303197e+01,1.172337077088437540e-01,5.533003331612948550e+00,2.035777842264971937e+00,2.679276865546658115e-01,0.000000000000000000e+00
7.175877345187162692e-01,-3.266667227377746840e+00,-2.958747863191342731e+01,1.099617257528199832e-01,5.644101650832845429e+00,2.171415256229185520e+00,2.711516379045167402e-01,0.000000000000000000e+00
7.614282595872921000e-01,-3.170963562503966493e+00,-3.153625668969300833e+01,1.002129559997266411e-01,5.897109457574331692e+00,2.293631822296836376e+00,2.670936260309548782e-01,0.000000000000000000e+00
8.024911090662361079e-01,-2.989749280915385832e+00,-3.350153374633341485e+01,8.900637401272508409e-02,6.233643752641295777e+00,2.405823248893811162e+00,2.576447405748731323e-01,0.000000000000000000e+00
8.407432434344173089e-01,-2.814658803775214935e+00,-3.535158939430134240e+01,7.945141424223808868e-02,6.475547065351936915e+00,2.465588110186855975e+00,2.437269871942860378e-01,0.000000000000000000e+00
8.761538846962069194e-01,-2.806040444773213238e+00,-3.653180005887793413e+01,7.666037335359199290e-02,6.329906373164242872e+00,2.363342502473800177e+00,2.249589602941116928e-01,0.000000000000000000e+00
9.086945411457180155e-01,-2.727874060196296746e+00,-3.529442286385889105e+01,7.713574774665574174e-02,5.997113871197542245e+00,1.946282612768669429e+00,1.823413911850820246e-01,0.000000000000000000e+00
9.383390302914766945e-01,-5.529231424873042755e+00,4.734921301249249126e+01,-1.162490682734236419e-01,1.677169209550644524e+01,2.401533088863629928e+00,2.371250768816353105e-01,0.000000000000000000e+00
9.650634999230792710e-01,-1.030407278467566101e+01,-6.268729911312641434e+01,1.629157614070848303e-01,4.711700107692955442e-01,2.193491187695578937e+00,4.215171594663865151e-01,0.000000000000000000e+00
9.888464473028857338e-01,-6.595410177104323424e+00,-4.654503264700012011e+01,1.407624301321890592e-01,1.434906839420440505e+00,1.342977621211167039e+00,2.176654273402069129e-01,0.000000000000000000e+00
