r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.044717921834442897e+00,4.729843173076222484e+00,2.173875408165439616e-01,2.544611392484114276e+00,3.360041364339459019e-02,7.880317325269673573e-03,1.873976812109701129e-01,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-1.089317186597814624e-01,2.676151040980239704e-01,-1.044717921834442897e+00,7.737555744388066037e-01,1.004338341774523545e-02,3.278294115886650252e+04,7.555369063871150104e+01
1.465517241379310498e-01,-1.135406904264259609e+00,5.977095437127075250e+00,1.877229935515045134e-01,3.958550466222936492e+00,6.357268302609923871e-02,1.285462715350080276e-02,2.803971580194795643e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-1.616488285081544019e-01,3.325264104952580513e-01,-1.135406904264259609e+00,9.217555677412287984e-01,1.086849835432943112e-02,4.117611110676814860e+04,7.441528064147739485e+00
1.775862068965517182e-01,-1.277646150037814010e+00,7.226992677848365965e+00,1.749800840612816544e-01,4.402951113015625140e+00,9.709868825247321145e-02,1.834275116073113762e-02,3.541413189842655407e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-2.117209616860865895e-01,3.832868242449518625e-01,-1.277646150037814010e+00,9.650862579625156812e-01,1.131906915753624898e-02,4.967043423964991962e+04,6.902916911800792832e+01
2.086206896551724144e-01,-1.441507749417398898e+00,8.483870218448180012e+00,1.683042144243480920e-01,4.499735982077163854e+00,1.349657869949381361e-01,2.456280278895038235e-02,4.192901994977257796e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-2.548127949854966379e-01,4.118195094547970059e-01,-1.441507749417398898e+00,9.744743902614849684e-01,1.141972542136025087e-02,5.824139521030968172e+04,7.701225556548243478e-01
2.396551724137931105e-01,-1.613784634787722938e+00,9.749811635871248328e+00,1.640323766974891018e-01,4.458779968876660504e+00,1.774046146409074820e-01,3.150477009207795082e-02,4.795474854746762383e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-2.888407514616549432e-01,4.164225007868218031e-01,-1.613784634787722938e+00,9.705016569810360760e-01,1.137713116763172660e-02,6.688409088231598435e+04,0.000000000000000000e+00
2.706896551724138344e-01,-1.787506779307054927e+00,1.102475653155001822e+01,1.607369706842780854e-01,4.361878539501397256e+00,2.245256071286954036e-01,3.911232146098564399e-02,5.367143777884924027e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-3.138652296821113352e-01,4.003445437632510706e-01,-1.787506779307054927e+00,9.611022183316355605e-01,1.127635368108145277e-02,7.558944289338945237e+04,2.736300736083478569e+02
3.017241379310344751e-01,-1.958762875690752248e+00,1.230719844105005656e+01,1.578320943403244692e-01,4.242601408303046995e+00,2.763109805756460702e-01,4.731023773334128851e-02,5.916582651804824788e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-3.313926940812955135e-01,3.679291402643221631e-01,-1.958762875690752248e+00,9.495323366053955993e-01,1.115230546463516839e-02,8.434292815677737235e+04,3.374291757399366531e+01
3.327586206896551713e-01,-2.125516767687860131e+00,1.359525062308088650e+01,1.550871293047084987e-01,4.114162034040532490e+00,3.326163291985831938e-01,5.601620054786364544e-02,6.447255612114557444e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-3.433098859496905297e-01,3.223940748526973876e-01,-2.125516767687860131e+00,9.370737173019316746e-01,1.101872851540215345e-02,9.312979200840162230e+04,3.073729911823415364e+02
3.637931034482758674e-01,-2.286623350111638420e+00,1.488729608930108483e+01,1.524045699669342446e-01,3.982147076674122488e+00,3.931985196389121695e-01,6.514317649645012809e-02,6.959882950054908646e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-3.512337936287168172e-01,2.655490306390982380e-01,-2.286623350111638420e+00,9.241718606514301992e-01,1.088643177827233223e-02,1.019381385846840858e+05,3.117099986374508376e+02
3.948275862068965636e-01,-2.440341941012508897e+00,1.618215719653230522e+01,1.496766405531307076e-01,3.852731633180376036e+00,4.577309157396379224e-01,7.458201341894542258e-02,7.453659874191430612e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-3.563420602967208306e-01,1.982430103993311488e-01,-2.440341941012508897e+00,9.109197192376705665e-01,1.078807604121708591e-02,1.107584766031752806e+05,8.700000000000000000e+01
4.258620689655172598e-01,-2.587580034828914854e+00,1.747903840609967574e+01,1.469715870823941062e-01,3.722005494696510652e+00,5.259899527737130764e-01,8.427964544526039825e-02,7.929497178632474164e-01,1.783846863072825073e+01,0.000000000000000000e+00,1.783846863072825073e+01,-3.594302246285754898e-01,1.208189415697601271e-01,-2.587580034828914854e+00,8.975333626569227397e-01,1.068872417596934861e-02,1.195866102500247944e+05,0.000000000000000000e+00
4.568965517241379004e-01,-2.728065569429370729e+00,1.877741859261621471e+01,1.442749319407896358e-01,3.590798167398416396e+00,5.977258346048250903e-01,9.416315486046562822e-02,8.387681158467368281e-01,1.913843800462747424e+01,0.000000000000000000e+00,1.913843800462747424e+01,-3.610194120112606431e-01,3.340222125797938368e-02,-2.728065569429370729e+00,8.840977323415978306e-01,1.058900660722279612e-02,1.284189590922784992e+05,3.000000000000000000e+00
4.879310344827585966e-01,-2.861286876675213531e+00,2.007695828569147878e+01,1.415626742074339861e-01,3.460484802757127554e+00,6.726825236700699762e-01,1.041540926334624806e-01,8.828323070830313979e-01,2.043840737852670131e+01,0.000000000000000000e+00,2.043840737852670131e+01,-3.614490928352235843e-01,-6.394978614547536244e-02,-2.861286876675213531e+00,8.706509042894984285e-01,1.049312966587484693e-02,1.372529449981627695e+05,0.000000000000000000e+00
5.189655172413792927e-01,-2.986552283605347746e+00,2.137743486578484919e+01,1.388074148424841003e-01,3.332635250118366699e+00,7.506158047771401831e-01,1.141710342785097060e-01,9.251638931603203275e-01,2.173837675242592482e+01,0.000000000000000000e+00,2.173837675242592482e+01,-3.609418866410746274e-01,-1.711768454393520489e-01,-2.986552283605347746e+00,8.572267012624285032e-01,1.040619197008048856e-02,1.460866381020023255e+05,4.000000000000000000e+02
5.500000000000000444e-01,-3.104208120560490336e+00,2.267870237053399762e+01,1.360323367264454630e-01,3.205921228272210044e+00,8.313661781363432812e-01,1.241698000855956802e-01,9.658753754618495391e-01,2.303834612632515189e+01,0.000000000000000000e+00,2.303834612632515189e+01,-3.596437557911555949e-01,-2.881750793387446441e-01,-3.104208120560490336e+00,8.439217289685820855e-01,1.032002643522510199e-02,1.549196243406233261e+05,0.000000000000000000e+00
5.810344827586206851e-01,-3.214000240778026374e+00,2.398066849330222183e+01,1.332306930718378801e-01,3.080729299666548293e+00,9.147568214206055481e-01,1.340908530697099976e-01,1.005035595821121674e+00,2.433831550022437540e+01,0.000000000000000000e+00,2.433831550022437540e+01,-3.576470069221542869e-01,-4.147584046545342296e-01,-3.214000240778026374e+00,8.307765764649875928e-01,1.023489592377325313e-02,1.637512827759960783e+05,0.000000000000000000e+00
