r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.177108579781259490e+00,-1.058434613855808237e+01,2.916132184457103649e-01,2.791793332834267005e+00,1.329309218630930489e-01,4.207129766690825834e-02,2.285779736023690418e+02
1.099137931034482735e-01,-3.478343581155124653e+00,-1.341782092192686981e+01,2.536496030242159083e-01,4.627662557257950837e+00,2.583913822181633790e-01,7.056977594945050558e-02,1.803048041448723993e+01
1.331896551724137956e-01,-3.853200585953187485e+00,-1.625931086311904394e+01,2.326915320080453764e-01,5.489185858934265028e+00,4.010740471892494385e-01,1.007516667006718158e-01,2.493568611568736060e+01
1.564655172413793038e-01,-4.184165872686520515e+00,-1.911211731441141026e+01,2.155269782619749497e-01,6.133356631523854574e+00,5.609695364694337050e-01,1.328960509788519873e-01,7.870975382037763701e-01
1.797413793103448398e-01,-4.564542183967938982e+00,-2.197650957952541972e+01,2.047892464871219342e-01,6.409297629480736447e+00,7.414932477752449458e-01,1.685306908187925723e-01,1.496015109898167328e+00
2.030172413793103481e-01,-4.952759957634487620e+00,-2.485118177694690544e+01,1.967192741467958805e-01,6.532387271083019087e+00,9.418874868988891258e-01,2.067547049547366067e-01,1.608445187043776286e+03
2.262931034482758563e-01,-5.337950954501364365e+00,-2.773443500711240262e+01,1.901414733538701052e-01,6.569981780709754915e+00,1.161032674994731506e+00,2.470690996541839990e-01,5.016583789521192784e+02
2.495689655172413646e-01,-5.710592959517178713e+00,-3.062470183959137060e+01,1.843528974907353013e-01,6.562357032772963450e+00,1.397432047319422832e+00,2.888806159077864089e-01,2.110103565995895678e+03
2.728448275862068728e-01,-6.068139861091466969e+00,-3.352042982250113567e+01,1.790885983973806994e-01,6.524693438631011588e+00,1.649765158611109284e+00,3.317090849742086456e-01,2.265776992433910436e+03
2.961206896551724088e-01,-6.412510690759997800e+00,-3.642047403574841269e+01,1.742825593369048687e-01,6.460773478685581495e+00,1.917017158420591283e+00,3.752007298605853358e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.743832610312509246e+00,-3.932361138555317126e+01,1.698435434063148286e-01,6.375824642414016807e+00,2.198061455892259097e+00,4.189709666726301740e-01,0.000000000000000000e+00
3.426724137931034253e-01,-7.058074653222778494e+00,-4.222925122475773207e+01,1.656063629609369758e-01,6.279311484683814726e+00,2.491564377265353514e+00,4.625390190255702638e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.354335818463148655e+00,-4.513632664405266581e+01,1.615167294938823772e-01,6.174344507815783700e+00,2.796265848723388459e+00,5.055064326561563570e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.631170871959170654e+00,-4.804398217757568545e+01,1.575212667114512521e-01,6.063981948164970603e+00,3.111055521800134560e+00,5.474896235869239902e-01,0.000000000000000000e+00
