r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.226089422536230877e+00,-1.059010578264953573e+01,2.957012726901664390e-01,2.557565078206394560e+00,1.290990652038065956e-01,4.152893601477862517e-02,2.271447675280690532e+02
1.099137931034482735e-01,-3.542455914630950886e+00,-1.342475265504977244e+01,2.579942089422146978e-01,4.378734974509059796e+00,2.527423781016581161e-01,7.022911734302893227e-02,1.813897894826803281e+01
1.331896551724137956e-01,-3.927221781465276784e+00,-1.626695088463133487e+01,2.368903757967892598e-01,5.248609831004520387e+00,3.945677246000729999e-01,1.007808399192083315e-01,2.511941818490829448e+01
1.564655172413793038e-01,-4.289480903738404294e+00,-1.912009194183357152e+01,2.206901136955489451e-01,5.837530762125615169e+00,5.549513902981024760e-01,1.334948465022785802e-01,7.706017674461014266e-01
1.797413793103448398e-01,-4.657073981261383722e+00,-2.198448387665155934e+01,2.087486397032384255e-01,6.182441108764530568e+00,7.347538896644768558e-01,1.690388042756582054e-01,1.238902416383295568e+00
2.030172413793103481e-01,-5.039647665344771710e+00,-2.485889616740798402e+01,2.000193172800045494e-01,6.343308727339033837e+00,9.344223830459075231e-01,2.073244726211284916e-01,1.632567326110249724e+03
2.262931034482758563e-01,-5.418438827111867084e+00,-2.774185706818624197e+01,1.928880403113709119e-01,6.412615085894872280e+00,1.152799950016721864e+00,2.476475907903099849e-01,5.024670043641463053e+02
2.495689655172413646e-01,-5.788458473312282138e+00,-3.063180445150700137e+01,1.867665869812779322e-01,6.424062811909788451e+00,1.388670921629429733e+00,2.895320842660804028e-01,2.135034330474396029e+03
2.728448275862068728e-01,-6.146748205865140591e+00,-3.352711593496061937e+01,1.813229568448666840e-01,6.396674129670662623e+00,1.640731590786316252e+00,3.325068968552857829e-01,2.279411320299950603e+03
2.961206896551724088e-01,-6.491488588601086462e+00,-3.642673396718614498e+01,1.763553904477191125e-01,6.342009004392510363e+00,1.907685340167663668e+00,3.761247294098710725e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.821353219774870524e+00,-3.932961256846801490e+01,1.717322443434118051e-01,6.267610049955955276e+00,2.188227388862713063e+00,4.199547480024370949e-01,0.000000000000000000e+00
3.426724137931034253e-01,-7.135337374791649978e+00,-4.223468777027861876e+01,1.673645669429069116e-01,6.178573816993841561e+00,2.481045080531685265e+00,4.635840124209830715e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.431927701925193475e+00,-4.514141340725644369e+01,1.631728053659186883e-01,6.079458349794656158e+00,2.785013191558775247e+00,5.066204260513120783e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.712861595999900288e+00,-4.804879244680401484e+01,1.591636500373292684e-01,5.969880315249501024e+00,3.099240215860034287e+00,5.488967790573017203e-01,0.000000000000000000e+00
4.124999999999999778e-01,-7.985502560783039883e+00,-5.095528557387938662e+01,1.554514893326023051e-01,5.843285742218949252e+00,3.423097262184192857e+00,5.906334573814775446e-01,0.000000000000000000e+00
4.357758620689655138e-01,-8.239149052110100513e+00,-5.385810920401422663e+01,1.518019211770619270e-01,5.713104880291041354e+00,3.754556219294941322e+00,6.308510228118672236e-01,0.000000000000000000e+00
4.590517241379309943e-01,-8.477347871797135781e+00,-5.675676638595283663e+01,1.482666820877197589e-01,5.576373445394308348e+00,4.091857692705214156e+00,6.693412349868538280e-01,0.000000000000000000e+00
4.823275862068965303e-01,-8.675181378243653540e+00,-5.964715989733573309e+01,1.444289504835026550e-01,5.456973554934204884e+00,4.430435354309518736e+00,7.050673016163256923e-01,0.000000000000000000e+00
5.056034482758620108e-01,-8.817917885467082328e+00,-6.251968840226605550e+01,1.401180151591295275e-01,5.364686240488930835e+00,4.767579559453059446e+00,7.372214229852952494e-01,0.000000000000000000e+00
5.288793103448274913e-01,-8.924700494783799343e+00,-6.536081660557232453e+01,1.357058794227079812e-01,5.278197282539014878e+00,5.104977973079185105e+00,7.658995851182862635e-01,0.000000000000000000e+00
5.521551724137930828e-01,-8.971696596521720579e+00,-6.812410242836283203e+01,1.309428127972438460e-01,5.211815183432015886e+00,5.440254290912585056e+00,7.893543129868254571e-01,0.000000000000000000e+00
5.754310344827586743e-01,-8.941039828975995363e+00,-7.078650833284510213e+01,1.256445758997400131e-01,5.176096082233758722e+00,5.774254649862880839e+00,8.063897837418942949e-01,0.000000000000000000e+00
5.987068965517241548e-01,-8.775485641713867579e+00,-7.321371705050636081e+01,1.192921164660359773e-01,5.200779483027350381e+00,6.098968952765130069e+00,8.124274555825112820e-01,0.000000000000000000e+00
6.219827586206896353e-01,-8.398786844071182145e+00,-7.518442014858133859e+01,1.112479172395890170e-01,5.322392433979448612e+00,6.395608921892432797e+00,8.004270484540284558e-01,0.000000000000000000e+00
6.452586206896551158e-01,-7.980534090738785835e+00,-7.672225553918816843e+01,1.036457639791453361e-01,5.418678016728776470e+00,6.608662400546915450e+00,7.767466653626609041e-01,0.000000000000000000e+00
6.685344827586205962e-01,8.833925539277448280e+00,-8.313671633344557677e+01,-1.058605899207230722e-01,1.708322216207971778e+01,6.031910463546355849e+00,6.589256032518577832e-01,0.000000000000000000e+00
6.918103448275860767e-01,5.345893317701431613e+00,-1.065401919263971422e+02,-5.013519719707622974e-02,1.355110663302001228e+01,9.459675920675399752e+00,1.357567771620914243e+00,0.000000000000000000e+00
7.150862068965516682e-01,-1.314332039908145333e+01,-1.170660542326086215e+02,1.118044841774579190e-01,3.933360640280183063e+00,1.284322645265810792e+01,1.615270346806346291e+00,0.000000000000000000e+00
