r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.198317666924201969e-01,-1.034620285822046126e+00,-4.953622879291273762e+00,2.059013736516993043e-01,3.202720293811458063e+00,5.103583904715745800e-02,1.141207260910598494e-02,1.473579838525553782e+02
1.591396864439902636e-01,-1.187000303250791200e+00,-6.534563322070710889e+00,1.796902321424271309e-01,4.537841411846251560e+00,9.990967219618264450e-02,1.949018238268947212e-02,1.055915921308150018e+01
1.977314850048549899e-01,-1.389007491046513776e+00,-8.093259198270585486e+00,1.699693142841049442e-01,4.928142311454795532e+00,1.542570839491240464e-01,2.853324912211233771e-02,1.500912533992927500e+01
2.355974651142166143e-01,-1.608561442226589033e+00,-9.634834772642914658e+00,1.654269432586884803e-01,5.021734333527005489e+00,2.140910588106611778e-01,3.859966393786919830e-02,1.664663292010027384e-01
2.727281118933133630e-01,-1.830261287993083519e+00,-1.115887268643437658e+01,1.625709578677635714e-01,5.018703576111356313e+00,2.787603101332143396e-01,4.943674247590462700e-02,2.417217375145959135e-01
3.091140952362980698e-01,-2.046803263761308944e+00,-1.266166480377783898e+01,1.602671360706418302e-01,4.984036175170009741e+00,3.472288250034669677e-01,6.074800609748543662e-02,1.582571859356766026e+03
3.447462721546854514e-01,-2.254494220820551398e+00,-1.413915908361107476e+01,1.581193106612951149e-01,4.940430839589868839e+00,4.181726801064604149e-01,7.223590619031114435e-02,2.290683450487102618e+03
3.796156890747817703e-01,-2.452686684195328315e+00,-1.558821476560960306e+01,1.560629020879448214e-01,4.891587705130692854e+00,4.902535782909458462e-01,8.365141546362662994e-02,3.873255309843868417e+03
4.137135840875199033e-01,-2.641091689951069021e+00,-1.700659447980950745e+01,1.540673862475650246e-01,4.839255674069288915e+00,5.621815799769198652e-01,9.477277765311512003e-02,4.423010268253576101e+02
4.470313891501307424e-01,-2.819628971760157476e+00,-1.839264466924796082e+01,1.521176998958400917e-01,4.784297806730720026e+00,6.327812740380406309e-01,1.054090877627656547e-01,0.000000000000000000e+00
4.795607322391025051e-01,-2.988182876724769343e+00,-1.974502773254234711e+01,1.501987361895725515e-01,4.727579661471965622e+00,7.010162578609193673e-01,1.153970148921360517e-01,0.000000000000000000e+00
5.112934394538843907e-01,-3.146473582123142432e+00,-2.106256165755700849e+01,1.482904145178592092e-01,4.670251772547823421e+00,7.660042173426209189e-01,1.245978217510086417e-01,0.000000000000000000e+00
5.422215370708052262e-01,-3.293944172666675385e+00,-2.234415102313708701e+01,1.463644311299125977e-01,4.613935825422805337e+00,8.270357458063695155e-01,1.328947658908560536e-01,0.000000000000000000e+00
5.723372535466937361e-01,-3.429626566741781346e+00,-2.358879720661873591e+01,1.443805010738845318e-01,4.560939977815699820e+00,8.836026138870857194e-01,1.401908288849690043e-01,0.000000000000000000e+00
6.016330214716943958e-01,-3.551980603550919824e+00,-2.479569744195354986e+01,1.422819126815312030e-01,4.514513568966025403e+00,9.354370751769610637e-01,1.464068207819630707e-01,0.000000000000000000e+00
6.301014794707884281e-01,-3.658070474744966383e+00,-2.596446858925423484e+01,1.399663277013785678e-01,4.480520148765986477e+00,9.825451033328670425e-01,1.514614291337776086e-01,0.000000000000000000e+00
6.577354740535443778e-01,-3.745052784674025581e+00,-2.709555760641376310e+01,1.373462866261253856e-01,4.463970777862246386e+00,1.025380846297869963e+00,1.553246503820597535e-01,0.000000000000000000e+00
6.845280614116313611e-01,-3.808963343276301039e+00,-2.819092131682776881e+01,1.342998218697599722e-01,4.471853684170668863e+00,1.064848004054656405e+00,1.579816063851342545e-01,0.000000000000000000e+00
7.104725091636432399e-01,-3.843980128665636542e+00,-2.925499463570585590e+01,1.306472505791445582e-01,4.514463936826915713e+00,1.102283304129701991e+00,1.594046528019680553e-01,0.000000000000000000e+00
7.355622980467961813e-01,-3.841911400121059472e+00,-3.029580493260462504e+01,1.261400103679197193e-01,4.606043111515087496e+00,1.139405182568717256e+00,1.595241455466180902e-01,0.000000000000000000e+00
7.597911235550749431e-01,-3.797319895391441769e+00,-3.132542895456981213e+01,1.206330502779468378e-01,4.754902015950851712e+00,1.178282461611612542e+00,1.583411583105661102e-01,0.000000000000000000e+00
7.831528975234149925e-01,-3.706744583478993604e+00,-3.235794326624990447e+01,1.140572148183856410e-01,4.965002967889510010e+00,1.220394468356718942e+00,1.558159672705243526e-01,0.000000000000000000e+00
