r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.211800597491818454e+00,-1.058839984732493100e+01,2.945108731452539819e-01,2.625769948064167636e+00,1.302158494580465953e-01,4.169049545777027410e-02,2.275698733022479985e+02
1.099137931034482735e-01,-3.524285591146780305e+00,-1.342267646411223581e+01,2.567663894552046355e-01,4.449083849118652623e+00,2.544055256128225917e-01,7.034446873038265047e-02,1.810902113896947085e+01
1.331896551724137956e-01,-3.905652916498873140e+00,-1.626471923803715569e+01,2.356682390628716262e-01,5.318633107845903041e+00,3.964629527450204138e-01,1.007784138240663263e-01,2.506883541398219961e+01
1.564655172413793038e-01,-4.256757172925395238e+00,-1.911780375986696257e+01,2.190854351643407583e-01,5.929472069439094994e+00,5.566427314939860205e-01,1.332636451292000812e-01,7.752222995928805815e-01
1.797413793103448398e-01,-4.630142342227451024e+00,-2.198218259307803990e+01,2.075970424385341906e-01,6.248422771730893999e+00,7.367154297152591624e-01,1.688972515232487759e-01,1.243605353593405516e+00
2.030172413793103481e-01,-5.013520196367167614e+00,-2.485664191737878781e+01,1.990271469566409768e-01,6.400155899425895356e+00,9.365640915552553292e-01,2.071477228292467609e-01,1.625941956755593083e+03
2.262931034482758563e-01,-5.393127468028474425e+00,-2.773968644408611084e+01,1.920236861605564560e-01,6.462138930741154752e+00,1.155105162527413354e+00,2.474421933219287939e-01,5.023276977299863120e+02
2.495689655172413646e-01,-5.763864756477705242e+00,-3.062969184637065823e+01,1.860038080576322528e-01,6.467766824936218129e+00,1.391129179274062322e+00,2.893016064710560720e-01,2.128269654485579395e+03
2.728448275862068728e-01,-6.122746600723589339e+00,-3.352515127068099332e+01,1.806406193838449858e-01,6.435769186390876584e+00,1.643351932438615881e+00,3.322556509703239458e-01,2.275646710955550589e+03
2.961206896551724088e-01,-6.467921366263418292e+00,-3.642487699891525210e+01,1.757370339131596459e-01,6.377438224057103255e+00,1.910470201169489401e+00,3.758535687240260326e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.798061603767777683e+00,-3.932785789954085232e+01,1.711647540544645463e-01,6.300124848427293145e+00,2.191187509011731205e+00,4.196642907545657941e-01,0.000000000000000000e+00
3.426724137931034253e-01,-7.112185343327624309e+00,-4.223303792436320947e+01,1.668379523734104253e-01,6.208746609256088789e+00,2.484193120447168557e+00,4.632745964351308587e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.408902521082858073e+00,-4.513985201960611704e+01,1.626816858659639875e-01,6.107597424378635509e+00,2.788343498816065136e+00,5.062929184722729792e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.686454164580858617e+00,-4.804730107851243304e+01,1.586326551900872628e-01,6.000304078939661778e+00,3.102547066130508568e+00,5.483307336492021511e-01,0.000000000000000000e+00
