r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-1.569334264861683037e+00,4.542693521561106174e+00,3.326275854963776091e-01,9.418432014306077349e-01,1.436208985481166912e-02,5.247448103992895067e-03,1.413778803982634891e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-3.078149795056634927e-02,1.674130745433567991e-01,-1.436034264861683063e+00,5.883233025888402468e-01,1.039791526331330929e-02,3.252766759101148637e+04,8.616624209659434541e+01
1.275510204081632681e-01,-1.633096343337344880e+00,5.292662666422363493e+00,2.992900672198260947e-01,2.581108964783922488e+00,2.554437902795474169e-02,8.245097791463694772e-03,2.153647709912387131e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-5.018198253987034979e-02,2.101439050521774765e-01,-1.499796343337344906e+00,7.776462156459661434e-01,1.005433268943517651e-02,3.748695008196278650e+04,8.676670394542217224e+00
1.459183673469388043e-01,-1.727470841568066851e+00,6.034116256833035763e+00,2.788262818408270283e-01,3.482764166528758309e+00,3.706767822629335879e-02,1.109630855585881128e-02,2.739670747445999699e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-7.809802157976045156e-02,2.529981497163318882e-01,-1.594170841568066876e+00,8.729902374855196268e-01,1.050827963323955512e-02,4.247921598270184040e+04,7.439998830721884815e+01
1.642857142857143127e-01,-1.836148804841844617e+00,6.765718421116393877e+00,2.650070012460291613e-01,4.003717287184381135e+00,4.927229170742896541e-02,1.399668920213455355e-02,3.247101577350114399e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,-1.158654867469637306e-01,2.864261567612932935e-01,-1.702848804841844643e+00,9.263605768568849985e-01,1.090386597867175691e-02,4.744640560174421262e+04,8.091723177156199265e-01
1.826530612244898211e-01,-1.949728950683747408e+00,7.488807796465198230e+00,2.546980998490418480e-01,4.323540495314940557e+00,6.222662990275298900e-02,1.698307866163954044e-02,3.704334290342921054e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,-1.621457408487206042e-01,2.988918026152138641e-01,-1.816428950683747434e+00,9.573834280455493229e-01,1.123648211512753847e-02,5.237352114930914104e+04,0.000000000000000000e+00
2.010204081632653295e-01,-2.065152324657859140e+00,8.208338784477410499e+00,2.464764485299469066e-01,4.523773083193910693e+00,7.611444123224278546e-02,2.010172918402717765e-02,4.133448939262046595e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,-2.119843822870709771e-01,2.834219640269368679e-01,-1.931852324657858944e+00,9.766966328871173886e-01,1.145423323979923025e-02,5.728493092570966837e+04,3.225391678869367524e+02
2.193877551020408379e-01,-2.177618846406809361e+00,8.930792419896429024e+00,2.391657351821415700e-01,4.671812769919780450e+00,9.120616676668476253e-02,2.338068512540122240e-02,4.551987041398513623e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-2.589003763186148444e-01,2.425855746311102179e-01,-2.044318846406809165e+00,9.903754999405877113e-01,1.166741038868448349e-02,6.221407324760898337e+04,3.375337584387028045e+01
2.377551020408163462e-01,-2.285491447447865809e+00,9.660736683384545387e+00,2.323042700188747978e-01,4.794112431717678646e+00,1.077727877484296465e-01,2.684574353001647692e-02,4.972019976739363578e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-2.983257422810585702e-01,1.860258601119251232e-01,-2.152191447447865613e+00,1.001675988690713393e+00,1.184352190167345734e-02,6.718821589435620990e+04,3.562925437308070400e+02
2.561224489795918546e-01,-2.387459245987528345e+00,1.039946836114465789e+01,2.256648219399699506e-01,4.903691451601831730e+00,1.259618421747169259e-01,3.049482121590948308e-02,5.397958928274202428e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-3.289636939715080977e-01,1.238896896412891857e-01,-2.254159245987528148e+00,1.011801090128009228e+00,1.200131569030663675e-02,7.221408961744928092e+04,3.634475195881850595e+02
2.744897959183673630e-01,-2.483368881452696186e+00,1.114599440722069268e+01,2.192229991774417019e-01,5.001947374932671053e+00,1.457853451278437740e-01,3.430716274693414169e-02,5.828615854380932992e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-3.518072773460345082e-01,6.278602626875603998e-02,-2.350068881452695990e+00,1.020836316245286923e+00,1.214689370726165611e-02,7.728528799745024298e+04,1.470000000000000000e+02
