r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-2.658773253639438838e+00,-1.004606922566222593e+01,2.587262062820231412e-01,5.676080330608947122e+00,3.148581376437968871e-01,8.821815413830617902e-02,3.853692902405344967e+02
1.691557224778565405e-01,-3.045983043084739439e+00,-1.370726913244518563e+01,2.186636091593913422e-01,7.596498062068704371e+00,6.253684418706567660e-01,1.550147991845281792e-01,4.001776227978650979e+01
2.141084134137167250e-01,-3.649376694734510984e+00,-1.731997274934784059e+01,2.076657641228227269e-01,7.851628166402987219e+00,9.830862981382576526e-01,2.332201928369233845e-01,4.000656899568429026e+01
2.580577789817636858e-01,-4.267737234770546451e+00,-2.089712157951138494e+01,2.014557767319527792e-01,7.832434234729293010e+00,1.380159909215028069e+00,3.182776582657086406e-01,5.677987348807840284e-01
3.009886394152362366e-01,-4.863262891645346642e+00,-2.442895684724065930e+01,1.965086683337346762e-01,7.740882666740915852e+00,1.807706997561639772e+00,4.068285297143837687e-01,5.750811922672964815e-01
3.428861667310721950e-01,-5.421065953138721305e+00,-2.789969575377564581e+01,1.919141871758479889e-01,7.629127046140203205e+00,2.254060913008186784e+00,4.954283755426167613e-01,2.715182518426098341e+03
3.837358898513780203e-01,-5.936878424192875592e+00,-3.130042236138460154e+01,1.874473514386601758e-01,7.510057881659271573e+00,2.707543902824260496e+00,5.811564615831914526e-01,2.087271945362575480e+03
4.235236996016248368e-01,-6.416107338694741813e+00,-3.461895218079408210e+01,1.832557679904689429e-01,7.375217922717522967e+00,3.157668858461442074e+00,6.617651740693518692e-01,4.802454463788673820e+03
4.622358535838476667e-01,-6.853289526470399906e+00,-3.785251687089293426e+01,1.791121360216636205e-01,7.237630546385549479e+00,3.594201292487116728e+00,7.351065673492455099e-01,3.352520213100801357e+03
4.998589809231621106e-01,-7.246953260793908669e+00,-4.099632532039105115e+01,1.749633298802078518e-01,7.100339628308923068e+00,4.008606705760215050e+00,7.995964802752910661e-01,0.000000000000000000e+00
5.363800868859593951e-01,-7.601864355541402496e+00,-4.405540691616155158e+01,1.708697733173106248e-01,6.959883142561013258e+00,4.396253847025250572e+00,8.550448731174493666e-01,0.000000000000000000e+00
5.717865573681857327e-01,-7.930008066010481471e+00,-4.703944339831800647e+01,1.670117596739638666e-01,6.805931041628673128e+00,4.754747461583343160e+00,9.024961252774490461e-01,0.000000000000000000e+00
6.060661632521548992e-01,-8.208007951671289604e+00,-4.990880555466274870e+01,1.630009980870744390e-01,6.660730753190629017e+00,5.072153709242294362e+00,9.383612850057477806e-01,0.000000000000000000e+00
6.392070646303905646e-01,-8.441982976149239093e+00,-5.268426533798938038e+01,1.588866034627962054e-01,6.521468200413087501e+00,5.348670405209032808e+00,9.633652865078077276e-01,0.000000000000000000e+00
6.711978148950368261e-01,-8.645234122986428460e+00,-5.536129932437398082e+01,1.549091257903267849e-01,6.374360884153102091e+00,5.584902002336959548e+00,9.782869599616402789e-01,0.000000000000000000e+00
7.020273646914270138e-01,-8.800097881204038686e+00,-5.794450003731149224e+01,1.507194193457947473e-01,6.239413380823549460e+00,5.779200055332047725e+00,9.827149525154889043e-01,0.000000000000000000e+00
7.316850657344448061e-01,-8.917623262599082778e+00,-6.046432971962327940e+01,1.464300603144590429e-01,6.110175550135409139e+00,5.933527326138800184e+00,9.781478826758350786e-01,0.000000000000000000e+00
7.601606744863580456e-01,-8.939860996264549442e+00,-6.279070511446981584e+01,1.414250590173209143e-01,6.021941000918925369e+00,6.031719815836144249e+00,9.601017055645619802e-01,0.000000000000000000e+00
7.874443556948564904e-01,-8.938970703173799492e+00,-6.516660947491423883e+01,1.363202787337468025e-01,5.939423366509317681e+00,6.114419071460796218e+00,9.383326345960516512e-01,0.000000000000000000e+00
8.135266857900711468e-01,-8.855815964883884561e+00,-6.762571057471861025e+01,1.302124337491722683e-01,5.914377106045586530e+00,6.195948677623280609e+00,9.112500271130914431e-01,0.000000000000000000e+00
8.383986561394015657e-01,-8.596053520938822246e+00,-6.969462712963277795e+01,1.227190445113106737e-01,5.968716683623808805e+00,6.194129464179714439e+00,8.655495209971311166e-01,0.000000000000000000e+00
8.620516761590263366e-01,-8.410866429569246350e+00,-7.227999303306030754e+01,1.158440695705558326e-01,5.987623731987263831e+00,6.243566368278554712e+00,8.294117834898772079e-01,0.000000000000000000e+00
8.844775762810246356e-01,-7.820748640783471650e+00,-7.521589178193755743e+01,1.036050461950019236e-01,6.313868116768460936e+00,6.405773775404580483e+00,7.837948162134242835e-01,0.000000000000000000e+00
