r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.056962025316455778e-01,-9.832679877249965728e-01,4.465653363914360519e+00,2.167263520773477503e-01,2.582494716701631887e+00,2.536294319787604518e-03,1.083120960029848720e-03,4.246503688419102363e-02,4.427392178476755369e+00,0.000000000000000000e+00,4.427392178476755369e+00,3.826118543760521906e-02,1.048320229450230012e-01,-9.832679877249965728e-01,1.857360299851123775e-01,3.511980597343203336e-02,3.094730651247112473e+04,2.378663105948836343e+00,1.000000000000000056e-01,5.745956351845551069e+01
1.170886075949367222e-01,-9.805893299950826369e-01,4.945584795325711269e+00,1.957370389643299513e-01,3.682529670392044707e+00,4.369797206509859477e-03,1.531346114895445207e-03,6.515079793912102735e-02,4.904596125857484168e+00,0.000000000000000000e+00,4.904596125857484168e+00,4.098866946822698337e-02,1.320501024788661160e-01,-9.805893299950826369e-01,2.584394740571706595e-01,3.677001817125789829e-02,3.412309378495562851e+04,4.023895683894007647e+00,1.000000000000000056e-01,4.464256328297521392e+00
1.284810126582278389e-01,-1.010159739221713426e+00,5.422773284366941837e+00,1.841701099017198640e-01,4.242701785042713780e+00,6.245922072047444505e-03,1.969982491686912002e-03,8.445080516340035259e-02,5.381800073238211191e+00,0.000000000000000000e+00,5.381800073238211191e+00,4.097321112873079929e-02,1.624694792630033691e-01,-1.010159739221713426e+00,3.061998599856818326e-01,3.734308832790590726e-02,3.733243485881062952e+04,5.706485066607549506e+00,1.000000000000000056e-01,4.340895032073403570e+01
1.398734177215189833e-01,-1.054547305284947223e+00,5.895791879481008912e+00,1.769927642327939477e-01,4.551369297414566972e+00,8.263120938955315076e-03,2.421008653817121638e-03,1.024134510224296857e-01,5.859004020618939101e+00,0.000000000000000000e+00,5.859004020618939101e+00,3.678785886206985267e-02,1.941889236340636482e-01,-1.054547305284947223e+00,3.419846288129054224e-01,3.708558359089775963e-02,4.053572301994380541e+04,7.514039939709030058e+00,1.000000000000000056e-01,8.752974121106645855e-01
1.512658227848101278e-01,-1.108753142313391393e+00,6.363136402502335365e+00,1.725142947502220914e-01,4.705402594879970479e+00,1.044057820180410365e-02,2.885965992653643196e-03,1.196028874650449381e-01,6.336207967999667900e+00,0.000000000000000000e+00,6.336207967999667900e+00,2.692843450266728042e-02,2.237368770225808823e-01,-1.108753142313391393e+00,3.703442073491914899e-01,3.610001507921242053e-02,4.371430898764427548e+04,9.463327211688621787e+00,1.000000000000000056e-01,9.369463545891240086e-01
1.626582278481012722e-01,-1.169210271725198202e+00,6.823901854084668095e+00,1.696926467254079307e-01,4.764507015409144230e+00,1.278209616880291583e-02,3.368103583667963682e-03,1.362791912487755497e-01,6.813411915380395811e+00,0.000000000000000000e+00,6.813411915380395811e+00,1.048993870427191409e-02,2.463890910995348849e-01,-1.169210271725198202e+00,3.936802660662050979e-01,3.471474062946282996e-02,4.685688473683554184e+04,1.155796921913927200e+01,1.000000000000000056e-01,1.462495909583909679e+02
1.740506329113924167e-01,-1.233252009433071894e+00,7.278609696139528573e+00,1.678410793772563414e-01,4.768029907378357635e+00,1.530356165948238908e-02,3.870470638658844546e-03,1.527295876217543147e-01,7.290615862761123722e+00,0.000000000000000000e+00,7.290615862761123722e+00,-1.200616662159512821e-02,2.577538964528789944e-01,-1.233252009433071894e+00,4.137696485030802895e-01,3.312131791743286313e-02,4.996340847189243505e+04,1.381191229115508179e+01,1.000000000000000056e-01,3.311217075596361781e+01
1.854430379746835611e-01,-1.298842700594769362e+00,7.729424624019721968e+00,1.664833605954324502e-01,4.743257360778407872e+00,1.804053835702851966e-02,4.397767032580891453e-03,1.693140094196142198e-01,7.767819810141852521e+00,0.000000000000000000e+00,7.767819810141852521e+00,-3.839518612213052573e-02,2.559571562341280693e-01,-1.298842700594769362e+00,4.320451222342749364e-01,3.143235946363928668e-02,5.304583585460728500e+04,1.625633969767181952e+01,1.000000000000000056e-01,1.793617617143545999e+02
1.968354430379747055e-01,-1.364547998622428260e+00,8.179313540098203106e+00,1.653067738402561326e-01,4.708106713516899688e+00,2.103990274800079593e-02,4.956431641666353589e-03,1.863778736144304782e-01,8.245023757522581320e+00,0.000000000000000000e+00,8.245023757522581320e+00,-6.571021742437738178e-02,2.425538247737178410e-01,-1.364547998622428260e+00,4.495173211710800643e-01,2.973299828854564231e-02,5.612229611884927726e+04,1.893251711859915787e+01,1.000000000000000056e-01,1.869983317962831677e+02
2.082278481012658222e-01,-1.429891522893790068e+00,8.630792489716078819e+00,1.641819635538922795e-01,4.669989493114346857e+00,2.434599306074535299e-02,5.551061255311583870e-03,2.041590770851657577e-01,8.722227704903307455e+00,0.000000000000000000e+00,8.722227704903307455e+00,-9.143521518722810826e-02,2.213149710436731477e-01,-1.429891522893790068e+00,4.667326332938486200e-01,2.803428889306625038e-02,5.920904222636645136e+04,2.187939477587809378e+01,1.000000000000000056e-01,2.370000000000000000e+02
