r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.177035461563562091e+00,-1.058433704556603949e+01,2.916071178360468141e-01,2.792142872020445310e+00,1.329366154170128489e-01,4.207207522470868960e-02,2.285767257034205784e+02
1.099137931034482735e-01,-3.478230844687608680e+00,-1.341780905189606798e+01,2.536419449703281592e-01,4.628101331425002130e+00,2.584009265129804667e-01,7.057024573118786392e-02,1.803031226201954595e+01
1.331896551724137956e-01,-3.853055073360332372e+00,-1.625929816710316445e+01,2.326832335907391414e-01,5.489661323222549072e+00,4.010870069237685853e-01,1.007515797942707264e-01,2.493572725428108328e+01
1.564655172413793038e-01,-4.183942025395682052e+00,-1.911210460190401506e+01,2.155159405524351979e-01,6.133989045695972919e+00,5.609842484948875940e-01,1.328952131835750838e-01,7.871069064332288923e-01
1.797413793103448398e-01,-4.564294599533630148e+00,-2.197649755656348347e+01,2.047785554277717912e-01,6.409910182060022166e+00,7.415120847290016526e-01,1.685293865890551412e-01,1.541745267872238978e+00
2.030172413793103481e-01,-4.952527413153571700e+00,-2.485117101738072876e+01,1.967103571095927261e-01,6.532898179680520556e+00,9.419131046527501328e-01,2.067537762263924328e-01,1.608424864803645505e+03
2.262931034482758563e-01,-5.337695295067344858e+00,-2.773442579800573782e+01,1.901326461108332755e-01,6.570487544480501541e+00,1.161064174310757258e+00,2.470678175199422788e-01,5.016363068921206718e+02
2.495689655172413646e-01,-5.710318252819599039e+00,-3.062469453573825717e+01,1.843442717705416900e-01,6.562851250135317116e+00,1.397469442546946494e+00,2.888789804472408629e-01,2.110061171695766006e+03
2.728448275862068728e-01,-6.067851315364000797e+00,-3.352042478346765364e+01,1.790802898226762641e-01,6.525169484895343430e+00,1.649808135697314215e+00,3.317071153575967268e-01,2.265755861771622676e+03
2.961206896551724088e-01,-6.412157038331439907e+00,-3.642047474569493204e+01,1.742731376976195123e-01,6.461313298852726206e+00,1.917062645773636165e+00,3.751970378619172708e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.743466059337958285e+00,-3.932361202137631295e+01,1.698344856192662011e-01,6.376343615383630592e+00,2.198111908475715914e+00,4.189667815226243985e-01,0.000000000000000000e+00
3.426724137931034253e-01,-7.057693165106183386e+00,-4.222925423135293954e+01,1.655975631292893602e-01,6.279815677897648385e+00,2.491620595914854519e+00,4.625343536697095748e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.353940057487335480e+00,-4.513633219302649024e+01,1.615081686021303531e-01,6.174835010782043554e+00,2.796327968892683646e+00,5.055012866773893609e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.630764974065520789e+00,-4.804398996387284626e+01,1.575130010316714846e-01,6.064455536731157892e+00,3.111123011357821877e+00,5.474840347948266572e-01,0.000000000000000000e+00
4.124999999999999778e-01,-7.892925043821424680e+00,-5.095063499061313905e+01,1.536915188786648623e-01,5.944124621297289579e+00,3.435351061777823567e+00,5.885416762873635355e-01,0.000000000000000000e+00
4.357758620689655138e-01,-8.141835873812187430e+00,-5.385456768138140404e+01,1.500456392835221586e-01,5.813732420426115155e+00,3.768265057126001683e+00,6.285808023888209695e-01,0.000000000000000000e+00
4.590517241379309943e-01,-8.369018713509909446e+00,-5.675233304348765984e+01,1.464104322462093100e-01,5.682728727034684013e+00,4.107704163604197767e+00,6.666998801351431414e-01,0.000000000000000000e+00
4.823275862068965303e-01,-8.575592637329570778e+00,-5.964147225143153008e+01,1.428069516514196557e-01,5.549907242387710937e+00,4.451973443481912263e+00,7.026112979142417059e-01,0.000000000000000000e+00
5.056034482758620108e-01,-8.725717977634587896e+00,-6.251433693869075370e+01,1.386834710087285205e-01,5.446879565832088765e+00,4.795643985602122683e+00,7.349134935237091604e-01,0.000000000000000000e+00
5.288793103448274913e-01,-8.818391925864922598e+00,-6.535214816819238592e+01,1.341263908195409749e-01,5.368695313289499005e+00,5.137939340601482385e+00,7.630198135257070247e-01,0.000000000000000000e+00
5.521551724137930828e-01,-8.851687602663439236e+00,-6.811269751997531330e+01,1.292322242509022223e-01,5.309824687620809058e+00,5.478289576373698289e+00,7.858554262901519261e-01,0.000000000000000000e+00
5.754310344827586743e-01,-8.806092116074815124e+00,-7.077175663150224239e+01,1.237932018107245624e-01,5.282172003834221918e+00,5.817820109921613358e+00,8.021280369259231602e-01,0.000000000000000000e+00
5.987068965517241548e-01,-8.625013615644569143e+00,-7.319600706020585790e+01,1.172936055712759384e-01,5.315285722608013685e+00,6.148413214332847154e+00,8.072284346475453454e-01,0.000000000000000000e+00
6.219827586206896353e-01,-8.237262889350368766e+00,-7.516993369858319340e+01,1.091463898814871852e-01,5.442801082129962609e+00,6.450494814913582786e+00,7.943060961810364251e-01,0.000000000000000000e+00
6.452586206896551158e-01,-7.811006287724772790e+00,-7.674491837703499186e+01,1.014295362650818738e-01,5.545658511184538675e+00,6.664278789908056666e+00,7.706461319048131253e-01,0.000000000000000000e+00
6.685344827586205962e-01,9.299954656834362510e+00,-8.327757462372224495e+01,-1.112133865486686912e-01,1.738991481745285839e+01,6.062888285277299616e+00,6.294878113090813798e-01,0.000000000000000000e+00
6.918103448275860767e-01,5.593656294158229514e+00,-1.064803438334985941e+02,-5.248404635742769803e-02,1.368568577662099806e+01,9.502838445146856827e+00,1.354571388106087904e+00,0.000000000000000000e+00
7.150862068965516682e-01,-1.295864153697527854e+01,-1.169072701195124750e+02,1.103948139224716213e-01,4.014128796396029486e+00,1.292179012007960104e+01,1.605812714993236412e+00,0.000000000000000000e+00
7.383620689655172598e-01,-1.475680609827472622e+01,-1.123483991311428838e+02,1.306009722536542461e-01,2.517115489560444175e+00,9.785250573863049084e+00,1.441286740694079249e+00,0.000000000000000000e+00
