r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-7.460245074451071767e-01,-5.008750467842025600e+00,1.478572551638239752e-01,6.528403308723987664e+00,7.960707139923010878e-02,1.343607164795820874e-02,4.255445792743885818e+02
1.691557224778565405e-01,-8.160189361644598627e-01,-6.831005115569634967e+00,1.188946907544224801e-01,7.991407441829930569e+00,1.577131609599920770e-01,2.297492121588352518e-02,9.595723918756976900e+01
2.141084134137167250e-01,-9.681457776930961767e-01,-8.644726487987183461e+00,1.115279193865850310e-01,8.217063778416262565e+00,2.483142525088430641e-01,3.463967283216377868e-02,1.742365473572372636e+01
2.580577789817636858e-01,-1.133718104646882274e+00,-1.044032577016710306e+01,1.081664674151239930e-01,8.213232217988338135e+00,3.499930587038996843e-01,4.761702681405114573e-02,2.115427869876098169e-02
3.009886394152362366e-01,-1.297462378557253437e+00,-1.220724908834914579e+01,1.058886824145444383e-01,8.147311113731177556e+00,4.598976191907077626e-01,6.132255730146742023e-02,4.828903918387570521e-02
3.428861667310721950e-01,-1.454112489438290190e+00,-1.393854659467961632e+01,1.039470991439858799e-01,8.062127069278819391e+00,5.748993565714910492e-01,7.522641875173047277e-02,4.923523258676232945e+04
3.837358898513780203e-01,-1.601798540739523879e+00,-1.562994219617455549e+01,1.021261536353215565e-01,7.970030990220016598e+00,6.919432252561149577e-01,8.892420750990277789e-02,1.003405879037875566e+05
4.235236996016248368e-01,-1.739850139219822456e+00,-1.727871831195611563e+01,1.003549820482377425e-01,7.875083075524835330e+00,8.082017908393819283e-01,1.021302145304587156e-01,1.495758204905499006e+05
4.622358535838476667e-01,-1.868389874903673142e+00,-1.888299429737549673e+01,9.862461884374519594e-02,7.777797012738419724e+00,9.211950824414454342e-01,1.144580894853463454e-01,4.019447435872370534e+03
4.998589809231621106e-01,-1.987423148627756930e+00,-2.044130135460811459e+01,9.692123368428137709e-02,7.678965221832344312e+00,1.028743769562566079e+00,1.256601937645757949e-01,0.000000000000000000e+00
5.363800868859593951e-01,-2.096865760598886297e+00,-2.195232615980147983e+01,9.523014726153028464e-02,7.579428765219287101e+00,1.128997892172074247e+00,1.355406293204307888e-01,0.000000000000000000e+00
5.717865573681857327e-01,-2.197393771065042856e+00,-2.341473865234524254e+01,9.357254538897408214e-02,7.477973785201167622e+00,1.220514387524087807e+00,1.439665626040259605e-01,0.000000000000000000e+00
6.060661632521548992e-01,-2.292054697346975090e+00,-2.482704640573197707e+01,9.205992214016436859e-02,7.368212141922758640e+00,1.302266730643643289e+00,1.508903501613211295e-01,0.000000000000000000e+00
6.392070646303905646e-01,-2.377057768119772874e+00,-2.618741288798863920e+01,9.052293075457719385e-02,7.259846690036297900e+00,1.372872884633794976e+00,1.561704965310133364e-01,0.000000000000000000e+00
