r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-1.007471875642413250e+00,-3.601588063707820808e+00,2.727582236115427272e-01,8.721049595730434589e-01,1.489889623366020231e-02,4.544999141234135585e-03,4.048217607796701145e+01
1.099137931034482735e-01,-1.158553660878999914e+00,-4.561149268283291036e+00,2.487442902087542429e-01,1.980144850203913620e+00,2.980473674963599051e-02,8.122220849506570431e-03,3.109626013686381363e+00
1.331896551724137956e-01,-1.313278178798900520e+00,-5.514319266521920504e+00,2.338023914118155244e-01,2.568395446322957909e+00,4.683092894085377766e-02,1.192298396747107185e-02,3.855855226972814620e+01
1.564655172413793038e-01,-1.469534771515879079e+00,-6.460259500377050657e+00,2.236670529158861498e-01,2.881250423219039902e+00,6.581301257106442204e-02,1.598986163703252500e-02,7.764811982115099598e-01
1.797413793103448398e-01,-1.627705430769649020e+00,-7.399239165438254773e+00,2.165339094437002121e-01,3.022092295979447840e+00,8.638595485106542737e-02,2.030690947495036175e-02,9.815080251824178648e-01
2.030172413793103481e-01,-1.786121131335555390e+00,-8.333594827133691041e+00,2.111335807846506651e-01,3.063651193269386397e+00,1.082538251194712919e-01,2.482442574069208818e-02,0.000000000000000000e+00
2.262931034482758563e-01,-1.943167217539262914e+00,-9.267283278410374692e+00,2.066860273807886728e-01,3.050620089612579022e+00,1.313158960479549608e-01,2.950142121680803323e-02,0.000000000000000000e+00
2.495689655172413646e-01,-2.096932946591794966e+00,-1.020406196091155770e+01,2.026782166162890975e-01,3.012393588648361487e+00,1.556331185684672602e-01,3.431896053857186324e-02,0.000000000000000000e+00
2.728448275862068728e-01,-2.245260355314473877e+00,-1.114616085118998079e+01,1.987778695129433226e-01,2.968009873449007685e+00,1.813390292722453223e-01,3.926475951180434520e-02,0.000000000000000000e+00
2.961206896551724088e-01,-2.385949655060207064e+00,-1.209414275083415369e+01,1.947801792078728000e-01,2.929203512872772919e+00,2.085678695138573902e-01,4.430939779877902940e-02,0.000000000000000000e+00
3.193965517241379448e-01,-2.517035377285970821e+00,-1.304747567624450078e+01,1.905725118711914523e-01,2.902427950002520518e+00,2.374275531355261037e-01,4.941394415088182224e-02,0.000000000000000000e+00
3.426724137931034253e-01,-2.636826994452110551e+00,-1.400537335639731396e+01,1.860941329929626242e-01,2.891163015928423619e+00,2.680207317449089244e-01,5.453784177056567040e-02,0.000000000000000000e+00
3.659482758620689613e-01,-2.743839393192000653e+00,-1.496682039816442433e+01,1.813147530362833326e-01,2.897144173278419998e+00,3.004380487818245071e-01,5.963561398569649369e-02,0.000000000000000000e+00
3.892241379310344973e-01,-2.836700951020500128e+00,-1.593100502502428562e+01,1.762147818384955655e-01,2.921493855692796515e+00,3.347886043637955944e-01,6.465993760181465433e-02,0.000000000000000000e+00
4.124999999999999778e-01,-2.914081128601225146e+00,-1.689709448080125043e+01,1.707805562109909192e-01,2.964994906213503256e+00,3.711911407000408891e-01,6.955885029485490978e-02,0.000000000000000000e+00
4.357758620689655138e-01,-2.974681522126684463e+00,-1.786445691057823026e+01,1.650000974738991266e-01,3.028333652641242324e+00,4.097964588884100423e-01,7.428988543701341152e-02,0.000000000000000000e+00
4.590517241379309943e-01,-3.017449445107102335e+00,-1.883206695477115034e+01,1.588788585534114117e-01,3.111197665319261674e+00,4.506990564652576525e-01,7.880306601170605774e-02,0.000000000000000000e+00
4.823275862068965303e-01,-3.041619057078515098e+00,-1.979931251272865467e+01,1.524307974708080382e-01,3.212787208537847050e+00,4.939544491531927539e-01,8.301471619030229010e-02,0.000000000000000000e+00
5.056034482758620108e-01,-3.046754313443852169e+00,-2.076382132873238717e+01,1.456940952006500201e-01,3.330914673596959474e+00,5.394271282233447096e-01,8.683497797551315012e-02,0.000000000000000000e+00
5.288793103448274913e-01,-3.031651301559882938e+00,-2.171936306681022444e+01,1.386868188544764235e-01,3.464544891257415493e+00,5.867905689666254032e-01,9.013916444950256790e-02,0.000000000000000000e+00
5.521551724137930828e-01,-2.992426915638246143e+00,-2.265167874657281288e+01,1.313456278710114500e-01,3.617307008352309339e+00,6.352834470336586881e-01,9.272027404438838716e-02,0.000000000000000000e+00
5.754310344827586743e-01,-2.927412601722676477e+00,-2.355194570993257130e+01,1.236617635952295541e-01,3.789702858848816192e+00,6.845035746283693046e-01,9.443180828291068696e-02,0.000000000000000000e+00
5.987068965517241548e-01,-2.823230133735433078e+00,-2.437517591331503652e+01,1.153101856088538796e-01,4.000355886885367696e+00,7.332175083878157418e-01,9.478618340645725282e-02,0.000000000000000000e+00
6.219827586206896353e-01,-2.652558480340030833e+00,-2.504879039827025267e+01,1.055024794392951104e-01,4.294438914248360994e+00,7.793533301527263424e-01,9.285571116107425860e-02,0.000000000000000000e+00
6.452586206896551158e-01,-2.443680464401191799e+00,-2.558816270211746513e+01,9.521167363174176668e-02,4.616201511952740866e+00,8.189842578172052967e-01,8.893925792672049968e-02,0.000000000000000000e+00
6.685344827586205962e-01,3.477443640249562762e+00,-2.776602478271171748e+01,-1.245922418860980208e-01,1.694218104871792008e+01,7.991952367103175581e-01,7.218432622596268611e-02,0.000000000000000000e+00
6.918103448275860767e-01,-3.167723003045963992e+00,-3.542552839622094041e+01,8.918202770075002450e-02,4.425960490042511353e+00,1.465970242626535969e+00,1.503358838898275207e-01,0.000000000000000000e+00
7.150862068965516682e-01,-4.060951323358239051e+00,-3.874891365196711490e+01,1.044204981303955698e-01,3.285003305331773760e+00,1.505804414742654807e+00,1.791185454466937554e-01,0.000000000000000000e+00
7.383620689655172598e-01,-4.809950368266138199e+00,-3.717927530141711401e+01,1.286572105205975314e-01,1.628484833243628138e+00,1.050369672265184740e+00,1.561643411985642049e-01,0.000000000000000000e+00
