r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan
6.291666666666666761e-03,3.646105679772559682e+01,-1.081173281182176851e+02,-3.252588452209953518e-01,9.313595908046191596e+01,1.021205620579721085e+00,-1.133975420263079181e-01
1.437499999999999889e-02,-1.632434513313956970e+01,-6.872968244386305514e+01,2.331942008676565203e-01,4.798106174651520917e+01,3.241334602332727743e-01,1.557210034899578210e-01
2.245833333333333362e-02,-4.374089954945162617e+01,-6.758759744040474970e+01,5.743856334017730658e-01,1.886285466585714943e+01,2.977055500289885748e-01,2.998907077800600507e-01
3.054166666666666835e-02,-5.668229111704516754e+01,-8.509028529533881624e+01,5.876399221017416519e-01,1.083071259017373222e+01,6.933753493462423423e-01,5.253910890490519625e-01
3.862499999999999961e-02,-6.296467790837452583e+01,-1.092027137133967187e+02,5.230248480880770323e-01,8.818597909796441314e+00,1.084797007489151754e+00,6.722485758263727629e-01
4.670833333333333781e-02,-6.730270604845706828e+01,-1.345160218005747481e+02,4.639133867544510403e-01,7.597140234188390906e+00,1.277883908519395151e+00,6.787092311255233934e-01
5.479166666666666907e-02,-7.215350176950035177e+01,-1.597684958996930220e+02,4.241943428789492487e-01,6.077807400887344613e+00,1.373052809790178852e+00,6.480068465636988906e-01
6.287500000000000033e-02,-8.163418767474995263e+01,-1.844692641912396311e+02,4.166290866717424213e-01,3.331614414021675685e+00,1.178162751930106333e+00,5.411019701230458390e-01
7.095833333333333159e-02,-1.268136933405963447e+02,-2.102928204999352033e+02,5.426473013601236239e-01,-6.591400132098790721e+00,6.087198405645762866e-01,3.946168610743946981e-01
