r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-1.517142245018644697e+00,-9.976359512542227748e+00,1.509174299685152321e-01,6.853068207842909487e+00,3.219227084994635280e-01,5.581946243993957807e-02,1.655958167756176408e+03
1.691557224778565405e-01,-1.676409348810911304e+00,-1.361729239796808244e+01,1.224925180506228894e-01,8.285267122340682633e+00,6.403748261623261051e-01,9.675986173392175926e-02,3.813303335257720619e+02
2.141084134137167250e-01,-1.989180836561760479e+00,-1.724462962470739669e+01,1.148431777469618720e-01,8.527113466371208261e+00,1.009957936005584811e+00,1.462397466390114864e-01,1.940863514968477688e+01
2.580577789817636858e-01,-2.330978919484919309e+00,-2.083881101699584804e+01,1.113945238280787953e-01,8.528278209495887552e+00,1.425659034017979554e+00,2.014317015297593938e-01,2.005507478078485603e-02
3.009886394152362366e-01,-2.671203207877378638e+00,-2.437820809625931773e+01,1.091380098703601254e-01,8.461138364256957090e+00,1.876127920380609826e+00,2.598170213652785110e-01,1.319592764094691673e-02
3.428861667310721950e-01,-2.995642620010999124e+00,-2.784855187759039197e+01,1.071570219143928998e-01,8.378212041971556445e+00,2.348132325647512619e+00,3.193224504697809718e-01,4.025769251804554369e+05
3.837358898513780203e-01,-3.302406364800156702e+00,-3.124105301931462364e+01,1.053161615609269491e-01,8.287256999469544638e+00,2.829357264246740833e+00,3.779617006203140894e-01,8.085559090138161555e+05
4.235236996016248368e-01,-3.590515230433362959e+00,-3.455014072081304022e+01,1.035501653291451274e-01,8.192012558758079876e+00,3.308272026326017468e+00,4.341334389353273537e-01,1.211132834194271592e+06
4.622358535838476667e-01,-3.860024171956849770e+00,-3.777200583526380484e+01,1.018391918394204176e-01,8.093615547149504152e+00,3.774492189616056148e+00,4.865250144145070732e-01,3.194625531721363222e+04
4.998589809231621106e-01,-4.111289599543974660e+00,-4.090374145729380473e+01,1.001748976231592453e-01,7.992544010180730574e+00,4.218827441317240634e+00,5.341549419852895664e-01,0.000000000000000000e+00
5.363800868859593951e-01,-4.343850224665709803e+00,-4.394282475447896985e+01,9.853220814676781625e-02,7.890234612799944536e+00,4.633096201581782481e+00,5.771511108293260195e-01,0.000000000000000000e+00
5.717865573681857327e-01,-4.558871269824566141e+00,-4.688676115036594894e+01,9.692684305157810154e-02,7.785786685903360649e+00,5.010780862025383975e+00,6.140997481402370450e-01,0.000000000000000000e+00
