r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-2.149141852888397430e+00,-1.009909427717829367e+01,2.096775851816393144e-01,3.486359310597256567e+00,2.571915128944599060e-01,5.842777543722168371e-02,3.537852892965240699e+02
1.691557224778565405e-01,-2.576457265833715926e+00,-1.379008693723494616e+01,1.847045027510101911e-01,4.720782963876041904e+00,5.272639185261600581e-01,1.055961857212325411e-01,3.345928377921392638e+01
2.141084134137167250e-01,-3.096921020709075822e+00,-1.742487948817571919e+01,1.758931546794114675e-01,5.029207448770813826e+00,8.362752374063631144e-01,1.598379898654994080e-01,4.825773525792394025e+01
2.580577789817636858e-01,-3.637388371104583573e+00,-2.101473219118780733e+01,1.713894378513065031e-01,5.090822843714702728e+00,1.180843240829783536e+00,2.202655274321277667e-01,5.506790551962515989e-01
3.009886394152362366e-01,-4.167912205982750251e+00,-2.455217382293750106e+01,1.681543228535715140e-01,5.079752707895819341e+00,1.554759434941209051e+00,2.847930075452641541e-01,6.274528724011074754e-01
3.428861667310721950e-01,-4.674481301997944982e+00,-2.802434103407973964e+01,1.652791409544928647e-01,5.048059924616863370e+00,1.948794433616873878e+00,3.511164568071514780e-01,2.292426842467736606e+03
3.837358898513780203e-01,-5.153891476896429680e+00,-3.142427678008034420e+01,1.625625754004532686e-01,5.007279094205379977e+00,2.353207380862102571e+00,4.172803400506092109e-01,2.063224603498951637e+03
4.235236996016248368e-01,-5.601818218154559936e+00,-3.474041367153114379e+01,1.598717610133148503e-01,4.965022830612921823e+00,2.757444427569144985e+00,4.812982957753536017e-01,4.355651445966688698e+03
4.622358535838476667e-01,-6.019704789433603764e+00,-3.797074527861271065e+01,1.572268304055740584e-01,4.920137620112869925e+00,3.153352220597711142e+00,5.418232761864338887e-01,2.803078403070789136e+03
4.998589809231621106e-01,-6.406962621114265843e+00,-4.111016369323615294e+01,1.546049118433468206e-01,4.873933916526928201e+00,3.533426779622248493e+00,5.976094981621230540e-01,0.000000000000000000e+00
5.363800868859593951e-01,-6.765344649699247093e+00,-4.416593532003805223e+01,1.519986596073638618e-01,4.826832598566713983e+00,3.892833537557030876e+00,6.479802095983868693e-01,0.000000000000000000e+00
5.717865573681857327e-01,-7.096451637666250534e+00,-4.714356748525722196e+01,1.494068015434857899e-01,4.778906555295305836e+00,4.227332797928294639e+00,6.924210220886457545e-01,0.000000000000000000e+00
6.060661632521548992e-01,-7.390478752046261590e+00,-5.000636223392296387e+01,1.467286338353184783e-01,4.735925690372944530e+00,4.528188991308129907e+00,7.292696340081654682e-01,0.000000000000000000e+00
6.392070646303905646e-01,-7.652118463941016913e+00,-5.277602362789124157e+01,1.439889064868761503e-01,4.696471933026685974e+00,4.795416234998913119e+00,7.588502120891202907e-01,0.000000000000000000e+00
6.711978148950368261e-01,-7.876981245241580609e+00,-5.544533702510453566e+01,1.411231338281727365e-01,4.664240039985806163e+00,5.026744305973561922e+00,7.807111855895590979e-01,0.000000000000000000e+00
7.020273646914270138e-01,-8.062227889426303307e+00,-5.802308953151147364e+01,1.380646183122683779e-01,4.643051499193831866e+00,5.223796279734656878e+00,7.949705368459972776e-01,0.000000000000000000e+00
7.316850657344448061e-01,-8.212174559713625754e+00,-6.053023266914281919e+01,1.348472919300678918e-01,4.630962150781442688e+00,5.388253161834222205e+00,8.022750553784153693e-01,0.000000000000000000e+00
7.601606744863580456e-01,-8.285450943765221510e+00,-6.284525343645474038e+01,1.310829452347028468e-01,4.650214757621305317e+00,5.508892719080454192e+00,7.990428917507472750e-01,0.000000000000000000e+00
7.874443556948564904e-01,-8.323441013427325785e+00,-6.519916686215793789e+01,1.269749494750176677e-01,4.689157005480334206e+00,5.620570077657180086e+00,7.916611470932646277e-01,0.000000000000000000e+00
8.135266857900711468e-01,-8.281155111196675023e+00,-6.761339979274620759e+01,1.218710451167128034e-01,4.785160612821057313e+00,5.744543536633455183e+00,7.791957072098839587e-01,0.000000000000000000e+00
8.383986561394015657e-01,-7.967787105195201391e+00,-6.966007070153611380e+01,1.138860429151197645e-01,5.046238966946438254e+00,5.860055579719227303e+00,7.474424732875144528e-01,0.000000000000000000e+00
8.620516761590263366e-01,-8.512624653040120393e+00,-7.218314068110163362e+01,1.173887276161239140e-01,4.649121345185285747e+00,5.693125486384884582e+00,7.463153942367810600e-01,0.000000000000000000e+00
8.844775762810246356e-01,-6.856339293464596807e+00,-7.503428659510774423e+01,9.112303319189105077e-02,5.957606210245557143e+00,6.263155904049244604e+00,6.738643158350778872e-01,0.000000000000000000e+00
9.056686107750806514e-01,-8.708960517889257957e+00,-7.877824710665014152e+01,1.101032360812830846e-01,4.673692118952812002e+00,5.902072767230542638e+00,7.299964177873388138e-01,0.000000000000000000e+00
9.256174604237972225e-01,-9.345972459223848006e-01,-8.237068835307096037e+01,1.134574885723121235e-02,1.013565076077955851e+01,7.920518331492162112e+00,4.742044845249648310e-01,0.000000000000000000e+00
9.443172350506974233e-01,-1.266951102281322505e+01,-8.461946990819545533e+01,1.486193802166181077e-01,2.074022474023415441e+00,4.242667892603724233e+00,7.090815673639825345e-01,0.000000000000000000e+00
9.617614759000370217e-01,1.727174643283399647e+00,-8.572503658117729231e+01,-2.014511818054339279e-02,1.154708739239454296e+01,5.846301326606715421e+00,3.335829906576667780e-01,0.000000000000000000e+00
9.779441578676075775e-01,-1.713878013880513507e+01,-8.694481613430981781e+01,1.946272149532049522e-01,-9.548894237755387593e-01,2.171938602967499854e+00,5.019979410590091895e-01,0.000000000000000000e+00
9.928596915817619051e-01,-5.470875752000314840e-02,-8.521714745525933665e+01,6.419922707760231063e-04,9.963216552404514204e+00,5.969463644882062603e+00,2.678483033797503521e-01,0.000000000000000000e+00
