r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
3.206896551724138233e-01,3.866576928946365843e+00,-2.121597795355809524e+01,-1.802698689135183996e-01,-1.232870266212120391e+01,-6.690539646552373654e-01,2.562674562635603448e-01,-2.789751964140201039e+02
3.620689655172413812e-01,3.931522935485470605e+00,-2.275239227702540035e+01,-1.711063847980257568e-01,-1.180367369666830513e+01,-7.696259502082344328e-01,2.867304295257157021e-01,9.813767132188495168e+01
4.034482758620689946e-01,3.998870644513891737e+00,-2.428694762821963593e+01,-1.631868667497906045e-01,-1.134991873672674778e+01,-8.771557936168737912e-01,3.189038146419247433e-01,-5.328219764537996284e+00
4.448275862068965525e-01,4.066673915196570732e+00,-2.581899059389294493e+01,-1.562236307710953009e-01,-1.095095470339385990e+01,-9.915684745065408423e-01,3.527027965150434374e-01,0.000000000000000000e+00
4.862068965517241659e-01,4.134166737609167974e+00,-2.734849942237848452e+01,-1.500302185765826357e-01,-1.059609832386342632e+01,-1.112828727006472507e+00,3.880880321674939348e-01,0.000000000000000000e+00
5.275862068965517793e-01,4.200900387432437100e+00,-2.887562389985987110e+01,-1.444690361556567604e-01,-1.027746604204202718e+01,-1.240915955825788286e+00,4.250318391181253097e-01,0.000000000000000000e+00
5.689655172413793371e-01,4.266449186648569203e+00,-3.040052162341090636e+01,-1.394306797789572616e-01,-9.988789485974320925e+00,-1.375813555205683159e+00,4.635044581567397959e-01,0.000000000000000000e+00
6.103448275862068950e-01,4.330478863355731178e+00,-3.192336579801866137e+01,-1.348293238150329865e-01,-9.725151209204110359e+00,-1.517509614032892751e+00,5.034779915155060959e-01,0.000000000000000000e+00
6.517241379310345639e-01,4.392816040832761004e+00,-3.344435467635582881e+01,-1.305994006176449673e-01,-9.482794462329293239e+00,-1.665997857295542950e+00,5.449314424933960899e-01,0.000000000000000000e+00
6.931034482758621218e-01,4.453410882157355033e+00,-3.496367877987768225e+01,-1.266903001356255998e-01,-9.258819503017027941e+00,-1.821274657908553474e+00,5.878497232158367281e-01,0.000000000000000000e+00
7.344827586206897907e-01,4.512248506126345760e+00,-3.648147010351085839e+01,-1.230610390447503394e-01,-9.050878159758831032e+00,-1.983333443200847368e+00,6.322185045712536144e-01,0.000000000000000000e+00
7.758620689655173486e-01,4.569273554537474524e+00,-3.799775461493783268e+01,-1.196764999262202173e-01,-8.856958352670126544e+00,-2.152158202671038634e+00,6.780184416629223554e-01,0.000000000000000000e+00
