r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-1.517141802694282005e+00,-9.976359651402717077e+00,1.509173845645868928e-01,6.853070809296376353e+00,3.219227634523780246e-01,5.581946062151778298e-02,1.655958373953645605e+03
1.691557224778565405e-01,-1.676408836904840882e+00,-1.361729242359883507e+01,1.224924807912464858e-01,8.285269257145698063e+00,6.403749238114858633e-01,9.675986014057658124e-02,3.813307402900768466e+02
2.141084134137167250e-01,-1.989180159157142747e+00,-1.724462958583175265e+01,1.148431392373426008e-01,8.527115672809863156e+00,1.009958050610467506e+00,1.462397457296855663e-01,1.940862047429965287e+01
2.580577789817636858e-01,-2.330978157684969965e+00,-2.083881093245098270e+01,1.113944881712510965e-01,8.528280252481625467e+00,1.425659178460396914e+00,2.014316990786456651e-01,2.005507194304437246e-02
3.009886394152362366e-01,-2.671202448462792312e+00,-2.437820796805637258e+01,1.091379796579668993e-01,8.461140095299578334e+00,1.876128125097262789e+00,2.598170105423124321e-01,1.319591470041816747e-02
3.428861667310721950e-01,-2.995641795081599668e+00,-2.784855170130268931e+01,1.071569933043931694e-01,8.378213681203792618e+00,2.348132563679777185e+00,3.193224367054223745e-01,4.025773795599958976e+05
3.837358898513780203e-01,-3.302405499151660706e+00,-3.124105278714484513e+01,1.053161349353268494e-01,8.287258525004057574e+00,2.829357524585780048e+00,3.779616840264510835e-01,8.085558522191704251e+05
4.235236996016248368e-01,-3.590514337526101940e+00,-3.455014042195858082e+01,1.035501406507669808e-01,8.192013972724993209e+00,3.308272299248296022e+00,4.341334194909872712e-01,1.211133231779166264e+06
4.622358535838476667e-01,-3.860023258019333880e+00,-3.777200545547785993e+01,1.018391689102337294e-01,8.093616860895128440e+00,3.774492466386506262e+00,4.865249919725229688e-01,3.194628939422034091e+04
4.998589809231621106e-01,-4.111288672617231299e+00,-4.090374097770001782e+01,1.001748763553342442e-01,7.992545228737343521e+00,4.218827718884815781e+00,5.341549045295658216e-01,0.000000000000000000e+00
5.363800868859593951e-01,-4.343849273268627798e+00,-4.394282414941120862e+01,9.853218805346047882e-02,7.890235764061650947e+00,4.633096467832599430e+00,5.771510690083141437e-01,0.000000000000000000e+00
5.717865573681857327e-01,-4.558870281924495060e+00,-4.688676038373983346e+01,9.692682375389506666e-02,7.785787791579153350e+00,5.010781110689845441e+00,6.140997010880369089e-01,0.000000000000000000e+00
6.060661632521548992e-01,-4.756461744137336467e+00,-4.973276531303826431e+01,9.535038323984182385e-02,7.679682608259265741e+00,5.346316606942310479e+00,6.445406778669937609e-01,0.000000000000000000e+00
6.392070646303905646e-01,-4.936281961035124510e+00,-5.247737144222913486e+01,9.378899010496040411e-02,7.572715273620099552e+00,5.635267363778726946e+00,6.681537466810010262e-01,0.000000000000000000e+00
6.711978148950368261e-01,-5.101344896468699375e+00,-5.511582934728335204e+01,9.229384812590613052e-02,7.461952027364175954e+00,5.874826872591787819e+00,6.848806967100067311e-01,0.000000000000000000e+00
7.020273646914270138e-01,-5.255655453499308294e+00,-5.764110600457630085e+01,9.092752662900702165e-02,7.343807911165920466e+00,6.062877366745800245e+00,6.947790253428753893e-01,0.000000000000000000e+00
7.316850657344448061e-01,-5.388809267356011290e+00,-6.004217633552767808e+01,8.951057294342218418e-02,7.228564805686867878e+00,6.195649535901501359e+00,6.974276381517866552e-01,0.000000000000000000e+00
7.601606744863580456e-01,-5.495632380743938228e+00,-6.230127090733552819e+01,8.798286842683533671e-02,7.119667255401794570e+00,6.271184947740785276e+00,6.926639492927927355e-01,0.000000000000000000e+00
7.874443556948564904e-01,-5.564448744941714153e+00,-6.439017753861084259e+01,8.620350034532268946e-02,7.025188965244190342e+00,6.288721846468057208e+00,6.801318783279595159e-01,0.000000000000000000e+00
8.135266857900711468e-01,-5.579806072956117191e+00,-6.626889519985179788e+01,8.400133662545734847e-02,6.954935080760731303e+00,6.250815397227182046e+00,6.600621237215198445e-01,0.000000000000000000e+00
8.383986561394015657e-01,-5.486899735336454142e+00,-6.790867659170476145e+01,8.062307243329698558e-02,6.952066789623121856e+00,6.167748965411682605e+00,6.301534666310921740e-01,0.000000000000000000e+00
8.620516761590263366e-01,-5.226687021212622852e+00,-6.946391863582189785e+01,7.510167579287352346e-02,7.071990942708526795e+00,6.092463514869710828e+00,5.920677094725614875e-01,0.000000000000000000e+00
8.844775762810246356e-01,-4.900782835351314759e+00,-7.222034905689322670e+01,6.775488103797448758e-02,7.296502703684520696e+00,6.243176943152847436e+00,5.677259855507955644e-01,0.000000000000000000e+00
