r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.147712783938234615e+00,7.154516241796659237e+00,1.590627470386090925e-01,5.886375916930665753e+00,4.529630146659785472e-02,1.122123509876092780e-02,1.688076092058465594e-01,7.229810140972738886e+00,0.000000000000000000e+00,7.229810140972738886e+00,-7.529389917607934302e-02,3.879191161161322232e-01,-1.147712783938234615e+00,4.679510087287817033e-01,3.929595045874755693e-02,4.882914735398511402e+04,1.010886088956016380e+02
1.465517241379310498e-01,-1.324697881323942505e+00,9.052165636805430182e+00,1.453090064161624562e-01,6.388692921400204838e+00,9.042161694301721619e-02,1.872880750498336078e-02,2.650361512193291635e-01,9.172147193771385432e+00,0.000000000000000000e+00,9.172147193771385432e+00,-1.199815569659555131e-01,4.873144568483355199e-01,-1.324697881323942505e+00,5.869943151974528206e-01,3.463195244633518466e-02,6.111653590813666960e+04,8.017085557189187028e+00
1.775862068965517182e-01,-1.623790521192514769e+00,1.094405633523216537e+01,1.472973026857490875e-01,5.989057651017001049e+00,1.450837124623605146e-01,2.730341422583231620e-02,3.507220370932492837e-01,1.111448424657003109e+01,0.000000000000000000e+00,1.111448424657003109e+01,-1.704279113378658062e-01,5.667799004712565925e-01,-1.623790521192514769e+00,6.479602860909509099e-01,2.510018228635846685e-02,7.326594843719582423e+04,4.513377690739505255e+01
2.086206896551724144e-01,-1.888482009803879258e+00,1.283617305375604190e+01,1.460739862934158639e-01,5.773434231592577959e+00,2.049236273120235707e-01,3.659853874081461789e-02,4.218323002306620939e-01,1.305682129936867675e+01,0.000000000000000000e+00,1.305682129936867675e+01,-2.206482456126352687e-01,6.095897600568174202e-01,-1.888482009803879258e+00,6.704860633328229014e-01,2.056265746938873082e-02,8.516037900125070882e+04,9.136843794959451648e-01
2.396551724137931105e-01,-2.096377728116162853e+00,1.473537830159486184e+01,1.413199748359256214e-01,5.760104738149321335e+00,2.674162621153898800e-01,4.609994706731674469e-02,4.793649786240262722e-01,1.499915835216732418e+01,0.000000000000000000e+00,1.499915835216732418e+01,-2.637800505724629541e-01,6.107797611436784901e-01,-2.096377728116162853e+00,6.701420919561270617e-01,1.970271808968336938e-02,9.682486824371917464e+04,1.348791768906135724e+00
2.706896551724138344e-01,-2.311042172401925221e+00,1.664509501089839461e+01,1.379602511851824309e-01,5.666888437952904312e+00,3.349915911944921221e-01,5.613292254361507139e-02,5.314506021509427525e-01,1.694149540496597339e+01,0.000000000000000000e+00,1.694149540496597339e+01,-2.964003940675788429e-01,5.770457012746871284e-01,-2.311042172401925221e+00,6.639818136647434033e-01,1.863789366437023851e-02,1.083413464584047761e+05,4.004755394078173936e+02
3.017241379310344751e-01,-2.520818390692499911e+00,1.856496525647187212e+01,1.349582527347003291e-01,5.553175993556057399e+00,4.080763803883590835e-01,6.656499712273868108e-02,5.802920555337500730e-01,1.888383245776461550e+01,0.000000000000000000e+00,1.888383245776461550e+01,-3.188672012927417088e-01,5.182281747286120455e-01,-2.520818390692499911e+00,6.562347496782051648e-01,1.754969052600299437e-02,1.196946972254051070e+05,4.827084511015183876e-01
3.327586206896551713e-01,-2.721007350736323271e+00,2.049291913950169075e+01,1.320057891303553221e-01,5.436625411536722297e+00,4.865724172252730573e-01,7.724597217277813510e-02,6.266609012892244701e-01,2.082616951056326116e+01,0.000000000000000000e+00,2.082616951056326116e+01,-3.332503710615714043e-01,4.421442369055589849e-01,-2.721007350736323271e+00,6.481746966385319997e-01,1.649030191625181288e-02,1.308663637811343651e+05,4.009582478589189236e+02
3.637931034482758674e-01,-2.910021061295120059e+00,2.242666083931961651e+01,1.290362469155339198e-01,5.321053361817634553e+00,5.700697205796897427e-01,8.802523724517627435e-02,6.707287769561496305e-01,2.276850656336190681e+01,0.000000000000000000e+00,2.276850656336190681e+01,-3.418457240422891896e-01,3.533840122378282822e-01,-2.910021061295120059e+00,6.400828464226414605e-01,1.547071985655736059e-02,1.418398490863879269e+05,5.017606529581974542e+02
3.948275862068965636e-01,-3.087853866541967029e+00,2.436432554258999517e+01,1.260645948366950209e-01,5.205602198402094594e+00,6.579819987863302355e-01,9.902084367068936244e-02,7.124656789180179306e-01,2.471084361616055602e+01,0.000000000000000000e+00,2.471084361616055602e+01,-3.465180735705621906e-01,2.539371700235883433e-01,-3.087853866541967029e+00,6.319573756813030574e-01,1.473120445512128909e-02,1.526032106051476148e+05,8.700000000000000000e+01
