r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.132352941176470590e-01,-1.105364370031457266e+00,6.856423751087664442e+00,1.598405645663837360e-01,5.841810255357879456e+00,3.400330966091563017e-02,8.651994572808401063e-03,1.551814663281135542e-01,6.929502545808737146e+00,0.000000000000000000e+00,6.929502545808737146e+00,-7.307879472107280117e-02,3.705134981093228808e-01,-1.105364370031457266e+00,4.502001691671915773e-01,4.031818464144561187e-02,4.665752601524374768e+04,1.005504222852604812e+02
1.397058823529411797e-01,-1.207753772814161630e+00,8.439016452110509547e+00,1.421502022035864010e-01,6.703878205288091863e+00,6.462779916240864175e-02,1.385830608337309915e-02,2.385338228650488168e-01,8.549386257815974943e+00,0.000000000000000000e+00,8.549386257815974943e+00,-1.103698057054645770e-01,4.544555131445775498e-01,-1.207753772814161630e+00,5.722327580488530963e-01,3.959487986291969353e-02,5.642411579898269702e+04,8.310997968535197344e+00
1.661764705882353144e-01,-1.417333651307583375e+00,1.001703229376808935e+01,1.405593235485727843e-01,6.643513686422672038e+00,1.006621392158708050e-01,1.956526452845858827e-02,3.121770969691319286e-01,1.016926996982321185e+01,0.000000000000000000e+00,1.016926996982321185e+01,-1.522376760551220898e-01,5.278933932204232793e-01,-1.417333651307583375e+00,6.407007156965514039e-01,3.296926655048301735e-02,6.595281517964068917e+04,4.340177734193577663e+01
1.926470588235293935e-01,-1.679806009262437838e+00,1.159358455379857311e+01,1.438896603391706941e-01,6.301184292449114821e+00,1.422085976543852048e-01,2.598795358886323709e-02,3.803077826293590480e-01,1.178915368183044698e+01,0.000000000000000000e+00,1.178915368183044698e+01,-1.955691280318740399e-01,5.801732638150659538e-01,-1.679806009262437838e+00,6.845185243212464909e-01,2.524357305213080147e-02,7.520340713027237507e+04,7.626062458335396421e-01
2.191176470588235281e-01,-1.890603761932030613e+00,1.317285552728250408e+01,1.425492375069571938e-01,6.226469711982771216e+00,1.860275692070783582e-01,3.275394657872916782e-02,4.375029181358345287e-01,1.340903739383768567e+01,0.000000000000000000e+00,1.340903739383768567e+01,-2.361818665551809193e-01,6.044260799893463876e-01,-1.890603761932030613e+00,7.041070442603170054e-01,2.235221641463261064e-02,8.410654138233652338e+04,1.043151808244440065e-01
2.455882352941176350e-01,-2.062294921433087236e+00,1.475829765085745215e+01,1.388389636968173635e-01,6.287537590626553374e+00,2.314256958274021336e-01,3.966865011579202155e-02,4.856873857172829823e-01,1.502892110584492258e+01,0.000000000000000000e+00,1.502892110584492258e+01,-2.706234549874707573e-01,6.006223669250442265e-01,-2.062294921433087236e+00,7.092186484493545606e-01,2.193684787319468560e-02,9.269668153432403051e+04,4.072741015864089604e+02
2.720588235294117418e-01,-2.239322602763595071e+00,1.635127732170958836e+01,1.361042388556017446e-01,6.292710630642640801e+00,2.798140052938085098e-01,4.691237169712381139e-02,5.299159504712285251e-01,1.664880481785215949e+01,0.000000000000000000e+00,1.664880481785215949e+01,-2.975274961425716791e-01,5.732815587174414640e-01,-2.239322602763595071e+00,7.100421084437475994e-01,2.131223509137400440e-02,1.010207053477033478e+05,6.928581588841048244e+01
2.985294117647058765e-01,-2.414102234497439881e+00,1.795143664081817647e+01,1.336776190616624505e-01,6.280230551803116512e+00,3.314688995342954247e-01,5.443078385409011455e-02,5.716709510123940685e-01,1.826868852985939640e+01,0.000000000000000000e+00,1.826868852985939640e+01,-3.172518890412198700e-01,5.279648633773124100e-01,-2.414102234497439881e+00,7.094772567004947739e-01,2.063787811780668641e-02,1.090674491021874856e+05,4.765599174748194287e+02
3.250000000000000111e-01,-2.583245500673894579e+00,1.955760494295840246e+01,1.313237612258659204e-01,6.263581519852903234e+00,3.864018876977401429e-01,6.216123398976720199e-02,6.115668337049350312e-01,1.988857224186663331e+01,0.000000000000000000e+00,1.988857224186663331e+01,-3.309672989082314554e-01,4.693822637787927743e-01,-2.583245500673894579e+00,7.085891175965670641e-01,1.997445807421455166e-02,1.168253137718796206e+05,5.085965646129818651e+02
3.514705882352941457e-01,-2.745342227571353266e+00,2.116842241164505722e+01,1.289705864281767977e-01,6.246893352701891722e+00,4.444672366560745158e-01,7.004014708036980508e-02,6.498211231756461093e-01,2.150845595387387377e+01,0.000000000000000000e+00,2.150845595387387377e+01,-3.400335422288181531e-01,4.007725722175654037e-01,-2.745342227571353266e+00,7.077280624220414484e-01,1.934446819059174733e-02,1.242839128130469908e+05,1.020000000000000000e+02
