r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-1.382086911670706186e+00,-1.024785728057852729e+01,1.340570657521183429e-01,7.819095918495848174e+00,1.331727967824871961e-01,3.660973314444605081e-02,2.707266123147738313e+02
1.691557224778565405e-01,-1.751543800169207188e+00,-1.400821537406192441e+01,1.243913249508067781e-01,8.176473500849827047e+00,2.967400117207701915e-01,6.748248271061170478e-02,2.270473497675191510e+01
2.141084134137167250e-01,-2.257937819865798446e+00,-1.768449113682662244e+01,1.269918855717429296e-01,7.831043781473693954e+00,5.099503235681469571e-01,1.025920139136405063e-01,5.136353266234949189e+01
2.580577789817636858e-01,-2.819073317008971458e+00,-2.129168887626780204e+01,1.316368689580880991e-01,7.368477266099159984e+00,7.704732470240800435e-01,1.421103745259620910e-01,3.842513215856123154e-01
3.009886394152362366e-01,-3.412686233851590867e+00,-2.483079484466943043e+01,1.365819745507770300e-01,6.888715014962970784e+00,1.071091460166478049e+00,1.856329091365165607e-01,6.526576337548040119e-01
3.428861667310721950e-01,-4.042364091996500264e+00,-2.829651531910925399e+01,1.418972194824576483e-01,6.387745341870799010e+00,1.395757016230406267e+00,2.321971756960925504e-01,1.633517886816730424e+03
3.837358898513780203e-01,-4.425438167103100895e+00,-3.168469033300619131e+01,1.387734304002202490e-01,6.370296700943476331e+00,1.688172459634738942e+00,2.744090183403578020e-01,2.545007786369689711e+03
4.235236996016248368e-01,-4.808281016957549170e+00,-3.499255879747652642e+01,1.365535275326782705e-01,6.301059194754049742e+00,1.973047107211435058e+00,3.149930640115373159e-01,4.178525673186420136e+03
4.622358535838476667e-01,-5.169998189564222635e+00,-3.821766575730794813e+01,1.344614542584195716e-01,6.224497592372617127e+00,2.250064315199457710e+00,3.530851251906963473e-01,1.902107429457787703e+03
4.998589809231621106e-01,-5.505887735887655232e+00,-4.135700587554274676e+01,1.323524472347936409e-01,6.148906222361259388e+00,2.515400164008562811e+00,3.879364209728185520e-01,0.000000000000000000e+00
5.363800868859593951e-01,-5.816130310640373224e+00,-4.440746266708709555e+01,1.302306450816554106e-01,6.074047959269278429e+00,2.764236646572292067e+00,4.189524172165612348e-01,0.000000000000000000e+00
5.717865573681857327e-01,-6.102408588272361101e+00,-4.736870300492380892e+01,1.281221707109604924e-01,5.998426070493029449e+00,2.992303665585281269e+00,4.457260309086908956e-01,0.000000000000000000e+00
6.060661632521548992e-01,-6.364515938962058250e+00,-5.023416741694345689e+01,1.260254899493626901e-01,5.922128457690284620e+00,3.195656204111727128e+00,4.678599721759850727e-01,0.000000000000000000e+00
6.392070646303905646e-01,-6.602894664768220956e+00,-5.300428527908039200e+01,1.239343900101104595e-01,5.845511087320929278e+00,3.371792874751415869e+00,4.852059622370956116e-01,0.000000000000000000e+00
6.711978148950368261e-01,-6.814651682765824781e+00,-5.567636421141830283e+01,1.217917864942096168e-01,5.771844654523368590e+00,3.519762388227248184e+00,4.976500456185570243e-01,0.000000000000000000e+00
7.020273646914270138e-01,-7.000829598742736692e+00,-5.826590776463284982e+01,1.195798525878036395e-01,5.702150560493745246e+00,3.640950206520253918e+00,5.054962010624339808e-01,0.000000000000000000e+00
7.316850657344448061e-01,-7.153960824173406507e+00,-6.075524506730369723e+01,1.172107778697453195e-01,5.641459971761060288e+00,3.734584596779337851e+00,5.085106405581357736e-01,0.000000000000000000e+00
7.601606744863580456e-01,-7.278362569622990108e+00,-6.322424084319831650e+01,1.146152709840349559e-01,5.593742990580835794e+00,3.812308352961367497e+00,5.081136057856112664e-01,0.000000000000000000e+00
7.874443556948564904e-01,-7.343980715696776684e+00,-6.557324367736293880e+01,1.115318318095601391e-01,5.573982470234975395e+00,3.867600644176952152e+00,5.029142275100142445e-01,0.000000000000000000e+00
8.135266857900711468e-01,-7.339614680132811486e+00,-6.783447123056461692e+01,1.077796058676907809e-01,5.592540609055017597e+00,3.911191459315711327e+00,4.933513832285104650e-01,0.000000000000000000e+00
8.383986561394015657e-01,-7.278909644095659104e+00,-7.020995084856946278e+01,1.033044189058997669e-01,5.652521363069045179e+00,3.968502979317252599e+00,4.822288930054458023e-01,0.000000000000000000e+00
8.620516761590263366e-01,-7.125242308019796411e+00,-7.285160495788579738e+01,9.749479496540541801e-02,5.788959723988962303e+00,4.070987354181308859e+00,4.703787948753415105e-01,0.000000000000000000e+00
