r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.159134999881821670e+00,-1.074965138081420513e+01,2.858350522752046152e-01,3.122857867729518233e+00,1.429050477122941476e-01,4.421136903754212949e-02,4.151374383166959205e+02
1.099137931034482735e-01,-3.441977177311425606e+00,-1.349691631166066408e+01,2.496973131979691729e-01,4.854112083714381853e+00,2.666664557147208625e-01,7.169302464417882936e-02,3.580693864708322849e+01
1.331896551724137956e-01,-3.850304127494008632e+00,-1.615341905900384489e+01,2.339922688074122514e-01,5.414659130073186333e+00,3.937647719713834871e-01,9.942987993689185455e-02,7.013879317626403065e+01
1.564655172413793038e-01,-4.366230999113742683e+00,-1.876959456535586312e+01,2.285577465622591620e-01,5.386748604104708349e+00,5.240794749135396779e-01,1.292949547746432282e-01,7.849269407536246801e-01
1.797413793103448398e-01,-4.965747420488360930e+00,-2.143375610665680142e+01,2.276622788478336601e-01,5.098769410545799019e+00,6.609820027009917220e-01,1.622396476651127017e-01,1.144023286843035114e+00
2.030172413793103481e-01,-5.592858971188142903e+00,-2.419819432157040140e+01,2.271386154374303856e-01,4.789487399561622283e+00,8.110256877235192396e-01,1.985449645281389675e-01,4.243952322312986325e+03
2.262931034482758563e-01,-6.206874937455800989e+00,-2.704924790860999195e+01,2.255608848512219988e-01,4.540598989074350555e+00,9.788635931706264337e-01,2.380185389464861412e-01,9.349697268932486622e+02
2.495689655172413646e-01,-6.782670808356005665e+00,-2.995142081763262709e+01,2.226995925781891095e-01,4.365253245986812303e+00,1.165134905601462822e+00,2.798772657681863341e-01,5.178922049206234988e+03
2.728448275862068728e-01,-7.318121163646786442e+00,-3.287824487921352556e+01,2.190122206759765322e-01,4.237238379193003723e+00,1.368443420304738867e+00,3.234839771335053515e-01,4.499632616048684213e+03
2.961206896551724088e-01,-7.816293256404259537e+00,-3.581497374221770258e+01,2.148718275770586661e-01,4.135179715000374401e+00,1.586431827480212720e+00,3.681818251076123816e-01,0.000000000000000000e+00
3.193965517241379448e-01,-8.281179503322228186e+00,-3.875426552966067817e+01,2.105182862819711398e-01,4.045333542859095743e+00,1.816579916527333305e+00,4.133680803735080289e-01,0.000000000000000000e+00
3.426724137931034253e-01,-8.714673626154002761e+00,-4.169348354840865056e+01,2.060511429315815268e-01,3.961996289030636831e+00,2.056797959009476262e+00,4.585019736260424472e-01,0.000000000000000000e+00
