r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.352374733239982973e-01,-9.675963428262254196e-01,-5.521885043189977971e+00,1.734681954518638713e-01,5.061004520857737887e+00,1.358750173061349098e-01,2.563316549470953318e-02,9.191179537618008055e+01
2.045613252310346797e-01,-1.272295869742351204e+00,-8.314897111638462235e+00,1.518363374685094136e-01,5.994863130774769289e+00,3.083354896426682701e-01,5.232571329896568840e-02,8.492009869886633311e+00
2.715555614633811676e-01,-1.621941063409650718e+00,-1.105837767105440328e+01,1.456324236475101119e-01,6.044765653625354673e+00,5.187861301057753449e-01,8.489017503948019516e-02,3.097936347820985503e+01
3.361662778835573517e-01,-1.956784844583433713e+00,-1.372930187511951416e+01,1.415726884377092043e-01,5.971815791532048223e+00,7.548554841199895948e-01,1.200445164563919281e-01,5.325177926336941425e-01
3.983414881545809250e-01,-2.264811802055026746e+00,-1.630863056984065906e+01,1.379894337535016446e-01,5.871565606302068474e+00,1.002227574559760637e+00,1.551230200618398947e-01,1.332634685642054784e+00
4.580311655686215011e-01,-2.542116407661803024e+00,-1.878635164970864935e+01,1.345002323367020247e-01,5.765926565800197245e+00,1.247643132518243103e+00,1.878851580925849918e-01,3.455718152297724259e+02
5.151872832989188300e-01,-2.786281344615429312e+00,-2.115686253406871131e+01,1.309427883306202023e-01,5.664197537647241987e+00,1.480285380842169651e+00,2.166531650066825243e-01,2.508654533825583712e+02
5.697638530425785941e-01,-2.992785270537757558e+00,-2.341696600687849994e+01,1.271150372451470834e-01,5.577955964315916226e+00,1.691939890751378961e+00,2.401577346395274426e-01,5.964372686123308540e+02
6.217169620231577376e-01,-3.153164371230077645e+00,-2.556688657890329353e+01,1.227103599100761999e-01,5.524769830176852636e+00,1.877453730432284029e+00,2.574667944332897362e-01,3.557124776193048206e+02
6.710048083232598159e-01,-3.252319386288879510e+00,-2.761497610978378248e+01,1.172337076791544336e-01,5.533003333314020722e+00,2.035777842394571824e+00,2.679276865307732014e-01,0.000000000000000000e+00
7.175877345187162692e-01,-3.266667226503918275e+00,-2.958747863189693561e+01,1.099617257237027190e-01,5.644101652501140265e+00,2.171415256366851398e+00,2.711516378787490744e-01,0.000000000000000000e+00
7.614282595872921000e-01,-3.170963561594886571e+00,-3.153625668969045748e+01,1.002129559711967266e-01,5.897109459208975224e+00,2.293631822440871826e+00,2.670936260029065923e-01,0.000000000000000000e+00
8.024911090662361079e-01,-2.989749280078951799e+00,-3.350153374632299830e+01,8.900637398798284805e-02,6.233643754058920905e+00,2.405823249050486723e+00,2.576447405516529288e-01,0.000000000000000000e+00
8.407432434344173089e-01,-2.814658802936440551e+00,-3.535158939422354507e+01,7.945141421883503141e-02,6.475547066692833198e+00,2.465588110328356564e+00,2.437269871691161716e-01,0.000000000000000000e+00
8.761538846962069194e-01,-2.806040443922235283e+00,-3.653180005865128521e+01,7.666037333090820749e-02,6.329906374463928564e+00,2.363342502587176597e+00,2.249589602687982748e-01,0.000000000000000000e+00
9.086945411457180155e-01,-2.727874059040044763e+00,-3.529442286330891676e+01,7.713574771528729224e-02,5.997113872994821904e+00,1.946282612844093540e+00,1.823413911503667939e-01,0.000000000000000000e+00
9.383390302914766945e-01,-5.529231425521939691e+00,4.734921301966991081e+01,-1.162490682694805183e-01,1.677169209528052107e+01,2.401533089588555381e+00,2.371250769627755717e-01,0.000000000000000000e+00
9.650634999230792710e-01,-1.030407278427797735e+01,-6.268729911392145482e+01,1.629157613988779785e-01,4.711700112395149631e-01,2.193491188095283206e+00,4.215171595138650362e-01,0.000000000000000000e+00
9.888464473028857338e-01,-6.595410176508618605e+00,-4.654503264705310528e+01,1.407624301194843885e-01,1.434906840148364893e+00,1.342977621418706580e+00,2.176654273512450277e-01,0.000000000000000000e+00
