r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.352374733239982973e-01,-9.672261853804390297e-01,-5.521673017638289771e+00,1.734096828853258776e-01,5.064357043968843897e+00,1.358986855222809320e-01,2.562988273145839005e-02,9.193919714075461513e+01
2.045613252310346797e-01,-1.271611389602599562e+00,-8.314656128066044261e+00,1.517602311423335848e-01,5.999223702058889884e+00,3.083675811058390615e-01,5.231477967357482661e-02,8.491852339499640578e+00
2.715555614633811676e-01,-1.621151078298179726e+00,-1.105813649551272349e+01,1.455656196833460259e-01,6.048593238826699192e+00,5.188537443787668568e-01,8.487781385605194795e-02,3.096443749164787818e+01
3.361662778835573517e-01,-1.955748937666419884e+00,-1.372906215973202393e+01,1.415011753766041713e-01,5.975913188113427310e+00,7.549449149893691091e-01,1.200212200988800826e-01,5.325953317083654825e-01
3.983414881545809250e-01,-2.263619077332633900e+00,-1.630839787095930760e+01,1.379196252508577414e-01,5.875565338877692945e+00,1.002349977823684402e+00,1.550935910142428042e-01,1.334283760283204057e+00
4.580311655686215011e-01,-2.540774706868988098e+00,-1.878613979056148509e+01,1.344315948031551411e-01,5.769859206788620298e+00,1.247800995981859007e+00,1.878500412423514676e-01,3.458108284298749595e+02
5.151872832989188300e-01,-2.784810366320256136e+00,-2.115669952684691424e+01,1.308754426720220576e-01,5.668056159653444226e+00,1.480480458413258704e+00,2.166135238302736576e-01,2.508063123293385388e+02
5.697638530425785941e-01,-2.991215383161090369e+00,-2.341690701541208597e+01,1.270493901546971560e-01,5.581717265536011219e+00,1.692175537245788508e+00,2.401155664544067092e-01,5.966171407592134983e+02
6.217169620231577376e-01,-3.151543302580061656e+00,-2.556703459087545482e+01,1.226472014495948032e-01,5.528388543402980915e+00,1.877737403547515838e+00,2.574252517949433550e-01,3.557058790018849095e+02
6.710048083232598159e-01,-3.250734240272940667e+00,-2.761549685900748585e+01,1.171749014737731576e-01,5.536372680691548531e+00,2.036119880173888230e+00,2.678915743160978358e-01,0.000000000000000000e+00
7.175877345187162692e-01,-3.265302095971502006e+00,-2.958853558240690518e+01,1.099122475115288100e-01,5.646936545236559191e+00,2.171808463113686472e+00,2.711277236726646334e-01,0.000000000000000000e+00
7.614282595872921000e-01,-3.170198100780506678e+00,-3.153765880889303830e+01,1.001845019407896498e-01,5.898739755061437329e+00,2.293979815633942820e+00,2.670894397801758524e-01,0.000000000000000000e+00
8.024911090662361079e-01,-2.990128048256140758e+00,-3.350199571945164934e+01,8.901636961367223599e-02,6.233071046893326361e+00,2.405825698362420439e+00,2.576611618209283527e-01,0.000000000000000000e+00
8.407432434344173089e-01,-2.816414374575249013e+00,-3.534869646541022092e+01,7.950724047257907989e-02,6.472348457967272317e+00,2.464821231786098021e+00,2.437445516449218141e-01,0.000000000000000000e+00
8.761538846962069194e-01,-2.808661386558324757e+00,-3.652409339278393219e+01,7.674782334468220613e-02,6.324895857756317241e+00,2.361795578548055552e+00,2.249507991232307380e-01,0.000000000000000000e+00
9.086945411457180155e-01,-2.729262157486805229e+00,-3.528252499795208053e+01,7.720076457304921036e-02,5.993388681447861188e+00,1.944688781613508999e+00,1.822785929698896856e-01,0.000000000000000000e+00
9.383390302914766945e-01,-5.547184492557100555e+00,4.738207928002209002e+01,-1.165429498626235211e-01,1.678853027024419475e+01,2.405103135826411442e+00,2.367638940300678119e-01,0.000000000000000000e+00
9.650634999230792710e-01,-1.029108099294263923e+01,-6.266920865957330733e+01,1.627601042321167035e-01,4.800885099458991334e-01,2.198747239959359501e+00,4.219701733960958823e-01,0.000000000000000000e+00
9.888464473028857338e-01,-6.586987058276406515e+00,-4.653621263202381897e+01,1.406113159711944172e-01,1.443565043070094589e+00,1.344899922892470512e+00,2.177079176557928097e-01,0.000000000000000000e+00
