r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-4.145100194882336275e+00,-1.266941048166364681e+01,3.161968417726582214e-01,1.383255471060795827e+00,1.505548901411477569e-01,5.264418806607075452e-02,1.640358554235135671e+02
1.099137931034482735e-01,-4.407643153904331257e+00,-1.501757008692142392e+01,2.854820375123954257e-01,2.803798409458579499e+00,2.647047259739064295e-01,8.198530755275496018e-02,1.679862758797181144e+01
1.331896551724137956e-01,-4.822328926878155286e+00,-1.752993761445555876e+01,2.684508564453024215e-01,3.440327490440408198e+00,3.851311779878412445e-01,1.116716445304858640e-01,6.240934699742219038e+01
1.564655172413793038e-01,-5.321195623959340537e+00,-2.016453995855253467e+01,2.580071296340242237e-01,3.699423244828558666e+00,5.182739629818361449e-01,1.442826697627121180e-01,4.365429895341179090e-01
1.797413793103448398e-01,-5.856306634380048948e+00,-2.288053184872784840e+01,2.505721912369451854e-01,3.786128121635231381e+00,6.652887942488614481e-01,1.798371244410584546e-01,3.358350483610058057e-01
2.030172413793103481e-01,-6.402099074979179960e+00,-2.564965270946950326e+01,2.446001664398642361e-01,3.789014223369731482e+00,8.258035811373185542e-01,2.179407526863529343e-01,1.926126814581394910e+03
2.262931034482758563e-01,-6.944989592151150859e+00,-2.845511600386722861e+01,2.393880692846637737e-01,3.748359678489144642e+00,9.989485740237773470e-01,2.581121739643655322e-01,3.868001616985599753e+02
2.495689655172413646e-01,-7.477390585183979255e+00,-3.128629295144649447e+01,2.345982185305923451e-01,3.683512196909276781e+00,1.183625180251672182e+00,2.998612474360176638e-01,2.312926976279954943e+03
2.728448275862068728e-01,-7.994764830506383646e+00,-3.413601636732351352e+01,2.300567425161524349e-01,3.604433891010863533e+00,1.378627242594729463e+00,3.427119688944452180e-01,2.110977800830522938e+03
2.961206896551724088e-01,-8.494389452540840324e+00,-3.699944418140557190e+01,2.256709180363987155e-01,3.516437409100195310e+00,1.582699017151059317e+00,3.862146119954723011e-01,0.000000000000000000e+00
3.193965517241379448e-01,-8.973042184005610267e+00,-3.987320682289620066e+01,2.213519350326709212e-01,3.424611192716820796e+00,1.794528983441345815e+00,4.299182481058036465e-01,0.000000000000000000e+00
3.426724137931034253e-01,-9.430261392048720381e+00,-4.275443920331070302e+01,2.170920237865790747e-01,3.329400413932484426e+00,2.012889510209368460e+00,4.734433494275240850e-01,0.000000000000000000e+00
3.659482758620689613e-01,-9.865387846726154208e+00,-4.564110572583849290e+01,2.128764052756833003e-01,3.231651848358325196e+00,2.236601407073041781e+00,5.164358363718706268e-01,0.000000000000000000e+00
3.892241379310344973e-01,-1.027751438579529619e+01,-4.853127355573646895e+01,2.086877479198268881e-01,3.132358522389610656e+00,2.464522438252764402e+00,5.585605823949958415e-01,0.000000000000000000e+00
4.124999999999999778e-01,-1.066572052296241324e+01,-5.142314281034126822e+01,2.045111675782093075e-01,3.032373234475889134e+00,2.695590295838990347e+00,5.995106415116240317e-01,0.000000000000000000e+00
