r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.175682384202447750e+00,-1.057158464514307816e+01,2.918218486986590143e-01,2.779839699861565094e+00,1.324085236181779257e-01,4.194086726030261947e-02,2.267992981695521735e+02
1.099137931034482735e-01,-3.479807640522649237e+00,-1.340763998197250650e+01,2.539363518697594357e-01,4.611233058628057435e+00,2.576254710177586227e-01,7.044037687808993309e-02,1.805315048457192617e+01
1.331896551724137956e-01,-3.856935274853656281e+00,-1.625161363869875331e+01,2.330153654065623692e-01,5.470631571933861181e+00,4.001647058684123515e-01,1.006533695170270803e-01,2.425736505265153298e+01
1.564655172413793038e-01,-4.191808367807778879e+00,-1.910669072151382153e+01,2.159679666416149946e-01,6.108089858556166263e+00,5.600338106046354181e-01,1.328467037834349940e-01,7.878446221047403775e-01
1.797413793103448398e-01,-4.573770309076888196e+00,-2.197305737389864433e+01,2.052230961674279541e-01,6.384439873856100789e+00,7.404632746402072252e-01,1.685228183905238819e-01,1.557079516965287569e+00
2.030172413793103481e-01,-4.961874392508757836e+00,-2.484941202952687433e+01,1.970856736501074014e-01,6.511394125927576937e+00,9.406673791296272791e-01,2.067556457803819692e-01,1.587363638852031045e+03
2.262931034482758563e-01,-5.348456751538130050e+00,-2.773406811706963992e+01,1.905091762658591426e-01,6.548913955738115078e+00,1.159657791526483184e+00,2.471086236451848495e-01,4.961806798741489501e+02
2.495689655172413646e-01,-5.722228609385703990e+00,-3.062523046975003638e+01,1.847169320312753715e-01,6.541499390003032488e+00,1.395873944567687985e+00,2.889531946909401072e-01,2.083544318726179881e+03
2.728448275862068728e-01,-6.080600687400632864e+00,-3.352131261139034990e+01,1.794438924454178352e-01,6.504336589192366347e+00,1.647993000480451720e+00,3.318058420439604084e-01,2.268625797459287242e+03
2.961206896551724088e-01,-6.428051204464697577e+00,-3.642123531593890817e+01,1.746928186777588488e-01,6.437267349948829320e+00,1.915119901478932629e+00,3.753769972832251556e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.760135891236981109e+00,-3.932365022764869877e+01,1.702460981794504946e-01,6.352759952890496109e+00,2.195826857593328629e+00,4.191574790757778279e-01,0.000000000000000000e+00
3.426724137931034253e-01,-7.075239052492598546e+00,-4.222793286492832721e+01,1.660068365346366315e-01,6.256366039104303667e+00,2.488866838709148599e+00,4.627244040459942420e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.372232503315874652e+00,-4.513288368019365748e+01,1.619150899313833991e-01,6.151520136021989771e+00,2.792981303950369032e+00,5.056733606013006366e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.649581385393393163e+00,-4.803766065678868102e+01,1.579154502899012824e-01,6.041396892766419668e+00,3.107067525579912726e+00,5.476192042997450882e-01,0.000000000000000000e+00
4.124999999999999778e-01,-7.914602951789486696e+00,-5.093966590378029480e+01,1.541396513417682412e-01,5.918448522498662712e+00,3.430593153943997553e+00,5.887974530118661454e-01,0.000000000000000000e+00
4.357758620689655138e-01,-8.164187368422950897e+00,-5.383890537854102121e+01,1.504944847728495183e-01,5.788015468234172900e+00,3.762444773845911694e+00,6.287785495936312197e-01,0.000000000000000000e+00
4.590517241379309943e-01,-8.392858005618059281e+00,-5.673187810297033451e+01,1.468737047284107977e-01,5.656185169039989802e+00,4.100630766195966892e+00,6.668576522997200495e-01,0.000000000000000000e+00
4.823275862068965303e-01,-8.603224779592750338e+00,-5.961530336263436425e+01,1.433228703548173333e-01,5.520347278111161771e+00,4.443066594131474645e+00,7.027704449817172572e-01,0.000000000000000000e+00
5.056034482758620108e-01,-8.742383396901658443e+00,-6.247700944494475550e+01,1.390269012894434220e-01,5.427202460190131639e+00,4.783012903508054414e+00,7.345652694060380572e-01,0.000000000000000000e+00
5.288793103448274913e-01,-8.839912382270174618e+00,-6.531101259045796326e+01,1.345334522321302018e-01,5.345372412345501978e+00,5.122640647283897231e+00,7.627587622074935014e-01,0.000000000000000000e+00
5.521551724137930828e-01,-8.876518140241579147e+00,-6.806349560553051958e+01,1.296833362364118170e-01,5.283977874763342797e+00,5.459881935633352334e+00,7.855853715070371113e-01,0.000000000000000000e+00
5.754310344827586743e-01,-8.835699951633955607e+00,-7.071476206377801077e+01,1.243042378537225767e-01,5.252891795391369634e+00,5.795783825814232237e+00,8.019352611341551418e-01,0.000000000000000000e+00
5.987068965517241548e-01,-8.662777375782432898e+00,-7.313381764887171244e+01,1.179016840563507779e-01,5.280445391800517640e+00,6.122054582193816152e+00,8.073390118954042460e-01,0.000000000000000000e+00
6.219827586206896353e-01,-8.289014548095252621e+00,-7.510779789964797715e+01,1.099167607205809999e-01,5.398662084389934890e+00,6.418845734139745574e+00,7.951482543867751662e-01,0.000000000000000000e+00
6.452586206896551158e-01,-7.903043352665555688e+00,-7.667007584324986169e+01,1.027158236675182884e-01,5.471959671784086154e+00,6.625728153507231433e+00,7.728547009384229005e-01,0.000000000000000000e+00
6.685344827586205962e-01,8.754495574220111820e+00,-8.293865825297130812e+01,-1.051644469745046245e-01,1.704333610932359733e+01,6.001861816816242978e+00,6.598714259999893805e-01,0.000000000000000000e+00
6.918103448275860767e-01,7.076638006458061625e+00,-1.056746935127755478e+02,-6.686641616411261035e-02,1.450973486594042861e+01,9.119832108946967608e+00,1.362800502809314862e+00,0.000000000000000000e+00
7.150862068965516682e-01,-1.296726550743898798e+01,-1.163873689291016547e+02,1.109571123077964516e-01,3.981911472089894488e+00,1.276283416848900210e+01,1.593649040977811682e+00,0.000000000000000000e+00
7.383620689655172598e-01,-1.469607930631719128e+01,-1.119276137825741699e+02,1.305530421578709466e-01,2.519861681760485084e+00,9.715687591561065872e+00,1.430489076635172774e+00,0.000000000000000000e+00
