r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.132352941176470590e-01,-8.249950296473658184e-01,5.673018979348498192e+00,1.444119966710924186e-01,6.725802079689110258e+00,2.274539668729853165e-02,6.075132491897016623e-03,1.257882922786988655e-01,5.743705318718471453e+00,0.000000000000000000e+00,5.743705318718471453e+00,-7.068633936997335832e-02,3.255972141129357400e-01,-8.249950296473658184e-01,4.388454339712152263e-01,5.139730088406816583e-02,3.879860818595585442e+04,9.996729138886281874e+01
1.397058823529411797e-01,-8.913092539759571720e-01,6.980354568740608556e+00,1.270010044688732187e-01,7.571863298496305461e+00,4.371083167658271207e-02,9.803510931059690806e-03,1.954567772911287027e-01,7.086389678938373571e+00,0.000000000000000000e+00,7.086389678938373571e+00,-1.060351101977649729e-01,3.950155209481087115e-01,-8.913092539759571720e-01,5.555093420955427019e-01,5.216431500948487399e-02,4.762630362091886491e+04,8.895089005742223165e+00
1.661764705882353144e-01,-1.049248004203507056e+00,8.285921623060060526e+00,1.259598020974388166e-01,7.480004648483358665e+00,6.930625917044985762e-02,1.390529693637449632e-02,2.603270345507409655e-01,8.429074039158276577e+00,0.000000000000000000e+00,8.429074039158276577e+00,-1.431524160982154403e-01,4.573576976790291182e-01,-1.049248004203507056e+00,6.233817252974970247e-01,4.499050148460256859e-02,5.652658048433115619e+04,4.657620940666821241e+01
1.926470588235293935e-01,-1.250257748956805193e+00,9.592243622519879054e+00,1.296098223493392099e-01,7.119358741397036283e+00,1.002381837800637304e-01,1.859770567322238666e-02,3.245448018956656466e-01,9.771758399378176918e+00,0.000000000000000000e+00,9.771758399378176918e+00,-1.795147768582986414e-01,5.068801697502198778e-01,-1.250257748956805193e+00,6.710059962128758215e-01,3.616145827812357327e-02,6.546900882189339609e+04,5.981944904740704727e-01
2.191176470588235281e-01,-1.485844184495515252e+00,1.090154232444655413e+01,1.354619936603914665e-01,6.632538872771050364e+00,1.362625597536780420e-01,2.398678881183248512e-02,3.875181458400711598e-01,1.111444275959808081e+01,0.000000000000000000e+00,1.111444275959808081e+01,-2.129004351515263738e-01,5.397766347863675040e-01,-1.485844184495515252e+00,7.044289665819569723e-01,2.733596040669119057e-02,7.446331161881687876e+04,5.784459793270335659e-01
2.455882352941176350e-01,-1.678467542196647289e+00,1.221533386052131220e+01,1.365514983151577266e-01,6.418599702777932237e+00,1.748305463003849702e-01,2.980585200150804442e-02,4.433485695441584662e-01,1.245712711981798293e+01,0.000000000000000000e+00,1.245712711981798293e+01,-2.417932592966705596e-01,5.551697122404118945e-01,-1.678467542196647289e+00,7.191315200814830666e-01,2.324269193556157895e-02,8.344964554120315006e+04,5.508422833347322012e+02
2.720588235294117418e-01,-1.822066413830175424e+00,1.353413022816390487e+01,1.338228987216008581e-01,6.423421791954701199e+00,2.148131845461493106e-01,3.579702731376632058e-02,4.915475720782949698e-01,1.379981148003788505e+01,0.000000000000000000e+00,1.379981148003788505e+01,-2.656812518739793405e-01,5.541924750548762324e-01,-1.822066413830175424e+00,7.198876792911985678e-01,2.254154695721947640e-02,9.242475838253389520e+04,5.142115654373642997e+01
2.985294117647058765e-01,-1.973221064158600990e+00,1.485767544895829673e+01,1.320355316219407327e-01,6.374315231690614425e+00,2.576315721900208633e-01,4.215707826887911402e-02,5.368984320041516600e-01,1.514249584025778717e+01,0.000000000000000000e+00,1.514249584025778717e+01,-2.848203912994907161e-01,5.387429647297908852e-01,-1.973221064158600990e+00,7.164313840117103593e-01,2.161428195202543673e-02,1.014390194925448013e+05,6.022634398784686027e+02
3.250000000000000111e-01,-2.126320218519043515e+00,1.618536025327041372e+01,1.306250020163433889e-01,6.303617473454441900e+00,3.035730144180971424e-01,4.886679117362765362e-02,5.806281103294526069e-01,1.648518020047769284e+01,0.000000000000000000e+00,1.648518020047769284e+01,-2.998199472072787253e-01,5.108321979900286580e-01,-2.126320218519043515e+00,7.113608144173781955e-01,2.061956378300794021e-02,1.104830433911402943e+05,4.511912158736876677e+02
3.514705882352941457e-01,-2.279137311092390039e+00,1.751647865666819470e+01,1.293870071845669156e-01,6.223034200859091314e+00,3.527455612511639083e-01,5.591158781537911016e-02,6.232894389997801765e-01,1.782786456069759495e+01,0.000000000000000000e+00,1.782786456069759495e+01,-3.113859040293987523e-01,4.723088639220983653e-01,-2.279137311092390039e+00,7.057120118882840298e-01,1.963039801144865482e-02,1.195500516328387748e+05,1.020000000000000000e+02
3.779411764705882804e-01,-2.430445117722639825e+00,1.885033057466758422e+01,1.282263998971227004e-01,6.138016948586619392e+00,4.051566022153171853e-01,6.326457846335924173e-02,6.651209987367696641e-01,1.917054892091749707e+01,0.000000000000000000e+00,1.917054892091749707e+01,-3.202183462499120226e-01,4.246468813997485992e-01,-2.430445117722639825e+00,6.998927905901268787e-01,1.867142068499259497e-02,1.286342588649803220e+05,8.700000000000000000e+01
4.044117647058823595e-01,-2.579175177954664999e+00,2.018627450184913741e+01,1.270802187103134417e-01,6.052173141632936293e+00,4.607359012964256650e-01,7.087095830174673650e-02,7.061814186734800547e-01,2.051323328113739919e+01,0.000000000000000000e+00,2.051323328113739919e+01,-3.269587792882633348e-01,3.688016168825353214e-01,-2.579175177954664999e+00,6.940229524414638362e-01,1.773250137126609893e-02,1.377304485499661532e+05,3.000000000000000000e+00
4.308823529411764386e-01,-2.725008641372205442e+00,2.152376639004151571e+01,1.259346320298134203e-01,5.966295271976837178e+00,5.194019663568851808e-01,7.869476805293725008e-02,7.465026532059423348e-01,2.185591764135729775e+01,0.000000000000000000e+00,2.185591764135729775e+01,-3.321512513157826030e-01,3.052129614316400619e-01,-2.725008641372205442e+00,6.881610473106837267e-01,1.681655993533656690e-02,1.468347265462013020e+05,3.000000000000000000e+00
4.573529411764705732e-01,-2.870179010402990283e+00,2.286237644743998132e+01,1.248882133549043399e-01,5.874735494137648395e+00,5.811085142346417154e-01,8.707205098608417071e-02,7.862096309361883417e-01,2.319860200157720342e+01,0.000000000000000000e+00,2.319860200157720342e+01,-3.362255541372218826e-01,2.339196066293575960e-01,-2.870179010402990283e+00,6.824192714159076356e-01,1.627410880254393649e-02,1.559461244117427850e+05,4.843750000000000000e+02
4.838235294117647078e-01,-3.012499191095668660e+00,2.420178203885253865e+01,1.238373208419051158e-01,5.783432048339249398e+00,6.456645868117222298e-01,9.568744309352895938e-02,8.251275957248926929e-01,2.454128636179710554e+01,0.000000000000000000e+00,2.454128636179710554e+01,-3.395043229445660615e-01,1.546942939074299195e-01,-3.012499191095668660e+00,6.766516021918714818e-01,1.576321584923538396e-02,1.650606331886661937e+05,7.375000000000000000e+03
5.102941176470587870e-01,-3.151722438706308083e+00,2.554174727225504071e+01,1.227743194039276758e-01,5.692822392836541567e+00,7.128982819785990577e-01,1.045095126863203189e-01,8.631779952723143134e-01,2.588397072201700411e+01,0.000000000000000000e+00,2.588397072201700411e+01,-3.422234497619620619e-01,6.714671780421363478e-02,-3.151722438706308083e+00,6.708081339772740126e-01,1.528829008595381650e-02,1.741764961213005008e+05,0.000000000000000000e+00
5.367647058823530326e-01,-3.287861394411730753e+00,2.688210065389677084e+01,1.217022705350787048e-01,5.602731116938211464e+00,7.826756465342622482e-01,1.134976700870801436e-01,9.003380391814900241e-01,2.722665508223691333e+01,0.000000000000000000e+00,2.722665508223691333e+01,-3.445544283401423269e-01,-2.921280606350499728e-02,-3.287861394411730753e+00,6.648874827741230176e-01,1.483363401995268192e-02,1.832926084344310802e+05,0.000000000000000000e+00
5.632352941176470562e-01,-3.420876482117598982e+00,2.822271671182304331e+01,1.206216126338153782e-01,5.513133102262912644e+00,8.548836902467793486e-01,1.226159564375254724e-01,9.366120658793365417e-01,2.856933944245681189e+01,0.000000000000000000e+00,2.856933944245681189e+01,-3.466227306337690828e-01,-1.349372863695074698e-01,-3.420876482117598982e+00,6.589065674141452167e-01,1.439068783212459068e-02,1.924081311114951677e+05,0.000000000000000000e+00
5.897058823529410798e-01,-3.550585582022006914e+00,2.956350294976865811e+01,1.195278013180431503e-01,5.424288722725163048e+00,9.294202670264231081e-01,1.318349490943771796e-01,9.720156452932705582e-01,2.991202380267671046e+01,0.000000000000000000e+00,2.991202380267671046e+01,-3.485208529080521256e-01,-2.506223538760016245e-01,-3.550585582022006914e+00,6.528863418399358798e-01,1.395993401931332201e-02,2.015223324280472298e+05,0.000000000000000000e+00
6.161764705882353255e-01,-3.676777969569097415e+00,3.090439222741370173e+01,1.184160539977782006e-01,5.336472000546171657e+00,1.006195356991318235e+00,1.411259839117204595e-01,1.006573439491053268e+00,3.125470816289661968e+01,0.000000000000000000e+00,3.125470816289661968e+01,-3.503159354829172289e-01,-3.768887935415813906e-01,-3.676777969569097415e+00,6.468494223737432103e-01,1.354181628071195881e-02,2.106346333016745921e+05,0.000000000000000000e+00
6.426470588235293491e-01,-3.799027085533916104e+00,3.224534083561994180e+01,1.172756822825096190e-01,5.250295335392002549e+00,1.085104241842262951e+00,1.505287491180825055e-01,1.040300022886023745e+00,3.259739252311651825e+01,0.000000000000000000e+00,3.259739252311651825e+01,-3.520516874965785026e-01,-5.143520712211283596e-01,-3.799027085533916104e+00,6.408084164574758823e-01,1.318164587538590837e-02,2.197444474381497421e+05,0.000000000000000000e+00
6.691176470588235947e-01,-3.915937553082640132e+00,3.358633281819636807e+01,1.160691324336755315e-01,5.167910397987192539e+00,1.166007234396572834e+00,1.600619108847295413e-01,1.073175798995776198e+00,3.394007688333642392e+01,0.000000000000000000e+00,3.394007688333642392e+01,-3.537440651400534652e-01,-6.635582665121231294e-01,-3.915937553082640132e+00,6.347552026307922146e-01,1.292015684371472344e-02,2.288506289821949322e+05,0.000000000000000000e+00
6.955882352941176183e-01,-4.028683061144760380e+00,3.492739193903364736e+01,1.148370310885087064e-01,5.086989453482491541e+00,1.248965010278387577e+00,1.696123226065862355e-01,1.105336736259757702e+00,3.528276124355632248e+01,0.000000000000000000e+00,3.528276124355632248e+01,-3.553693045226777314e-01,-8.248626928841634731e-01,-4.028683061144760380e+00,6.287651852645924633e-01,1.266476269546108063e-02,2.379543379758701194e+05,0.000000000000000000e+00
7.220588235294116419e-01,-4.137174284111858391e+00,3.626860453255704897e+01,1.135794652774992919e-01,5.007527515398125573e+00,1.333909063250426685e+00,1.791563334530288376e-01,1.136800687376302132e+00,3.662544560377622105e+01,0.000000000000000000e+00,3.662544560377622105e+01,-3.568410712191710243e-01,-9.982255089050453556e-01,-4.137174284111858391e+00,6.228395319615795955e-01,1.241534648785447975e-02,2.470561486680622329e+05,0.000000000000000000e+00
7.485294117647058876e-01,-4.241873630723953958e+00,3.761025812862795448e+01,1.123104090874872674e-01,4.928723927535615168e+00,1.420639940664748524e+00,1.886732673943795346e-01,1.167469177582922457e+00,3.796812996399612672e+01,0.000000000000000000e+00,3.796812996399612672e+01,-3.578718353681719644e-01,-1.182897936667484995e+00,-4.241873630723953958e+00,6.169135547725915769e-01,1.217054735883627004e-02,2.561584106906030502e+05,0.000000000000000000e+00
7.749999999999999112e-01,-4.344146781867755713e+00,3.895242064710499363e+01,1.110654879445367726e-01,4.848537503338128829e+00,1.508647803177329161e+00,1.981413831373205758e-01,1.197017569412752724e+00,3.931081432421602528e+01,0.000000000000000000e+00,3.931081432421602528e+01,-3.583936771110312058e-01,-1.377003056495077926e+00,-4.344146781867755713e+00,6.108181233772040919e-01,1.192721432355810587e-02,2.652626595700578764e+05,0.000000000000000000e+00
8.014705882352941568e-01,-4.447474007747689306e+00,4.029653087916770460e+01,1.099237620591185238e-01,4.762438426418281523e+00,1.596866370323563489e+00,2.075538407894355064e-01,1.224697265741791830e+00,4.065349868443593806e+01,0.000000000000000000e+00,4.065349868443593806e+01,-3.569678052682310754e-01,-1.577078122146950978e+00,-4.447474007747689306e+00,6.041738751071382696e-01,1.167853771826994798e-02,2.743811773082137224e+05,0.000000000000000000e+00
8.279411764705881804e-01,-4.556897284958012051e+00,4.164446773048177874e+01,1.089902125199481292e-01,4.664411723463977033e+00,1.682845377699072165e+00,2.168976841888358709e-01,1.248821214091204279e+00,4.199618304465583662e+01,0.000000000000000000e+00,4.199618304465583662e+01,-3.517153141740558819e-01,-1.778045850560726615e+00,-4.556897284958012051e+00,5.961950434899100371e-01,1.144274310629807799e-02,2.835302596514474717e+05,0.000000000000000000e+00
8.544117647058823151e-01,-4.686217530465279779e+00,4.300152480382805464e+01,1.085495726366295099e-01,4.538143377548118806e+00,1.761651041538067064e+00,2.261965391938854375e-01,1.266029550916071722e+00,4.333886740487573519e+01,0.000000000000000000e+00,4.333886740487573519e+01,-3.373426010476788806e-01,-1.975722362188943260e+00,-4.686217530465279779e+00,5.853643830953111360e-01,1.121227311978744388e-02,2.927554967671766644e+05,0.000000000000000000e+00
8.808823529411764497e-01,-4.866782892011869421e+00,4.437428607683732906e+01,1.092391372440223857e-01,4.347119084327759175e+00,1.821025321942489228e+00,2.351824105610592630e-01,1.268237077358099096e+00,4.468155176509564086e+01,0.000000000000000000e+00,4.468155176509564086e+01,-3.072656882583146287e-01,-2.179407387379506122e+00,-4.866782892011869421e+00,5.682018365861729592e-01,1.090983650392641363e-02,3.021240667822778923e+05,0.000000000000000000e+00
9.073529411764704733e-01,-5.187470927626357309e+00,4.593487180001995540e+01,1.124545536420065162e-01,4.011374143830959582e+00,1.828408642066142731e+00,2.429857069110077095e-01,1.230259689405668766e+00,4.602423612531553943e+01,0.000000000000000000e+00,4.602423612531553943e+01,-8.936432529558498150e-02,-2.444217268398337417e+00,-5.187470927626357309e+00,5.322705331506359938e-01,1.046894076599137052e-02,3.128613245469267131e+05,0.000000000000000000e+00
9.338235294117647189e-01,-2.169478674633349424e+00,4.743598767122551152e+01,1.240774043322843828e-01,3.193918701852171083e+00,1.516861949372172225e+00,2.244883535036021338e-01,9.955797398603543069e-01,4.736692048553544510e+01,0.000000000000000000e+00,4.736692048553544510e+01,6.906718569006313480e-02,-2.875743274606330058e+00,-2.169478674633349424e+00,4.193188354402909157e-01,9.583659991792128907e-03,3.213802536190720275e+05,0.000000000000000000e+00
9.602941176470587425e-01,-5.765753410053771510e+00,4.918889989545384367e+01,1.166840971428889928e-01,3.466008848933105568e+00,1.786073660934986762e+00,2.481996466123162493e-01,1.122595449872967110e+00,4.870960484575534366e+01,0.000000000000000000e+00,4.870960484575534366e+01,4.792950496985021180e-01,-3.613206181711631881e+00,-5.765753410053771510e+00,4.533388429123588192e-01,9.700870699559502666e-03,3.351875316659570672e+05,0.000000000000000000e+00
9.867647058823529882e-01,-6.527900080684738704e+00,5.350791564303474956e+01,1.213988574212975652e-01,3.044357832049217727e+00,1.752647575065885865e+00,2.564031075269795346e-01,1.013079288466349981e+00,5.005228920597525644e+01,0.000000000000000000e+00,5.005228920597525644e+01,3.455626437059494016e+00,-5.105425783493898528e+00,-6.527900080684738704e+00,3.758783049794141573e-01,8.972190096911270354e-03,3.648242399780192645e+05,0.000000000000000000e+00
1.132352941176470590e-01,-8.161682786269068846e-01,5.675705603770313523e+00,1.428212453158040629e-01,6.816945418601848772e+00,2.300997387225186402e-02,6.116027400764416019e-03,1.271738505702944833e-01,5.743705318718470565e+00,0.000000000000000000e+00,5.743705318718470565e+00,-2.253991569120320504e-01,-2.086535713785484802e-01,-8.161682786269068846e-01,4.435713280213129384e-01,5.212286538210435943e-02,3.880805388867906731e+04,0.000000000000000000e+00
1.397058823529411797e-01,-8.788090065769463832e-01,6.983174304614701455e+00,1.251885199850798214e-01,7.675711009850615163e+00,4.422211770895364408e-02,9.856874844168830169e-03,1.976410955984387596e-01,7.086389678938373571e+00,0.000000000000000000e+00,7.086389678938372683e+00,-2.669336302037424447e-01,-2.732970515544533852e-01,-8.788090065769463832e-01,5.616196209603296907e-01,5.301693171801049459e-02,4.763459644602171466e+04,0.000000000000000000e+00
1.661764705882353144e-01,-1.033784414002279606e+00,8.288969776119191835e+00,1.240774043322843828e-01,7.587858095791565560e+00,7.013360360656263615e-02,1.396864746052016437e-02,2.633169726951136158e-01,8.429074039158276577e+00,0.000000000000000000e+00,8.429074039158276577e+00,-3.014659302876925850e-01,-3.358299039635598282e-01,-1.033784414002279606e+00,6.304587177503009343e-01,4.580235161003959332e-02,5.653399924240848486e+04,0.000000000000000000e+00
1.926470588235293935e-01,-1.232073442652700690e+00,9.595599382091208440e+00,1.277011184373187391e-01,7.228719419895918818e+00,1.014722954211484535e-01,1.866421817621963589e-02,3.284063985092961491e-01,9.771758399378176918e+00,0.000000000000000000e+00,9.771758399378176918e+00,-3.253168983304148276e-01,-3.912327109246205303e-01,-1.232073442652700690e+00,6.789201311325631094e-01,3.683344524371536671e-02,6.547574269330795505e+04,0.000000000000000000e+00
2.191176470588235281e-01,-1.464613937281958211e+00,1.090525470125951735e+01,1.335046370275673744e-01,6.744687146833807212e+00,1.379925724410051013e-01,2.405520232209170522e-02,3.922898066118860050e-01,1.111444275959808081e+01,0.000000000000000000e+00,1.111444275959808081e+01,-3.363047805068910545e-01,-4.357152191414614961e-01,-1.464613937281958211e+00,7.130489301340918740e-01,2.788266805523377523e-02,7.446894486955198226e+04,0.000000000000000000e+00
2.455882352941176350e-01,-1.653768890370621136e+00,1.221942770731511629e+01,1.345219477701118105e-01,6.534884383317539402e+00,1.771435190394874126e-01,2.988629765054797230e-02,4.490521170097989678e-01,1.245712711981798115e+01,0.000000000000000000e+00,1.245712711981798293e+01,-3.344047388958724110e-01,-4.675403056093104803e-01,-1.653768890370621136e+00,7.283404641424010562e-01,2.376430949796456277e-02,8.345451148364234541e+04,0.000000000000000000e+00
2.720588235294117418e-01,-1.793039985656826873e+00,1.353862214722358104e+01,1.316726021413837933e-01,6.546624710702552363e+00,2.177914720885600064e-01,3.588125890488230718e-02,4.981835002365612164e-01,1.379981148003788505e+01,0.000000000000000000e+00,1.379981148003788327e+01,-3.208236012339322762e-01,-4.868230557543866688e-01,-1.793039985656826873e+00,7.295735998656467380e-01,2.307033950984494278e-02,9.242889030803253991e+04,0.000000000000000000e+00
2.985294117647058765e-01,-1.939567190452342604e+00,1.486258736840738770e+01,1.297666325071601956e-01,6.504313575108507273e+00,2.613820595778228451e-01,4.224565021047212154e-02,5.445185219802486376e-01,1.514249584025778894e+01,0.000000000000000000e+00,1.514249584025778717e+01,-2.970577770219537950e-01,-4.947168506710670211e-01,-1.939567190452342604e+00,7.265764189209522605e-01,2.214696509773146985e-02,1.014422487442047277e+05,0.000000000000000000e+00
3.250000000000000111e-01,-2.087647787042337999e+00,1.619072720550140687e+01,1.282334163306923791e-01,6.440645239586146431e+00,3.082202739210361253e-01,4.895822854011615266e-02,5.893035523239134044e-01,1.648518020047768928e+01,0.000000000000000000e+00,1.648518020047768573e+01,-2.645450515650759615e-01,-4.927401885603752141e-01,-2.087647787042337999e+00,7.219749717109054110e-01,2.115431682056531301e-02,1.104852814372731809e+05,0.000000000000000000e+00
3.514705882352941457e-01,-2.234642287404137839e+00,1.752235235095275101e+01,1.268462282517019701e-01,6.368610110388006618e+00,3.584254666765831487e-01,5.598863087478311851e-02,6.330919721143350998e-01,1.782786456069759140e+01,0.000000000000000000e+00,1.782786456069759495e+01,-2.245581542077505766e-01,-4.824238238543758217e-01,-2.234642287404137839e+00,7.168051083578967919e-01,2.015377681471061666e-02,1.195510031074472499e+05,0.000000000000000000e+00
