r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-2.671716429451957531e+00,4.446342029736772616e+00,1.650605200605116674e-01,2.054272883629822388e+01,2.927308437587929774e-02,1.100348830967457989e-02,2.628887062994265666e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-1.271329897748997850e-01,2.721735782682843663e-01,-2.671716429451957531e+00,1.013600000000000056e+00,1.996600000000000041e-01,3.510738113958530448e+04,9.759642422508397885e+01
1.275510204081632681e-01,-9.780210557667308180e-01,5.179435545530329144e+00,1.866302780006579842e-01,1.882770607454237677e+01,2.997297505413203805e-02,1.201057638616693200e-02,2.671279033264931657e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-1.634091034319042623e-01,3.127227919222097530e-01,-9.780210557667308180e-01,1.013600000000000056e+00,1.996600000000000041e-01,3.567366182438496617e+04,1.101685537364638634e+01
1.459183673469388043e-01,-1.052952930038433488e+00,5.914083255356375801e+00,1.761953672938969540e-01,1.894641575096899189e+01,3.909002029625639751e-02,1.519245582474918616e-02,3.044345247137299482e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-1.981310230564205244e-01,3.502923256712618949e-01,-1.052952930038433488e+00,1.013600000000000056e+00,1.996600000000000041e-01,4.065569728060894704e+04,2.534044828367713009e+01
1.642857142857143127e-01,-1.108005162663068477e+00,6.651647004393757001e+00,1.650605200605116674e-01,1.910522883629822388e+01,4.946881370457664046e-02,1.859488075470107360e-02,3.417457640704082422e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,-2.299369034696011338e-01,3.829311414774548838e-01,-1.108005162663068477e+00,1.013600000000000056e+00,1.996600000000000041e-01,4.563835054319765186e+04,5.325042328302291850e-01
1.826530612244898211e-01,-1.190201310925006029e+00,7.392738855436681078e+00,1.596262401160661315e-01,1.893742347514087143e+01,6.112101681179735874e-02,2.259652847803744063e-02,3.794838880385347224e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,-2.582146818772380614e-01,4.092333776898306463e-01,-1.190201310925006029e+00,1.013600000000000056e+00,1.996600000000000041e-01,5.067801148602742614e+04,0.000000000000000000e+00
2.010204081632653295e-01,-1.285098975984346970e+00,8.137525811225730266e+00,1.566290313742066398e-01,1.862998421970247165e+01,7.406763638938239358e-02,2.713085262374607259e-02,4.175161206711363038e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,-2.827973555387505722e-01,4.286099587660190391e-01,-1.285098975984346970e+00,1.013600000000000056e+00,1.996600000000000041e-01,5.575695091707730171e+04,6.188808060567891971e+02
2.193877551020408379e-01,-1.386500152708129541e+00,8.885907804742904759e+00,1.547854888046475141e-01,1.825644476162424468e+01,8.832596770212626514e-02,3.216909953321368809e-02,4.557821839159159061e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-3.037849914721391098e-01,4.411794728665003884e-01,-1.386500152708129541e+00,1.013600000000000056e+00,1.996600000000000041e-01,6.086712056925940851e+04,3.375337584387028045e+01
2.377551020408163462e-01,-1.491031660194744202e+00,9.637594280108514155e+00,1.534930356610530733e-01,1.785133020530395243e+01,1.039086439826897856e-01,3.769240839661865128e-02,4.942392569033595140e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-3.214681455570893021e-01,4.474852393874039214e-01,-1.491031660194744202e+00,1.013600000000000056e+00,1.996600000000000041e-01,6.600280350466610980e+04,6.526341819006594278e+02
2.561224489795918546e-01,-1.596732543238459368e+00,1.039216452463825036e+01,1.524554917046525016e-01,1.743161042839834707e+01,1.208232930477686623e-01,4.368632222120891889e-02,5.328504356131837927e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-3.362675304779145780e-01,4.482019885465989839e-01,-1.596732543238459368e+00,1.013600000000000056e+00,1.996600000000000041e-01,7.115907336066079733e+04,4.614729587667828810e+02
2.744897959183673630e-01,-1.702424975092274417e+00,1.114913790215165612e+01,1.515252420855362769e-01,1.700574313880069255e+01,1.390731576519317614e-01,5.013872557808364550e-02,5.715823662197733190e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-3.486637824150713438e-01,4.439288477154239576e-01,-1.702424975092274417e+00,1.013600000000000056e+00,1.996600000000000041e-01,7.633147873426768638e+04,1.470000000000000000e+02
2.928571428571428714e-01,-1.807347497596392349e+00,1.190803831633697563e+01,1.506258442446136714e-01,1.657810817252206448e+01,1.586583313708419263e-01,5.703839059483179624e-02,6.104053210468325386e-01,1.226717131401728800e+01,0.000000000000000000e+00,1.226717131401728800e+01,-3.591329976803122048e-01,4.350951020302466499e-01,-1.807347497596392349e+00,1.013600000000000056e+00,1.996600000000000041e-01,8.151605399302240403e+04,0.000000000000000000e+00
3.112244897959184353e-01,-1.910907535922929279e+00,1.266843544057629600e+01,1.497114187518484574e-01,1.615133422727001644e+01,1.795770314889466035e-01,6.437338629732308748e-02,6.492932528653417856e-01,1.303654094346785186e+01,0.000000000000000000e+00,1.303654094346785186e+01,-3.681055028915558580e-01,4.219534404234328573e-01,-1.910907535922929279e+00,1.013600000000000056e+00,1.996600000000000041e-01,8.670932763984172198e+04,3.000000000000000000e+00
3.295918367346939437e-01,-2.012546096434855158e+00,1.342995890709961948e+01,1.487481064942137998e-01,1.572736128731903804e+01,2.018264749914553124e-01,7.212986491524001065e-02,6.882234365983567193e-01,1.380591057291841395e+01,0.000000000000000000e+00,1.380591057291841395e+01,-3.759516658187952998e-01,4.046184313531574483e-01,-2.012546096434855158e+00,1.013600000000000056e+00,1.996600000000000041e-01,9.190827612234666594e+04,0.000000000000000000e+00
3.479591836734694521e-01,-2.112976782942443066e+00,1.419229159267082530e+01,1.477963719501396989e-01,1.530272499324462387e+01,2.254020378428985283e-01,8.031358977616787076e-02,7.271854214674400296e-01,1.457528020236897603e+01,0.000000000000000000e+00,1.457528020236897603e+01,-3.829886096981501842e-01,3.831167486373633357e-01,-2.112976782942443066e+00,1.013600000000000056e+00,1.996600000000000041e-01,9.711151358699586126e+04,4.000000000000000000e+02
