r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.177035458654734246e+00,-1.058433704519901397e+01,2.916071175934858428e-01,2.792142885918163842e+00,1.329366156432506274e-01,4.207207525557918326e-02,2.285767256567939683e+02
1.099137931034482735e-01,-3.478230840203896612e+00,-1.341780905141857261e+01,2.536419446658518817e-01,4.628101348870208298e+00,2.584009268922366487e-01,7.057024574980422238e-02,1.803031225526936510e+01
1.331896551724137956e-01,-3.853055067573574632e+00,-1.625929816659237659e+01,2.326832332608073373e-01,5.489661342126250787e+00,4.010870074387291040e-01,1.007515797907363314e-01,2.493572725552736813e+01
1.564655172413793038e-01,-4.183942016494613725e+00,-1.911210460139217560e+01,2.155159401135994524e-01,6.133989070839408697e+00,5.609842490794298975e-01,1.328952131501700273e-01,7.871069068253325751e-01
1.797413793103448398e-01,-4.564294589688962844e+00,-2.197649755607861266e+01,2.047785550027250712e-01,6.409910206413403699e+00,7.415120854774426284e-01,1.685293865370887101e-01,1.541745267519115004e+00
2.030172413793103481e-01,-4.952527403907136971e+00,-2.485117101694554620e+01,1.967103567550894383e-01,6.532898199992061450e+00,9.419131056706391281e-01,2.067537761893371295e-01,1.608424863972042203e+03
2.262931034482758563e-01,-5.337695284902830295e+00,-2.773442579763160865e+01,1.901326457599322450e-01,6.570487564585651086e+00,1.161064175562245504e+00,2.470678174688200057e-01,5.016363060269430889e+02
2.495689655172413646e-01,-5.710318241900058212e+00,-3.062469453543921460e+01,1.843442714277215566e-01,6.562851269777462804e+00,1.397469444032380936e+00,2.888789803820627777e-01,2.110061169998985406e+03
2.728448275862068728e-01,-6.067851303901086624e+00,-3.352042478325783748e+01,1.790802894926554201e-01,6.525169503804146842e+00,1.649808137403435904e+00,3.317071152791570277e-01,2.265755860923369710e+03
2.961206896551724088e-01,-6.412157024257805205e+00,-3.642047474558747666e+01,1.742731373233200876e-01,6.461313320298502916e+00,1.917062647566462719e+00,3.751970377124308476e-01,0.000000000000000000e+00
