r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
3.153846153846154299e-01,-2.881269652731698550e+00,-1.139825891554622572e+01,2.475948822807658156e-01,1.918614178372633106e+01,7.470832993218025075e-01,4.189674472102359326e-01,9.240955073001796336e+02
3.461538461538461453e-01,-3.012357134373504941e+00,-1.249041258623810968e+01,2.366543190999153556e-01,1.855929368796737577e+01,9.001049952280558708e-01,4.818634026500635548e-01,2.719654539041694079e+02
3.769230769230769162e-01,-3.160254601543161623e+00,-1.357898721563815592e+01,2.286608567961562477e-01,1.810130203426506057e+01,1.068679145108484496e+00,5.530370862808187127e-01,6.862692911808145446e+00
4.076923076923076872e-01,-3.324845739977135395e+00,-1.466396646524049885e+01,2.229659585963001955e-01,1.777500840265665971e+01,1.237757906788708118e+00,6.222648592537656231e-01,0.000000000000000000e+00
4.384615384615384581e-01,-3.505716338708778856e+00,-1.574540573885748884e+01,2.190766619371657398e-01,1.755216811881392402e+01,1.415832989195052960e+00,6.965304453675325025e-01,0.000000000000000000e+00
4.692307692307692846e-01,-3.701909430323559569e+00,-1.682356783686523016e+01,2.165913814422052164e-01,1.740977203554650288e+01,1.613322463728092737e+00,7.836400803543782656e-01,0.000000000000000000e+00
5.000000000000000000e-01,-3.911675561383667343e+00,-1.789905446065012384e+01,2.151581446448271318e-01,1.732765361601389031e+01,1.826141015199944206e+00,8.808761658714084897e-01,0.000000000000000000e+00
5.307692307692307709e-01,-4.132354262160964353e+00,-1.897286692771541894e+01,2.144541158291642102e-01,1.728731573622081186e+01,2.051796492063807875e+00,9.863438228751455483e-01,0.000000000000000000e+00
5.615384615384615419e-01,-4.360491520061607673e+00,-2.004634668636927586e+01,2.141840536692087571e-01,1.727184231424917726e+01,2.290532953795805238e+00,1.099662461599448804e+00,0.000000000000000000e+00
5.923076923076924238e-01,-4.592200834254160924e+00,-2.112099436669411290e+01,2.140914404046431185e-01,1.726653596506263710e+01,2.542693403989168210e+00,1.220171416710184475e+00,0.000000000000000000e+00
6.230769230769230838e-01,-4.823657515947461505e+00,-2.219822348841641002e+01,2.139727902421198202e-01,1.725973781151150988e+01,2.808669817855543815e+00,1.347027107548221636e+00,0.000000000000000000e+00
6.538461538461539657e-01,-5.051549746542203678e+00,-2.327913668063537145e+01,2.136860670045946375e-01,1.724330978011298754e+01,3.088840433420817710e+00,1.479325168815931679e+00,0.000000000000000000e+00
6.846153846153846256e-01,-5.273339916725358734e+00,-2.436439686153443773e+01,2.131485948442795597e-01,1.721251489372115628e+01,3.383515870290570771e+00,1.616203333778852169e+00,0.000000000000000000e+00
7.153846153846152855e-01,-5.487290677902449509e+00,-2.545421566323494034e+01,2.123256200368116020e-01,1.716536191060765049e+01,3.692908768172587397e+00,1.756895691244576341e+00,0.000000000000000000e+00
7.461538461538461675e-01,-5.692310810852450942e+00,-2.654843136628746336e+01,2.112143792704747336e-01,1.710169250467366453e+01,4.017128999959068025e+00,1.900734751915338361e+00,0.000000000000000000e+00
7.769230769230769384e-01,-5.887722457671440424e+00,-2.764662532871466993e+01,2.098288381085282039e-01,1.702230684375247804e+01,4.356196453881471697e+00,2.047117651596243704e+00,0.000000000000000000e+00
8.076923076923077094e-01,-6.073040020788255333e+00,-2.874823110724405240e+01,2.081883035341114685e-01,1.692831113649310737e+01,4.710059934891690503e+00,2.195459071609016100e+00,0.000000000000000000e+00
8.384615384615384803e-01,-6.247811964979144150e+00,-2.985260939514380141e+01,2.063107809911439161e-01,1.682073701884039707e+01,5.078612545774519482e+00,2.345149087006511479e+00,0.000000000000000000e+00
8.692307692307692513e-01,-6.411539759392219651e+00,-3.095907955233205300e+01,2.042104169150317228e-01,1.670039502183827551e+01,5.461697431136292025e+00,2.495526175049569417e+00,0.000000000000000000e+00
9.000000000000000222e-01,-6.563666595459119790e+00,-3.206690788015077942e+01,2.018978252602558754e-01,1.656789328028244412e+01,5.859100284384429536e+00,2.645869061188008242e+00,0.000000000000000000e+00
9.307692307692307931e-01,-6.703621580728928109e+00,-3.317525370112472416e+01,1.993821977559382952e-01,1.642375844145801977e+01,6.270525422101486335e+00,2.795407505488006983e+00,0.000000000000000000e+00
9.615384615384615641e-01,-6.830907067592728588e+00,-3.428306891993579342e+01,1.966744587973127956e-01,1.626861642710562705e+01,6.695550325484545873e+00,2.943351039939694047e+00,0.000000000000000000e+00
9.923076923076923350e-01,-6.945223509521831318e+00,-3.538893627657966334e+01,1.937911430715453243e-01,1.610341460501545185e+01,7.133549071620314486e+00,3.088935421625220723e+00,0.000000000000000000e+00
1.023076923076922995e+00,-7.046638397512490215e+00,-3.649081469255067134e+01,1.907591507837610445e-01,1.592969424340919815e+01,7.565677339606542873e+00,3.227800455156302206e+00,0.000000000000000000e+00
1.053846153846153655e+00,-7.135831042096856258e+00,-3.758563295210587540e+01,1.876222696385433930e-01,1.574996419295406191e+01,7.976654747398026934e+00,3.356846272562068023e+00,0.000000000000000000e+00
1.084615384615384537e+00,-7.214503132218173853e+00,-3.866863132424990823e+01,1.844517975449442015e-01,1.556830952292682291e+01,8.389617421914811857e+00,3.481372841914371463e+00,0.000000000000000000e+00
1.115384615384615419e+00,-7.286182941246675426e+00,-3.973231040651261736e+01,1.813666729160772206e-01,1.539154490242087903e+01,8.823702715239273076e+00,3.608636011632032847e+00,0.000000000000000000e+00
1.146153846153846079e+00,-7.357974336434548235e+00,-4.076496430349996558e+01,1.785747878272289091e-01,1.523158166994436513e+01,9.268669922203145006e+00,3.738977927619670183e+00,0.000000000000000000e+00
1.176923076923076961e+00,-7.444487100098393206e+00,-4.175005114882580415e+01,1.764563184250243777e-01,1.511020231417044180e+01,9.706353066292827236e+00,3.874555113923114469e+00,0.000000000000000000e+00
1.207692307692307843e+00,-7.575872575665409059e+00,-4.267613483559996013e+01,1.756898503314040516e-01,1.506628692727455920e+01,1.013579543247017689e+01,4.030504846263605501e+00,0.000000000000000000e+00
1.238461538461538503e+00,-7.804039292114640425e+00,-4.362011941724521336e+01,1.770361398412992338e-01,1.514342363419429027e+01,1.060005106860852742e+01,4.243544697001098598e+00,0.000000000000000000e+00
1.269230769230769162e+00,-8.094672863296532128e+00,-4.526766759009934304e+01,1.769477779720095845e-01,1.513836087201410585e+01,1.141513933627085997e+01,4.567841092970721384e+00,0.000000000000000000e+00
1.300000000000000044e+00,-7.379763797993664554e+00,-5.062594895442900622e+01,1.447508549553324086e-01,1.329361306985088476e+01,1.422586840163480204e+01,4.689177211771683673e+00,0.000000000000000000e+00
1.330769230769230704e+00,-3.717205723332690503e+00,-5.919552118176595457e+01,6.271304325504251098e-02,8.593192698935309792e+00,2.491072767158798840e+01,2.478033587958445416e+00,0.000000000000000000e+00
1.361538461538461586e+00,-7.610145357004063360e-01,-6.099434388396238660e+01,1.247615765198727134e-02,5.714831177998717315e+00,2.250505309745650351e+01,6.451207882637548519e-01,0.000000000000000000e+00
1.392307692307692246e+00,3.123806881520132528e-01,-5.915340052800653581e+01,-5.280808568533686825e-03,4.697431956606497927e+00,1.956900647203665500e+01,2.129191715788833761e-01,0.000000000000000000e+00
1.423076923076922906e+00,8.250356095651949495e-01,-5.775481043525280000e+01,-1.428416940254012210e-02,4.181577379384544102e+00,1.767044681723160338e+01,5.059671351181405097e-02,0.000000000000000000e+00
1.453846153846153788e+00,-4.843663704937675618e+00,-5.881667842127391310e+01,8.216646261868637557e-02,9.707791525570176105e+00,2.469035735979590740e+01,3.380302642842771377e+00,0.000000000000000000e+00
1.484615384615384670e+00,-6.969309874198849286e+00,-6.045892721067326647e+01,1.147669114752105368e-01,1.157565965528110041e+01,2.232841487358664523e+01,5.381203498015464604e+00,0.000000000000000000e+00
