r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-5.951901942551698355e-01,4.802993524990230689e+00,1.232921326528545747e-01,7.935881151824347057e+00,1.414655770951497339e-02,5.123588033951352247e-03,7.972723903302769699e-02,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-3.578136674577372250e-02,2.917372648879352770e-01,-5.951901942551698355e-01,3.311827122501760923e-01,7.551773543929519994e-02,3.258566404358121144e+04,6.316599895409146370e+01
1.465517241379310498e-01,-6.355158527274535896e-01,6.081326622273058646e+00,1.041248855223878000e-01,8.837654945855760502e+00,2.683429968074742267e-02,8.585088061590639974e-03,1.186524591863337419e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-5.741764336217106135e-02,3.695947017945909741e-01,-6.355158527274535896e-01,3.942227834911454232e-01,8.217863543684407468e-02,4.074014151876117103e+04,5.194977917783747401e+00
1.775862068965517182e-01,-7.388599449171174838e-01,7.356241823001269609e+00,1.001041446511777150e-01,8.871597856863278508e+00,4.201524484748413169e-02,1.228759623682638968e-02,1.531032112743699047e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-8.247181653318322314e-02,4.386697608990348662e-01,-7.388599449171174838e-01,4.251656818191587583e-01,7.930889080155846538e-02,4.874315172760566929e+04,2.765500178193477154e+01
2.086206896551724144e-01,-8.655379667769498298e-01,8.630434539210639855e+00,9.995481930608396404e-02,8.683724997482915597e+00,6.011362969200421263e-02,1.630953102441445868e-02,1.863255825141131583e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-1.082484742230382241e-01,4.914125952827599342e-01,-8.655379667769498298e-01,4.457720896146569745e-01,7.421769664144953205e-02,5.657793910617197980e+04,4.076905577289944294e-01
2.396551724137931105e-01,-1.003274673576814102e+00,9.907065460319511629e+00,1.009245361191982854e-01,8.431735745340015242e+00,8.136588755552559560e-02,2.065391214598780861e-02,2.193352761726542755e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-1.315869270133908642e-01,5.264138331263104043e-01,-1.003274673576814102e+00,4.620412349817901165e-01,6.872753874624512593e-02,6.425623266372564103e+04,5.112570355843217129e+01
2.706896551724138344e-01,-1.146215544148569077e+00,1.118742345599840604e+01,1.020994642966150251e-01,8.167988748114467512e+00,1.059491915138710688e-01,2.530869561221826824e-02,2.525532070768992665e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-1.511983052337240729e-01,5.471718442837887331e-01,-1.146215544148569077e+00,4.762400574940646170e-01,6.341662517707331859e-02,7.178182162664369389e+04,1.772616212865817431e+02
3.017241379310344751e-01,-1.291395824315975993e+00,1.247100889964929138e+01,1.031840675631492121e-01,7.909416987067384497e+00,1.339221352607411486e-01,3.024646571298602107e-02,2.860079185467618856e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-1.675822354820604709e-01,5.571893769369831162e-01,-1.291395824315975993e+00,4.891264201975691894e-01,5.845276579594149702e-02,7.914882008253135427e+04,2.665885803476304545e+02
3.327586206896551713e-01,-1.437586993229275301e+00,1.375683354829669014e+01,1.041219324721990858e-01,7.659252714596834544e+00,1.652547770774745739e-01,3.543731101496677693e-02,3.195675841110465765e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-1.817269607338862225e-01,5.582821705699880788e-01,-1.437586993229275301e+00,5.009449501371969760e-01,5.386708963279387280e-02,8.634957929559759214e+04,4.438502016342122261e+02
3.637931034482758674e-01,-1.583797891473580188e+00,1.504408502610475296e+01,1.048907443144675017e-01,7.418774469366606006e+00,1.998563582670412064e-01,4.083796322128950551e-02,3.530434212338753319e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-1.944448568250489451e-01,5.511543641089933221e-01,-1.583797891473580188e+00,5.117657278701650547e-01,4.962764636997225864e-02,9.337797123405853927e+04,2.176067261609416335e+02
3.948275862068965636e-01,-1.729641960605428963e+00,1.633221861043626078e+01,1.055103934691890150e-01,7.186842616593643207e+00,2.376230058282309543e-01,4.643350173490146116e-02,3.862910979089114183e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-2.062806463927676082e-01,5.361177157532783788e-01,-1.729641960605428963e+00,5.216797006292014371e-01,4.574604401383255969e-02,1.002301248775479762e+05,8.700000000000000000e+01
