r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.091836734693877597e-01,-1.614146526338342102e+00,4.545333230181895168e+00,3.412302868312218629e-01,5.448944722532473861e+00,1.601388342774187623e-02,6.078867932767892390e-03,1.577930857227866357e-01,4.573475019511672457e+00,0.000000000000000000e+00,4.573475019511672457e+00,-2.814178932977691797e-02,1.616422475942196624e-01,-1.614146526338342102e+00,6.542768441355589770e-01,1.411299497281170122e-02,3.264479347419790429e+04,6.834447438533923957e+01
1.275510204081632681e-01,-1.598256639290116299e+00,5.296621059983809054e+00,2.930617383780997898e-01,7.833799254167779225e+00,2.733201233225766857e-02,8.988799867337110561e-03,2.310659592160954345e-01,5.342844648962233656e+00,0.000000000000000000e+00,5.342844648962233656e+00,-4.622358897842466369e-02,2.052163707793713265e-01,-1.598256639290116299e+00,8.353031016759203675e-01,2.061148162825353694e-02,3.744375381304441544e+04,6.387885134639811113e+00
1.459183673469388043e-01,-1.664884836230045906e+00,6.039457724286304341e+00,2.689870781705292480e-01,8.838175677273117259e+00,3.870053827693090143e-02,1.178465118651734513e-02,2.869021070975978915e-01,6.112214278412796631e+00,0.000000000000000000e+00,6.112214278412796631e+00,-7.275655412649217890e-02,2.497291266797013187e-01,-1.664884836230045906e+00,9.159275001300317687e-01,2.437033784454709084e-02,4.239944229404238285e+04,4.063328107586760751e+01
1.642857142857143127e-01,-1.759465087427093399e+00,6.772135476702341172e+00,2.541896064750944206e-01,9.311008352885828288e+00,5.051625149298218792e-02,1.463610404847900080e-02,3.339443798934673135e-01,6.881583907863357830e+00,0.000000000000000000e+00,6.881583907863357830e+00,-1.094484311610166294e-01,2.851391740715585321e-01,-1.759465087427093399e+00,9.545404832660607797e-01,2.656150059502512470e-02,4.735515813080973021e+04,8.171399315779459549e-01
1.826530612244898211e-01,-1.865701332369811949e+00,7.495527684178885153e+00,2.439512034346897895e-01,9.522625636054922182e+00,6.285071754427001833e-02,1.755206908561509835e-02,3.753226243799878126e-01,7.650953537313919028e+00,0.000000000000000000e+00,7.650953537313919028e+00,-1.554258531350342643e-01,2.986952884097907046e-01,-1.865701332369811949e+00,9.718055257571828198e-01,2.758407792585264307e-02,5.227726810553679388e+04,0.000000000000000000e+00
2.010204081632653295e-01,-1.975126168997344944e+00,8.214410884998285312e+00,2.359670997534996373e-01,9.605081080181982145e+00,7.586216722547538260e-02,2.055024434061803254e-02,4.132959853162866959e-01,8.420323166764481115e+00,0.000000000000000000e+00,8.420323166764481115e+00,-2.059122817661964977e-01,2.816239388083182082e-01,-1.975126168997344944e+00,9.783854701985221780e-01,2.796337296883711840e-02,5.717928179398984503e+04,2.154768432923937098e+02
2.193877551020408379e-01,-2.082297506265243570e+00,8.935833611106072993e+00,2.289421410556452541e-01,9.632581564822757514e+00,8.984200155208245386e-02,2.366730071660106544e-02,4.498530018957337395e-01,9.189692796215043202e+00,0.000000000000000000e+00,9.189692796215043202e+00,-2.538591851089708196e-01,2.355182300476655888e-01,-2.082297506265243570e+00,9.805800088728560127e-01,2.808987519818468420e-02,6.209763950181211840e+04,3.375337584387028045e+01
2.377551020408163462e-01,-2.183347478803073560e+00,9.665401721709088179e+00,2.221643372611622202e-01,9.645921116614390556e+00,1.050826735462263850e-01,2.692539680451218678e-02,4.863525952438466637e-01,9.959062425665603513e+00,0.000000000000000000e+00,9.959062425665603513e+00,-2.936607039565148902e-01,1.712705838894393040e-01,-2.183347478803073560e+00,9.816445051058283466e-01,2.815123713642619582e-02,6.706323542091895069e+04,2.492302191362639974e+02
2.561224489795918546e-01,-2.276529591502385319e+00,1.040507133793617456e+01,2.153962426613080239e-01,9.658704372531317972e+00,1.217489189667597671e-01,3.032308286603217773e-02,5.233279512943382894e-01,1.072843205511616560e+01,0.000000000000000000e+00,1.072843205511616560e+01,-3.233607171799913749e-01,1.016429650520814659e-01,-2.276529591502385319e+00,9.826646089279991170e-01,2.821004011364406511e-02,7.208686197665538930e+04,2.675751068127983103e+02
2.744897959183673630e-01,-2.361778468577833578e+00,1.115380431119768545e+01,2.086642900678100654e-01,9.669416844020899404e+00,1.398477072069553295e-01,3.383634176986122927e-02,5.606607701023950119e-01,1.149780168456672769e+01,0.000000000000000000e+00,1.149780168456672769e+01,-3.439973733690419588e-01,3.526381166486378116e-02,-2.361778468577833578e+00,9.835194641528677284e-01,2.825931748249613934e-02,7.716222011395437585e+04,1.470000000000000000e+02
