r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.132352941176470590e-01,-6.646034260859020604e-01,4.692291401967104036e+00,1.407013926771325252e-01,6.938404027987399303e+00,1.385705539119006652e-02,4.074824604003055364e-03,9.299978456368829249e-02,4.743188908361060108e+00,0.000000000000000000e+00,4.743188908361060108e+00,-5.089750639395568266e-02,2.723566912195586331e-01,-6.646034260859020604e-01,3.953839224209036995e-01,5.785631064994332939e-02,3.183834221566966517e+04,5.595036176278881612e+01
1.397058823529411797e-01,-7.075066399959863972e-01,5.776122165336085246e+00,1.218810493836093023e-01,8.016730267693622736e+00,2.635279467023380826e-02,6.636868213353668694e-03,1.428952829018496906e-01,5.851986315510399272e+00,0.000000000000000000e+00,5.851986315510399272e+00,-7.586415017431419328e-02,3.328258758927756800e-01,-7.075066399959863972e-01,5.021865158908561666e-01,6.301818091086992812e-02,3.851592698139768618e+04,6.683023654441594630e+00
1.661764705882353144e-01,-8.184175053241553588e-01,6.857556998226195688e+00,1.187835142649220632e-01,8.194205956887955722e+00,4.147060565693432010e-02,9.431895389119374778e-03,1.888687883144253565e-01,6.960783722659739325e+00,0.000000000000000000e+00,6.960783722659739325e+00,-1.032267244335438039e-01,3.871846443021933482e-01,-8.184175053241553588e-01,5.678286487709314212e-01,5.975483988958319587e-02,4.502258257926930673e+04,1.829470972846904075e+01
1.926470588235293935e-01,-9.581010677846588663e-01,7.938326066603471176e+00,1.201121167810781376e-01,8.118082640061752286e+00,5.974278402887640838e-02,1.257879302653277381e-02,2.345711026272510047e-01,8.069581129809076714e+00,0.000000000000000000e+00,8.069581129809076714e+00,-1.312550632056053157e-01,4.303047906351121776e-01,-9.581010677846588663e-01,6.185637164120166842e-01,5.420427786407661097e-02,5.133074613540731661e+04,7.307765534185325373e-01
2.191176470588235281e-01,-1.114986945175629351e+00,9.020323610359142208e+00,1.229844799665381766e-01,7.953508352306138285e+00,8.136244151814160663e-02,1.611911397315548417e-02,2.806880447065081552e-01,9.178378536958415879e+00,0.000000000000000000e+00,9.178378536958415879e+00,-1.580549265992742813e-01,4.588129236823542678e-01,-1.114986945175629351e+00,6.614153583244982704e-01,4.810187022180090199e-02,5.744300480937671091e+04,1.879094886601362813e+00
2.455882352941176350e-01,-1.284192788736634228e+00,1.010500384416330277e+01,1.264072298294971752e-01,7.757399230829607362e+00,1.064206944015812784e-01,2.007352441736875645e-02,3.272801324551387614e-01,1.028717594410775327e+01,0.000000000000000000e+00,1.028717594410775327e+01,-1.821720999444505218e-01,4.721203110658867552e-01,-1.284192788736634228e+00,6.991381815083160811e-01,4.201734695742388725e-02,6.336422554546038737e+04,1.772051796281742782e+02
2.720588235294117418e-01,-1.462103868685312946e+00,1.119295618444951401e+01,1.298916732486861403e-01,7.557755328957944663e+00,1.348411887464101844e-01,2.448147881206824000e-02,3.739466912559896716e-01,1.139597335125709243e+01,0.000000000000000000e+00,1.139597335125709243e+01,-2.030171668075780311e-01,4.712716597335231961e-01,-1.462103868685312946e+00,7.325793288533574144e-01,3.644642060543853979e-02,6.909435138836564147e+04,2.921956931192798734e+01
2.985294117647058765e-01,-1.651160561160890161e+00,1.228413235408435256e+01,1.336132675393802427e-01,7.344523683041189521e+00,1.663592099952301562e-01,2.931604457985580864e-02,4.199458461227256745e-01,1.250477075840643160e+01,0.000000000000000000e+00,1.250477075840643160e+01,-2.206384043220783742e-01,4.574634620862441103e-01,-1.651160561160890161e+00,7.616301441572860265e-01,3.110489374082980180e-02,7.463399255436036037e+04,2.064247489401022619e+02
3.250000000000000111e-01,-1.830145811399050082e+00,1.337825635672141722e+01,1.359561115801606324e-01,7.210288607447098208e+00,1.996946836359291821e-01,3.446851961543517806e-02,4.625413000693884280e-01,1.361356816555577076e+01,0.000000000000000000e+00,1.361356816555577076e+01,-2.353118088343539305e-01,4.314987681703856270e-01,-1.830145811399050082e+00,7.829729451069473711e-01,2.738847314526669449e-02,7.996340345128945773e+04,2.799378402208070042e+02
3.514705882352941457e-01,-1.948186083100325483e+00,1.447503758501264493e+01,1.337854185936012408e-01,7.334660154195599802e+00,2.327706922876502382e-01,3.960099873055895892e-02,4.982467903741460979e-01,1.472236557270511170e+01,0.000000000000000000e+00,1.472236557270511170e+01,-2.473279876924673326e-01,3.939814397477658936e-01,-1.948186083100325483e+00,7.930664612800795155e-01,2.755421307144282142e-02,8.503984016297766357e+04,1.020000000000000000e+02
3.779411764705882804e-01,-2.071160064468125395e+00,1.557421076947767702e+01,1.322107596329784862e-01,7.424881466811740438e+00,2.672570764265806420e-01,4.494666860823183507e-02,5.316380555402384633e-01,1.583116297985445087e+01,0.000000000000000000e+00,1.583116297985445087e+01,-2.569522103767740706e-01,3.456999951455467235e-01,-2.071160064468125395e+00,8.003395924048808396e-01,2.754872354856227612e-02,8.991440374136410537e+04,5.800000000000000000e+01
