r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.132352941176470590e-01,-7.269504235968946571e-01,4.711911348354821172e+00,1.530724401484713781e-01,6.229595219723693234e+00,1.288860938855749400e-02,3.908499786986677389e-03,8.624838457781243417e-02,4.743188908361060108e+00,0.000000000000000000e+00,4.743188908361060108e+00,-3.127756000623919258e-02,2.482007035906662051e-01,-7.269504235968946571e-01,3.644861120507327801e-01,5.187172119014532568e-02,3.203004094999178415e+04,3.276417564046481345e+01
1.397058823529411797e-01,-7.785255937009349925e-01,5.802874776755231778e+00,1.333656880003743495e-01,7.055678642689719560e+00,2.414005776177078483e-02,6.207545611325976896e-03,1.303701347123700505e-01,5.851986315510399272e+00,0.000000000000000000e+00,5.851986315510399272e+00,-4.911153875516726525e-02,3.037125266065923146e-01,-7.785255937009349925e-01,4.553846689351672694e-01,5.413778048766557105e-02,3.875138403645198559e+04,2.398273261300514658e+00
1.661764705882353144e-01,-8.926294962238996433e-01,6.889511347833519039e+00,1.288457761582782468e-01,7.011620211982724449e+00,3.723568726064403756e-02,8.571301606631626796e-03,1.688124782208434149e-01,6.960783722659739325e+00,0.000000000000000000e+00,6.960783722659739325e+00,-7.127237482622011955e-02,3.516986670963623274e-01,-8.926294962238996433e-01,5.045437179815651652e-01,4.930035277787096770e-02,4.528905427015805617e+04,3.315197846562416117e+01
1.926470588235293935e-01,-1.029786031930465473e+00,7.973176460576415714e+00,1.284452438363286597e-01,6.731538720558707389e+00,5.240388959657266144e-02,1.107347254980905159e-02,2.048054595144919998e-01,8.069581129809076714e+00,0.000000000000000000e+00,8.069581129809076714e+00,-9.640466923266127752e-02,3.837443812523114728e-01,-1.029786031930465473e+00,5.371516553586348497e-01,4.295668452081000815e-02,5.160979339761201845e+04,6.672296793793524028e-01
2.191176470588235281e-01,-1.178088451092486499e+00,9.057061171902379471e+00,1.293478035336681764e-01,6.376795556112245578e+00,6.967750863997192179e-02,1.373964173591743151e-02,2.392863893665136410e-01,9.178378536958415879e+00,0.000000000000000000e+00,9.178378536958415879e+00,-1.213173650560356032e-01,3.947061983217216574e-01,-1.178088451092486499e+00,5.611159884896388395e-01,3.671753602833596752e-02,5.772352740798779269e+04,1.918628748995377109e-01
2.455882352941176350e-01,-1.332397686924716940e+00,1.014410877746532336e+01,1.305993341294909016e-01,6.002057832009806582e+00,8.909850897822162163e-02,1.658012389539274822e-02,2.727819852660444133e-01,1.028717594410775327e+01,0.000000000000000000e+00,1.028717594410775327e+01,-1.430671666424299937e-01,3.855757738113300692e-01,-1.332397686924716940e+00,5.801581517050322656e-01,3.100049791256870996e-02,6.364390172529950360e+04,7.195571701761932104e+01
2.720588235294117418e-01,-1.490125184174696304e+00,1.123540538345351081e+01,1.318580913184807524e-01,5.626906054618634023e+00,1.105861277566018847e-01,1.959012469493642133e-02,3.052987093791555417e-01,1.139597335125709243e+01,0.000000000000000000e+00,1.139597335125709243e+01,-1.605679678035822344e-01,3.602296824132512065e-01,-1.490125184174696304e+00,5.956807698507077253e-01,2.591122298799060711e-02,6.937434531334588246e+04,2.935736648006015059e+01
2.985294117647058765e-01,-1.652292308312523161e+00,1.233067947077826609e+01,1.332050037945838872e-01,5.246703351334105925e+00,1.337873020077771369e-01,2.275299882904848262e-02,3.361904597741894318e-01,1.250477075840643160e+01,0.000000000000000000e+00,1.250477075840643160e+01,-1.740912876281650035e-01,3.218865136116960679e-01,-1.652292308312523161e+00,6.074597314379345248e-01,2.142284958083193885e-02,7.491269148373087228e+04,1.013130834976794716e+02
3.250000000000000111e-01,-1.793583956851938499e+00,1.342928186786262224e+01,1.327719703340125845e-01,4.968484037982483947e+00,1.573217236625240878e-01,2.590704545986681137e-02,3.627487505153837999e-01,1.361356816555577076e+01,0.000000000000000000e+00,1.361356816555577076e+01,-1.842862976931476660e-01,2.723614760020209857e-01,-1.793583956851938499e+00,6.119780154779557169e-01,1.863363549649730416e-02,8.023384658588627644e+04,1.004586354533670800e+02
3.514705882352941457e-01,-1.879734791344109368e+00,1.453066767685862182e+01,1.286488121937388873e-01,4.901693294654873689e+00,1.796022634425995523e-01,2.871802817088350487e-02,3.826577723526364272e-01,1.472236557270511170e+01,0.000000000000000000e+00,1.472236557270511170e+01,-1.916978958464896077e-01,2.127762760067758163e-01,-1.879734791344109368e+00,6.071614008602291834e-01,1.816374035899499112e-02,8.530881200810705195e+04,1.020000000000000000e+02
