r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-5.870011257455328701e-01,4.802769369981071179e+00,1.216181986715689362e-01,8.031790504135544850e+00,1.429265603592022940e-02,5.160849946162380554e-03,8.052978757394760323e-02,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-3.600552175493301754e-02,2.560903791611028879e-01,-5.870011257455328701e-01,3.346009937314844418e-01,7.654555755608624668e-02,3.257743122007768034e+04,4.831634668595286541e+01
1.465517241379310498e-01,-6.240760519932480044e-01,6.081717778726112300e+00,1.022571801667468694e-01,8.944666580107966780e+00,2.712940662515475956e-02,8.644625511453292444e-03,1.199105761335895748e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-5.702648690911747698e-02,3.222977855663163860e-01,-6.240760519932480044e-01,3.984543135232228028e-01,8.335226392490653613e-02,4.073488235985046776e+04,4.638573926541787351e+00
1.775862068965517182e-01,-7.239128197642683560e-01,7.358145049457457176e+00,9.806692759909561852e-02,8.988321795899667066e+00,4.252939006225975316e-02,1.237643967122401337e-02,1.548874067174655644e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-8.056859007699568309e-02,3.792225964329586363e-01,-7.239128197642683560e-01,4.300962120401607969e-01,8.054203071869928121e-02,4.874588956917854375e+04,2.571688672757369787e+01
2.086206896551724144e-01,-8.468569782342841856e-01,8.634650224622390624e+00,9.776391751008964293e-02,8.809254423721021965e+00,6.093960037495713827e-02,1.643760441846736642e-02,1.887367854730027383e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-1.040327888112870802e-01,4.199347387430030221e-01,-8.468569782342841856e-01,4.514183662935261077e-01,7.549306410683695456e-02,5.659327654796140996e+04,4.104578447765691585e-01
2.396551724137931105e-01,-9.806091077688037227e-01,9.914017411918264244e+00,9.859069156288881308e-02,8.565455188456130742e+00,8.258694982379152782e-02,2.082130284530808034e-02,2.224078087854807761e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-1.246349754146386934e-01,4.429139945609857354e-01,-9.806091077688037227e-01,4.682945305660066726e-01,6.999827683319576055e-02,6.428630365857260767e+04,6.203272353781016379e-01
2.706896551724138344e-01,-1.119868925577747198e+00,1.119734922729105620e+01,9.968050136073448864e-02,8.306585115138997111e+00,1.076503610065007999e-01,2.551963326141654109e-02,2.563148281754089042e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-1.412725339410740300e-01,4.509724337782577974e-01,-1.119868925577747198e+00,4.830231763158123748e-01,6.466442886230926168e-02,7.182791689170584141e+04,1.443079786885604676e+02
3.017241379310344751e-01,-1.261491895052231804e+00,1.248417872109344806e+01,1.007054231723989862e-01,8.051432849571147798e+00,1.361883839212713887e-01,3.049557615958439077e-02,2.904722972153431226e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-1.544124140379035115e-01,4.470415410963036740e-01,-1.261491895052231804e+00,4.963631330287611720e-01,5.964102069455629734e-02,7.921231607203073509e+04,1.506190627806508928e+02
3.327586206896551713e-01,-1.404199727702323042e+00,1.377359808365884675e+01,1.015976341798013605e-01,7.803884352983305739e+00,1.681790203203720191e-01,3.572155896436342293e-02,3.247559653801431190e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-1.649624253717303646e-01,4.325756850066222459e-01,-1.404199727702323042e+00,5.085909884311019535e-01,5.498492570850849886e-02,8.643228330168305547e+04,2.949270414692113604e+02
3.637931034482758674e-01,-1.547085165443771615e+00,1.506485959075411962e+01,1.023362124233788556e-01,7.565138365357557682e+00,2.035456983263145558e-01,4.115864487181228326e-02,3.589931369162118746e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-1.736702921756818618e-01,4.079647426535598642e-01,-1.547085165443771615e+00,5.198107736000484591e-01,5.067582172149505404e-02,9.348208259409329912e+04,1.943001302767578693e+02
3.948275862068965636e-01,-1.689477729851567744e+00,1.635747083158166859e+01,1.029198382842955034e-01,7.335270495283773506e+00,2.421875618900153349e-01,4.677868312176106103e-02,3.930296847792839610e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-1.810284252473586264e-01,3.731469496538633024e-01,-1.689477729851567744e+00,5.301042620936887717e-01,4.670650567460439551e-02,1.003579003346443060e+05,8.700000000000000000e+01
