r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.136730746575651541e+00,-1.056087931887588205e+01,2.887152496826239645e-01,2.957834712119865372e+00,1.351408618297965658e-01,4.227791159657255660e-02,2.491265182363031272e+02
1.099137931034482735e-01,-3.421384912017648716e+00,-1.339209718742585231e+01,2.501276547533599626e-01,4.829455328841394390e+00,2.619813210548227467e-01,7.055490546517796668e-02,1.825344530723043945e+01
1.331896551724137956e-01,-3.742464527667682006e+00,-1.623165309226153497e+01,2.266057206594325191e-01,5.837877164122598828e+00,4.048837463261439340e-01,9.993394088877950721e-02,3.783626041762562409e+01
1.564655172413793038e-01,-4.072708455341027545e+00,-1.908286378460642396e+01,2.102676678291148515e-01,6.434692922475859334e+00,5.666022977073615907e-01,1.321363322643646088e-01,7.399576831313610104e-01
1.797413793103448398e-01,-4.450410949471658384e+00,-2.194574738250685186e+01,2.000782443485488449e-01,6.679218169298080099e+00,7.496245065710706035e-01,1.677035378548610289e-01,1.118354023408654196e+00
2.030172413793103481e-01,-4.830684704735613622e+00,-2.481889654001936663e+01,1.922339058475392992e-01,6.789379944192191374e+00,9.527075157239204284e-01,2.057816292353520093e-01,2.001657702785717674e+03
2.262931034482758563e-01,-5.202967923053963162e+00,-2.770049016775437423e+01,1.856661952685613737e-01,6.826396327145333842e+00,1.174518282753949316e+00,2.458256902944925271e-01,5.522418483706171628e+02
2.495689655172413646e-01,-5.563341686249660967e+00,-3.058877007140836923e+01,1.799087881455327942e-01,6.816985741947714672e+00,1.413725632661844589e+00,2.873459866345247082e-01,2.553899551156334837e+03
2.728448275862068728e-01,-5.909191586410560859e+00,-3.348216897216629917e+01,1.746888111165354474e-01,6.776782680578785190e+00,1.668978060348208503e+00,3.298630219357269189e-01,2.293795587195929329e+03
2.961206896551724088e-01,-6.238541150080738618e+00,-3.637929504590304219e+01,1.698340988026763310e-01,6.715651492627387142e+00,1.938941261622395551e+00,3.729130240374139982e-01,0.000000000000000000e+00
3.193965517241379448e-01,-6.549595332993217056e+00,-3.927880165777187926e+01,1.652261695860392510e-01,6.640380674750005596e+00,2.222330580729915184e+00,4.160471409509609031e-01,0.000000000000000000e+00
3.426724137931034253e-01,-6.840320879438056778e+00,-4.217940835060597493e+01,1.607723695375037065e-01,6.556278906040537535e+00,2.517984874884661384e+00,4.588299066007681115e-01,0.000000000000000000e+00
3.659482758620689613e-01,-7.112830749483965320e+00,-4.507954090357749521e+01,1.564938420158146770e-01,6.462134761278171879e+00,2.825221600210941819e+00,5.009715780172497857e-01,0.000000000000000000e+00
3.892241379310344973e-01,-7.369544708202198535e+00,-4.797706377062743144e+01,1.524143084779459312e-01,6.356589101094410665e+00,3.143395822867750322e+00,5.422051355165707909e-01,0.000000000000000000e+00
4.124999999999999778e-01,-7.600045975561165790e+00,-5.086912325563978499e+01,1.483069247967622739e-01,6.252639136581427337e+00,3.470857063162372746e+00,5.818605364866274998e-01,0.000000000000000000e+00
4.357758620689655138e-01,-7.800806581277509366e+00,-5.375158574880877893e+01,1.441208078511335977e-01,6.153200255828430443e+00,3.806463495602010472e+00,6.194683089183157243e-01,0.000000000000000000e+00
4.590517241379309943e-01,-7.965793029624233412e+00,-5.661776432849837448e+01,1.397767658691967951e-01,6.062809813135341841e+00,4.149153677302887644e+00,6.544700597766255346e-01,0.000000000000000000e+00
4.823275862068965303e-01,-8.087461998900998594e+00,-5.945692230955590674e+01,1.351925056868211461e-01,5.986182859489624697e+00,4.498036354506784740e+00,6.862988675163868013e-01,0.000000000000000000e+00
5.056034482758620108e-01,-8.155704346662471238e+00,-6.224923774767969320e+01,1.302749083129418062e-01,5.928654720071813600e+00,4.851955727997358636e+00,7.142957890253117670e-01,0.000000000000000000e+00
5.288793103448274913e-01,-8.135274040018096287e+00,-6.496177940934977357e+01,1.245831229605411927e-01,5.915484284373035528e+00,5.207827396438306167e+00,7.360322320498456916e-01,0.000000000000000000e+00
5.521551724137930828e-01,-7.976821061980103877e+00,-6.753632304711240408e+01,1.175668883233592227e-01,5.978199202871350870e+00,5.562833855095530744e+00,7.484366682287860728e-01,0.000000000000000000e+00
5.754310344827586743e-01,-7.620612414112969191e+00,-6.987830316522855867e+01,1.086262106586014103e-01,6.151176584763140553e+00,5.916777249309264519e+00,7.484041959720526549e-01,0.000000000000000000e+00
5.987068965517241548e-01,-6.990411683194196257e+00,-7.193546759299817950e+01,9.687198531501024779e-02,6.485358374110908208e+00,6.275966693801185770e+00,7.313464576953512264e-01,0.000000000000000000e+00
6.219827586206896353e-01,-6.639736234446470320e+00,-7.453599270200237470e+01,8.884642341466907067e-02,6.605903484935737424e+00,6.685392516109969208e+00,7.284805319718763439e-01,0.000000000000000000e+00
6.452586206896551158e-01,1.280685607568543460e+01,-8.479129411748705536e+01,-1.499066650161260672e-01,1.994616208344830710e+01,6.463473022040931326e+00,4.191763988348815584e-01,0.000000000000000000e+00
6.685344827586205962e-01,-1.017924012861516303e+01,-1.061153969275019335e+02,9.563351931260505312e-02,5.538460106262022897e+00,1.254759104420609006e+01,1.376800054994398836e+00,0.000000000000000000e+00
6.918103448275860767e-01,-1.151856759771263938e+01,-1.150122852939434352e+02,9.981791600641709561e-02,4.959426121612384719e+00,1.391043263690910514e+01,1.575092855664083524e+00,0.000000000000000000e+00
7.150862068965516682e-01,-1.255477742413761888e+01,-1.140960720126384587e+02,1.095959799134463702e-01,4.059898613644691068e+00,1.236669736171798029e+01,1.526463869753805769e+00,0.000000000000000000e+00
7.383620689655172598e-01,-1.478200120938079465e+01,-1.089545427421030013e+02,1.348479244749646866e-01,2.273783051485645856e+00,8.873764658659000659e+00,1.352040116686495708e+00,0.000000000000000000e+00
