r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.072033898305085164e-02,-3.215278271247020037e+00,-9.858733216810541933e+00,3.152581537717855653e-01,1.437038331790372325e+00,4.531372388141779312e-02,1.578301781788345876e-02,2.259893592401211606e+02
9.216101694915254661e-02,-3.248363808698035982e+00,-1.125057592148890073e+01,2.810843169588017609e-01,3.231261847494870665e+00,7.749858644547791275e-02,2.356049529843405252e-02,1.708403817652298073e+01
1.036016949152542277e-01,-3.359461869477566864e+00,-1.264323385807895761e+01,2.597111091108913472e-01,4.292063348387753052e+00,1.092967579784248217e-01,3.057796355152406567e-02,3.470383515726452828e+01
1.150423728813559365e-01,-3.507746217668172406e+00,-1.403747262103944315e+01,2.448699134227214358e-01,4.978608120799369985e+00,1.425214662267918209e-01,3.757843312885040393e-02,6.246102372753057352e-01
1.264830508474576454e-01,-3.668764298225926979e+00,-1.543389393718019953e+01,2.333769453052734755e-01,5.473313584559274858e+00,1.775796994168934717e-01,4.473536430331419983e-02,9.460537185456207032e-01
1.379237288135593265e-01,-3.784425226085431859e+00,-1.683301215175457699e+01,2.211446605218131967e-01,6.010378773005369268e+00,2.142782034965203253e-01,5.187039052146707324e-02,1.703376442982066919e+03
1.493644067796610075e-01,-3.939947459536629282e+00,-1.823507641257311107e+01,2.127931318376639624e-01,6.325093015641293448e+00,2.534236925121098882e-01,5.960637041211888643e-02,9.106118984345401941e+02
1.608050847457627164e-01,-4.108751463485198485e+00,-1.964006600597118890e+01,2.062282831726483523e-01,6.537438033840505369e+00,2.950664551511190115e-01,6.772457404175592777e-02,2.613988341416607000e+03
1.722457627118644252e-01,-4.291220949108776495e+00,-2.104791184168328044e+01,2.011222840962190173e-01,6.666197127669324374e+00,3.392612433277021888e-01,7.625005296139136801e-02,2.146843553160486408e+03
1.836864406779661063e-01,-4.474771572371061268e+00,-2.245847591842460034e+01,1.966708865071385148e-01,6.757450319010072093e+00,3.858822966576122560e-01,8.508697486054203618e-02,0.000000000000000000e+00
1.951271186440677874e-01,-4.658264265211833788e+00,-2.387154818896969033e+01,1.927169489857776807e-01,6.820201147994190194e+00,4.348608556260231128e-01,9.420903650527251427e-02,0.000000000000000000e+00
2.065677966101694962e-01,-4.840788278682975232e+00,-2.528691954447141654e+01,1.891460805151113089e-01,6.861003737111433409e+00,4.861278403010373950e-01,1.035889178114507148e-01,0.000000000000000000e+00
2.180084745762712051e-01,-5.021640169322981961e+00,-2.670437578965812975e+01,1.858749608671973752e-01,6.884631983770944430e+00,5.396112157801443709e-01,1.131987808241292359e-01,0.000000000000000000e+00
2.294491525423729139e-01,-5.200252475174266920e+00,-2.812366274555323287e+01,1.828415111647430369e-01,6.894642745638515535e+00,5.952353676749115863e-01,1.230102452639357663e-01,0.000000000000000000e+00
2.408898305084746228e-01,-5.376285785842398468e+00,-2.954477305477884386e+01,1.800012235805998895e-01,6.893586133365053215e+00,6.529286216909320206e-01,1.329973748456734495e-01,0.000000000000000000e+00
2.523305084745762761e-01,-5.549313293854581275e+00,-3.096730995137281184e+01,1.773170404700998848e-01,6.883585393588722567e+00,7.126072499268957250e-01,1.431307339134672008e-01,0.000000000000000000e+00
2.637711864406779849e-01,-5.719093772692417588e+00,-3.239119154391148214e+01,1.747620525246586232e-01,6.866182316121035356e+00,7.741954868640984477e-01,1.533841763366513844e-01,0.000000000000000000e+00
2.752118644067796382e-01,-5.885392932344537087e+00,-3.381627731127210978e+01,1.723142716915465611e-01,6.842636723583094494e+00,8.376162309566421715e-01,1.637313632476081748e-01,0.000000000000000000e+00
2.866525423728814026e-01,-6.048009335958084876e+00,-3.524242843427978755e+01,1.699560664882374950e-01,6.813958825510221473e+00,9.027922189689836507e-01,1.741464111880578480e-01,0.000000000000000000e+00
2.980932203389831114e-01,-6.206762763742048605e+00,-3.666952079031342748e+01,1.676729668939796469e-01,6.780977693020947328e+00,9.696473962852660833e-01,1.846040283070585486e-01,0.000000000000000000e+00
3.095338983050847648e-01,-6.361484575794456475e+00,-3.809743938337604163e+01,1.654528666003000081e-01,6.744386966496271896e+00,1.038107202001118612e+00,1.950794734305201228e-01,0.000000000000000000e+00
3.209745762711864736e-01,-6.512001633415806623e+00,-3.952605904111051416e+01,1.632852893129723149e-01,6.704786893380287438e+00,1.108098537138590300e+00,2.055483259688755948e-01,0.000000000000000000e+00
3.324152542372881269e-01,-6.658136617750784580e+00,-4.095516786809514542e+01,1.611614107150586284e-01,6.662683069790627854e+00,1.179544201300892770e+00,2.159857497977594465e-01,0.000000000000000000e+00
3.438559322033898358e-01,-6.799685367376667955e+00,-4.238493333582207612e+01,1.590715224238970493e-01,6.618631745079719408e+00,1.252398677863236554e+00,2.263708824267788022e-01,0.000000000000000000e+00
3.552966101694915446e-01,-6.936355053667305981e+00,-4.381511807129487579e+01,1.570066505448259597e-01,6.573147085537463852e+00,1.326598375681404818e+00,2.366789002868923131e-01,0.000000000000000000e+00
3.667372881355932535e-01,-7.067744833588442077e+00,-4.524562371790455728e+01,1.549560973930735330e-01,6.526842023351850486e+00,1.402103146077896545e+00,2.468860122246754607e-01,0.000000000000000000e+00
3.781779661016949623e-01,-7.196893097287301089e+00,-4.667635060075404851e+01,1.529824153305655021e-01,6.476132572185960612e+00,1.478948932614594591e+00,2.570178929930062028e-01,0.000000000000000000e+00
3.896186440677966156e-01,-7.325153053080185828e+00,-4.810718739410191347e+01,1.511066458413519720e-01,6.419813143809031786e+00,1.557123703498386247e+00,2.670772666022122044e-01,0.000000000000000000e+00
