r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
8.663793103448276522e-02,-3.177589242659117019e+00,-1.057421369696786861e+01,2.919187452557863161e-01,2.774287936088821738e+00,1.323804985142328638e-01,4.194820399264794636e-02,2.246786963874556875e+02
1.099137931034482735e-01,-3.483265459337422598e+00,-1.341361667546813585e+01,2.540695183733169826e-01,4.603603180001694994e+00,2.576813785151427783e-01,7.049272604533972364e-02,1.777763210891643908e+01
1.331896551724137956e-01,-3.861648168132579606e+00,-1.626060278877124432e+01,2.331655383433781648e-01,5.462027296457232950e+00,4.003615911121792825e-01,1.007632687711637470e-01,2.468777968574939763e+01
1.564655172413793038e-01,-4.198751248440540706e+00,-1.911908143159035944e+01,2.161787668838534293e-01,6.096011894355568117e+00,5.604650167389865212e-01,1.330313629432144651e-01,7.931029284863533313e-01
1.797413793103448398e-01,-4.582003434966333444e+00,-2.198883166718042759e+01,2.054388368458960334e-01,6.372078843510589508e+00,7.411299305793170866e-01,1.687870519137430469e-01,1.262199894585622539e+00
2.030172413793103481e-01,-4.970670991890138168e+00,-2.486865696656330371e+01,1.972772276331946351e-01,6.500418891147759837e+00,9.415563654431851059e-01,2.070916082828300753e-01,1.564780261838952811e+03
2.262931034482758563e-01,-5.358679982583279156e+00,-2.775677616698880712e+01,1.907121631861695421e-01,6.537283661907968835e+00,1.160814354252061475e+00,2.475384841160948035e-01,4.759896737423948139e+02
2.495689655172413646e-01,-5.733909897739867034e+00,-3.065146792471859882e+01,1.849306236077646048e-01,6.529255764552702956e+00,1.397322219032627544e+00,2.894847777867790573e-01,2.040769935581347681e+03
2.728448275862068728e-01,-6.094840649874321059e+00,-3.355119984453219217e+01,1.796983467611467378e-01,6.489757430822209017e+00,1.649797870168323577e+00,3.324722495894591456e-01,2.234003137263755889e+03
2.961206896551724088e-01,-6.444749891371998274e+00,-3.645442865224997320e+01,1.749811877314035313e-01,6.420745020232807576e+00,1.917220005086881285e+00,3.761736340187175620e-01,0.000000000000000000e+00
