r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.394862206846830821e+00,8.050385972504775722e+00,1.715631844120378002e-01,5.170153613365599199e+00,5.811233654869218945e-02,1.418336590032130695e-02,1.921378456241579491e-01,8.122904334857608433e+00,0.000000000000000000e+00,8.122904334857608433e+00,-7.251836235283266874e-02,4.200035315578327655e-01,-1.394862206846830821e+00,4.711427805446973816e-01,3.200422778548359798e-02,5.520111951595434221e+04,9.987626541265959190e+01
1.465517241379310498e-01,-1.639715553418955141e+00,1.018657827106752478e+01,1.595991889343042758e-01,5.480640060353334064e+00,1.157810500446547347e-01,2.379660801109565599e-02,3.010610652881829941e-01,1.030517714123726414e+01,0.000000000000000000e+00,1.030517714123726414e+01,-1.185988701697384823e-01,5.278449320947569134e-01,-1.639715553418955141e+00,5.866156542673776064e-01,2.530411886045311892e-02,6.946858538369490998e+04,7.244351895523184481e+00
1.775862068965517182e-01,-1.956865065187895159e+00,1.231365485396183423e+01,1.576003824222610428e-01,5.220163237556675995e+00,1.815399521314652875e-01,3.448284949202973237e-02,3.896622693313553931e-01,1.248744994761691807e+01,0.000000000000000000e+00,1.248744994761691807e+01,-1.737950936550834991e-01,6.096286737296244818e-01,-1.956865065187895159e+00,6.304861783457915703e-01,1.898953488906960502e-02,8.365661633064328635e+04,3.813755802472461198e+01
2.086206896551724144e-01,-2.190646221575175634e+00,1.443891601424541626e+01,1.505699052426902607e-01,5.247979907909121167e+00,2.495865082457249251e-01,4.521890535913101333e-02,4.566663896704246106e-01,1.466972275399657555e+01,0.000000000000000000e+00,1.466972275399657555e+01,-2.308067397511592012e-01,6.418266350254510089e-01,-2.190646221575175634e+00,6.330326371875375502e-01,1.814844132972534899e-02,9.764734895378060173e+04,9.571887365983695606e-01
2.396551724137931105e-01,-2.440129358217018041e+00,1.657242550185979368e+01,1.461899148627279765e-01,5.123934870988861690e+00,3.229791505986808753e-01,5.657133954804115239e-02,5.146967641318449527e-01,1.685199556037623125e+01,0.000000000000000000e+00,1.685199556037623125e+01,-2.795700585164384577e-01,6.193980808717649555e-01,-2.440129358217018041e+00,6.242087587379114844e-01,1.698636514032680553e-02,1.116115370649146062e+05,4.769378843028864168e-01
2.706896551724138344e-01,-2.685792745913820667e+00,1.871925914201133168e+01,1.425049644196628440e-01,4.960066979091356743e+00,4.025886438796564826e-01,6.838529692335605648e-02,5.678064178845263488e-01,1.903426836675588874e+01,0.000000000000000000e+00,1.903426836675588874e+01,-3.150092247445566707e-01,5.548245170471831633e-01,-2.685792745913820667e+00,6.121144097135317041e-01,1.576724394626428244e-02,1.255611264441605599e+05,3.758701900606282038e+02
3.017241379310344751e-01,-2.918766870821951187e+00,2.087864675774897449e+01,1.388965887992039405e-01,4.791811673041550534e+00,4.885724785093047418e-01,8.045118962584497935e-02,6.176244304510336569e-01,2.121654117313554266e+01,0.000000000000000000e+00,2.121654117313554266e+01,-3.378944153865690025e-01,4.630320522733548105e-01,-2.918766870821951187e+00,5.993689611036401299e-01,1.457034776918938491e-02,1.394818590295153845e+05,4.583154037259410552e-07
3.327586206896551713e-01,-3.135293338589189904e+00,2.304745708002711879e+01,1.352064480235609101e-01,4.628241165295029269e+00,5.804233466442004774e-01,9.281324207779718949e-02,6.645438618981358569e-01,2.339881397951519659e+01,0.000000000000000000e+00,2.339881397951519659e+01,-3.513568994880778007e-01,3.537067855714655096e-01,-3.135293338589189904e+00,5.865815541061252247e-01,1.370343627176023871e-02,1.533496392353416595e+05,3.758701905189436161e+02
3.637931034482758674e-01,-3.336395396618857756e+00,2.522262903585456328e+01,1.315143523010136872e-01,4.464782667755289758e+00,6.774140865644078247e-01,1.054639354701203680e-01,7.086028306822789169e-01,2.558108678589485407e+01,0.000000000000000000e+00,2.558108678589485407e+01,-3.584577500402911787e-01,2.312773959393399914e-01,-3.336395396618857756e+00,5.738461388183586642e-01,1.316166074759738021e-02,1.671455923172723851e+05,5.094060134465661349e+02
3.948275862068965636e-01,-3.521293918254467581e+00,2.740196889622506404e+01,1.278047098891292865e-01,4.302329521458997164e+00,7.785380890902796613e-01,1.179194018322563819e-01,7.495076852620349284e-01,2.776335959227451156e+01,0.000000000000000000e+00,2.776335959227451156e+01,-3.613906960494472909e-01,9.721380966344439489e-02,-3.521293918254467581e+00,5.609612454249428559e-01,1.263237002744846751e-02,1.808550921408062859e+05,8.700000000000000000e+01
