r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.321428571428571730e-01,-6.238948514270081347e+00,5.677710562154707929e+00,8.324603085455754004e-01,-7.696462291819763379e+00,-1.116152713038054689e-01,-1.174404204346795461e-01,-2.438335924781646347e-01,5.535187056324875066e+00,0.000000000000000000e+00,5.535187056324875066e+00,1.425235058298328084e-01,1.543142791526680879e+00,-6.238948514270081347e+00,-5.780999999999999472e-01,1.251000000000000029e-02,5.709238108942798135e+04,1.526836740032316619e+01
1.964285714285714524e-01,-7.466022076651069206e+00,8.519316318496828799e+00,7.196020053050328213e-01,-2.384003986975208988e+00,-1.489680774194978297e-01,-1.231602505000678333e-01,-2.165834841500194341e-01,8.227980759401839705e+00,0.000000000000000000e+00,8.227980759401839705e+00,2.913355590949887608e-01,2.078343203000889261e+00,-7.466022076651069206e+00,-3.823910602430946049e-01,1.099984103661355399e-02,7.666640322571844445e+04,6.881496567515206664e+00
2.607142857142857872e-01,-9.125573568191523322e+00,1.122087452333859936e+01,6.827787406049771191e-01,-1.428032485615105429e+00,-1.488399259704776545e-01,-1.096354123354421617e-01,-1.621173897476063386e-01,1.092077446247880879e+01,0.000000000000000000e+00,1.092077446247880879e+01,3.001000608597897412e-01,2.440622372529269946e+00,-9.125573568191523322e+00,-2.241791615373060487e-01,1.074848519769841700e-02,9.788628986738466483e+04,9.916183566532346561e+00
3.250000000000000666e-01,-1.064475354673050234e+01,1.381530918134929387e+01,6.564951612871866571e-01,-1.075940474054526419e+00,-1.633134935712318159e-01,-1.096675588541336233e-01,-1.429263637338976933e-01,1.361356816555577431e+01,0.000000000000000000e+00,1.361356816555577431e+01,2.017410157935195514e-01,2.178212983188102747e+00,-1.064475354673050234e+01,-1.639010091581349360e-01,1.069215047584872423e-02,1.180370193088052183e+05,8.182683494120161771e-02
3.892857142857143460e-01,-1.204162840886655061e+01,1.643722825698388590e+01,6.322605059742217870e-01,-8.412431605134926826e-01,-1.773531227371259733e-01,-1.083211519253347715e-01,-1.290554694455953721e-01,1.630636186863273807e+01,0.000000000000000000e+00,1.630636186863273807e+01,1.308663883511486103e-01,1.614817230071798893e+00,-1.204162840886655061e+01,-1.266737062943589787e-01,1.066094917926161886e-02,1.379041848600365629e+05,0.000000000000000000e+00
4.535714285714286254e-01,-1.337123203002633431e+01,1.909640350543094556e+01,6.108577306656647332e-01,-7.688006193125218601e-01,-2.157426995553543836e-01,-1.232353446057493085e-01,-1.347671046015730956e-01,1.899915557170970359e+01,0.000000000000000000e+00,1.899915557170970359e+01,9.724793372124251878e-02,9.272803597063292713e-01,-1.337123203002633431e+01,-1.156189745070908409e-01,1.065225607431750238e-02,1.577764914111989201e+05,2.291159889781789332e+02
5.178571428571429047e-01,-1.467384884260615152e+01,2.178346484040729081e+01,5.928032636663554955e-01,-8.882020127400309661e-01,-3.177004594068881804e-01,-1.790768784926777546e-01,-1.757637379642166542e-01,2.169194927478666912e+01,0.000000000000000000e+00,2.169194927478666912e+01,9.151556562062213018e-02,2.310119129343668476e-02,-1.467384884260615152e+01,-1.338396271441287255e-01,1.066658424152880369e-02,1.777591937958213093e+05,3.368994744267147468e+01
5.821428571428571841e-01,-1.593556507542671952e+01,2.449762289804219861e+01,5.767226580905320255e-01,-1.120697335076965118e+00,-5.032542313448951088e-01,-2.844403395911680454e-01,-2.506933455662322396e-01,2.438474297786363465e+01,0.000000000000000000e+00,2.438474297786363465e+01,1.128799201785638529e-01,-1.296423869091367198e+00,-1.593556507542671952e+01,-1.715633837651764360e-01,1.069931157361231518e-02,1.977906293583265797e+05,2.628059364208504007e+02
6.464285714285714635e-01,-1.705516666239651613e+01,2.722743245970220727e+01,5.596028640808247134e-01,-1.293651546033540711e+00,-7.160617295741777966e-01,-3.970933295368364035e-01,-3.231650725087950038e-01,2.707753668094060018e+01,0.000000000000000000e+00,2.707753668094060018e+01,1.498957787616078119e-01,-3.328113752803460557e+00,-1.705516666239651613e+01,-2.011731446809421620e-01,1.072698424736536621e-02,2.174412425383090158e+05,2.882514541627886615e+02
7.107142857142857428e-01,-1.782249034295767132e+01,2.994226710280866754e+01,5.369036480890509999e-01,-1.146928425295190124e+00,-7.494310113770329407e-01,-3.865319776395804707e-01,-3.067311571388994795e-01,2.977033038401756571e+01,0.000000000000000000e+00,2.977033038401756571e+01,1.719367187911017281e-01,-6.320289470888003081e+00,-1.782249034295767132e+01,-1.760541464105365439e-01,1.070350854804723133e-02,2.358300507760321198e+05,4.200000000000000000e+01
7.750000000000000222e-01,-1.790881762729821958e+01,3.259889688434974175e+01,5.023584932591248498e-01,-3.214830047606049845e-01,-2.568398613272449560e-01,-7.511798838997427175e-02,-8.920165298716603575e-02,3.246312408709453479e+01,0.000000000000000000e+00,3.246312408709453479e+01,1.357727972552089657e-01,-1.017103285979405136e+01,-1.790881762729821958e+01,-4.796526431028226567e-02,1.061642966009521127e-02,2.517291850630436093e+05,0.000000000000000000e+00
8.392857142857144126e-01,-1.714312717190074764e+01,3.516996805970334350e+01,4.535464119677345418e-01,1.321397088639386652e+00,1.087387593783484485e+00,6.019921338138091160e-01,4.028435184070904840e-01,3.515591779017150031e+01,0.000000000000000000e+00,3.515591779017150031e+01,1.405026953184590477e-02,-1.412360859506242861e+01,-1.714312717190074764e+01,2.059231815750629802e-01,1.073142353418230291e-02,2.648004082250900683e+05,3.000000000000000000e+00
9.035714285714286920e-01,-1.556780001101516220e+01,3.767549846697548332e+01,3.918400819184154615e-01,3.703063215860506574e+00,3.052114016365656379e+00,1.343925068890558849e+00,1.038551869340280209e+00,3.784871149324846584e+01,0.000000000000000000e+00,3.784871149324846584e+01,-1.732130262729793257e-01,-1.688588843104967196e+01,-1.556780001101516220e+01,5.095289503525525232e-01,1.169057310132282611e-02,2.758969100237385719e+05,0.000000000000000000e+00
9.678571428571429713e-01,-1.412674152500381375e+01,4.016185937079425372e+01,3.382287223853380209e-01,5.620921697218140167e+00,4.459074073555695961e+00,1.678141100073497816e+00,1.420729389125625630e+00,4.054150519632543137e+01,0.000000000000000000e+00,4.054150519632543137e+01,-3.796458255311769281e-01,-1.797951804567228606e+01,-1.412674152500381375e+01,6.674174959702477983e-01,1.449779363937917474e-02,2.881384970732024522e+05,4.000000000000000000e+02
1.321428571428571730e-01,-6.238948514272301793e+00,5.677710562142971540e+00,8.324603085467815466e-01,-7.696462291888877871e+00,-1.116152713034982702e-01,-1.174404204346399666e-01,-2.438335924781382946e-01,5.535187056324875066e+00,0.000000000000000000e+00,5.535187056324874177e+00,-1.407662612031870708e+00,-6.481424190849173206e-01,-6.238948514272301793e+00,-5.780999999999999472e-01,1.251000000000000029e-02,5.709238108938563528e+04,0.000000000000000000e+00
