r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.115384615384615447e-01,-1.062659122692933833e+00,4.571814347443758031e+00,2.283817767406778332e-01,1.914688075060128725e+00,2.134357411955554659e-02,5.284259200753036942e-03,1.656961849950351895e-01,4.672112151492513021e+00,0.000000000000000000e+00,4.672112151492513021e+00,-1.002978040487551986e-01,2.576128690101027185e-01,-1.062659122692933833e+00,7.060379414769508699e-01,1.011023743099278421e-02,3.176669008507923718e+04,7.542204656740861424e+01
1.346153846153846367e-01,-1.098126829270344773e+00,5.499711710260803521e+00,1.970781257317872071e-01,3.497728845430529532e+00,3.803637691438614687e-02,8.071570709089198950e-03,2.452389420789188867e-01,5.638756044904758014e+00,0.000000000000000000e+00,5.638756044904758014e+00,-1.390443346439543537e-01,3.073427178274256155e-01,-1.098126829270344773e+00,8.745615287702056539e-01,1.051845561489275944e-02,3.795653496695312788e+04,7.444894233027247843e+00
1.576923076923076872e-01,-1.185011377690171619e+00,6.427607440322389287e+00,1.823155333162905234e-01,4.133036769720858317e+00,5.563138573059900338e-02,1.093409258950417060e-02,3.068307683675205455e-01,6.605399938317001229e+00,0.000000000000000000e+00,6.605399938317001229e+00,-1.777924979946115536e-01,3.517686814837177600e-01,-1.185011377690171619e+00,9.389045666629233233e-01,1.103835824050969187e-02,4.423488971196601051e+04,6.869419154493878921e+01
1.807692307692307931e-01,-1.293346091372474360e+00,7.357851863726121877e+00,1.740001327927258035e-01,4.398947808892517131e+00,7.479781734081836220e-02,1.405406229861849189e-02,3.603464235398790017e-01,7.572043831729246222e+00,0.000000000000000000e+00,7.572043831729246222e+00,-2.141919680031242335e-01,3.866314613082819651e-01,-1.293346091372474360e+00,9.646979374625741510e-01,1.131490572124821750e-02,5.056108188431931194e+04,7.681220783867044322e-01
2.038461538461538436e-01,-1.413518386214879907e+00,8.292027101783725485e+00,1.688441692183573206e-01,4.483836445237542989e+00,9.572812490028145826e-02,1.747539288000007560e-02,4.091979331405414255e-01,8.538687725141489437e+00,0.000000000000000000e+00,8.538687725141489437e+00,-2.466606233577640084e-01,4.088971577278688874e-01,-1.413518386214879907e+00,9.729321351880416691e-01,1.140318990304704447e-02,5.692963195118598378e+04,0.000000000000000000e+00
2.269230769230769496e-01,-1.539642874561324870e+00,9.231065702074776169e+00,1.652679821406974336e-01,4.478210555747205390e+00,1.185045341755961296e-01,2.119571451086386948e-02,4.550079649799300130e-01,9.505331618553734430e+00,0.000000000000000000e+00,9.505331618553734430e+00,-2.742659164789589266e-01,4.176629317328280910e-01,-1.539642874561324870e+00,9.723864239074789806e-01,1.139733897797709332e-02,6.333847552979696775e+04,2.736183044410470870e+02
2.500000000000000000e-01,-1.668186340128225087e+00,1.017523110203134173e+01,1.625001792657997102e-01,4.426267663213545589e+00,1.431789043126356631e-01,2.520097188907734556e-02,4.987196655031365666e-01,1.047197551196597765e+01,0.000000000000000000e+00,1.047197551196597765e+01,-2.967444099346353559e-01,4.138424084431313044e-01,-1.668186340128225087e+00,9.673479633317139115e-01,1.134331836974208745e-02,6.978486900869522651e+04,3.375011383828594802e+01
2.730769230769231060e-01,-1.796845254089428190e+00,1.112419901407215406e+01,1.601426311030968996e-01,4.350818907145765024e+00,1.697754877655997252e-01,2.947110228122135772e-02,5.408989849720751142e-01,1.143861940537822264e+01,0.000000000000000000e+00,1.143861940537822264e+01,-3.144203913060689137e-01,3.992216121962995912e-01,-1.796845254089428190e+00,9.600294339931392251e-01,1.126485166343159545e-02,7.626391843541371054e+04,3.073684182793330137e+02
2.961538461538461564e-01,-1.924134084420824342e+00,1.207729104215987448e+01,1.579905565144144874e-01,4.263597382485146525e+00,1.982864211391180131e-01,3.398269187939621794e-02,5.818656545128768620e-01,1.240526329879046585e+01,0.000000000000000000e+00,1.240526329879046585e+01,-3.279722566305912634e-01,3.756143691445256727e-01,-1.924134084420824342e+00,9.515689461010592431e-01,1.117414127778455259e-02,8.276942954601625388e+04,3.118510003897521869e+02
3.192307692307692624e-01,-2.049144158358239931e+00,1.303372378542501409e+01,1.559421444433470583e-01,4.170436433071486704e+00,2.286736868770146147e-01,3.871081254501304580e-02,6.217802187559795524e-01,1.337190719220271085e+01,0.000000000000000000e+00,1.337190719220271085e+01,-3.381834067776965380e-01,3.444394161988679759e-01,-2.049144158358239931e+00,9.425323340079342360e-01,1.107725389039434551e-02,8.929520633113097574e+04,1.170000000000000000e+02
3.423076923076923128e-01,-2.171364352388834629e+00,1.399277189258361531e+01,1.539497003014843046e-01,4.074068757526315920e+00,2.608750796513498726e-01,4.363026973952888882e-02,6.607061042038419041e-01,1.433855108561495406e+01,0.000000000000000000e+00,1.433855108561495406e+01,-3.457791930313392492e-01,3.066455008721605813e-01,-2.171364352388834629e+00,9.331846694800527420e-01,1.097703150782736864e-02,9.583590032690485532e+04,0.000000000000000000e+00
3.653846153846153633e-01,-2.290239750038329358e+00,1.495383692857316404e+01,1.519730953920320482e-01,3.976793560813293382e+00,2.948048018178295315e-01,4.871189469509663861e-02,6.986381828308920738e-01,1.530519497902719728e+01,0.000000000000000000e+00,1.530519497902719728e+01,-3.513580504540340654e-01,2.627993477302096870e-01,-2.290239750038329358e+00,9.236236606272812955e-01,1.088236310621810282e-02,1.023869893437443970e+05,3.000000000000000000e+00
3.884615384615384692e-01,-2.404887337650298829e+00,1.591645622678595551e+01,1.499600891820139226e-01,3.881604004991483947e+00,3.303610820506598378e-01,5.391983738754306532e-02,7.355384896948287121e-01,1.627183887243944227e+01,0.000000000000000000e+00,1.627183887243944227e+01,-3.553826456534864286e-01,2.132082883313407284e-01,-2.404887337650298829e+00,9.138762501111279413e-01,1.081001904379352840e-02,1.089445524608853448e+05,0.000000000000000000e+00
4.115384615384615752e-01,-2.516018042484350570e+00,1.688028488742520494e+01,1.479613941206954775e-01,3.785594480749198354e+00,3.674814373559333047e-01,5.924269285342465691e-02,7.714559386368184946e-01,1.723848276585168904e+01,0.000000000000000000e+00,1.723848276585168904e+01,-3.581978784264837623e-01,1.580235762980028991e-01,-2.516018042484350570e+00,9.040448748287179814e-01,1.073705180536939016e-02,1.155070907860477309e+05,4.000000000000000000e+02
4.346153846153846256e-01,-2.623499083942177901e+00,1.784507065352583410e+01,1.459696919002949345e-01,3.689184296235509919e+00,4.060906945216973818e-01,6.465790697706703949e-02,8.064043956414542746e-01,1.820512665926393225e+01,0.000000000000000000e+00,1.820512665926393225e+01,-3.600560057380987056e-01,9.731246280080677047e-02,-2.623499083942177901e+00,8.941724719345162109e-01,1.066378006513898739e-02,1.220728542723134451e+05,0.000000000000000000e+00
4.576923076923076761e-01,-2.727233907224102083e+00,1.881063043404369139e+01,1.439804108559431528e-01,3.592635388552769982e+00,4.461139608885095198e-01,7.014378547542683695e-02,8.403945323402257639e-01,1.917177055267617547e+01,0.000000000000000000e+00,1.917177055267617547e+01,-3.611401186324827428e-01,3.110319385352354471e-02,-2.727233907224102083e+00,8.842858637878037165e-01,1.059040289530010538e-02,1.286405963544827246e+05,0.000000000000000000e+00
