r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.056962025316455778e-01,-9.837645945517174972e-01,4.465945069186920691e+00,2.168186900930539340e-01,2.577204138113055265e+00,2.533058103493203081e-03,1.082586914454692056e-03,4.241081909239258207e-02,4.427392178476755369e+00,0.000000000000000000e+00,4.427392178476755369e+00,3.855289071016510666e-02,1.051386673804505928e-01,-9.837645945517174972e-01,1.854830008398209440e-01,3.510861061764828511e-02,3.094995743959812535e+04,2.375829612909187372e+00,1.000000000000000056e-01,5.796281827198138359e+01
1.170886075949367222e-01,-9.812034972271094224e-01,4.945957089595310663e+00,1.958421551395740645e-01,3.676506957192000158e+00,4.365499914213385665e-03,1.530741510838997798e-03,6.508393748642379850e-02,4.904596125857484168e+00,0.000000000000000000e+00,4.904596125857484168e+00,4.136096373782671698e-02,1.323364154729187447e-01,-9.812034972271094224e-01,2.581494376174135463e-01,3.674949548836507762e-02,3.412637395679883775e+04,4.020152608286942097e+00,1.000000000000000056e-01,4.475631666658886232e+00
1.284810126582278389e-01,-1.010816078767008630e+00,5.423240197252997774e+00,1.842715727685358962e-01,4.236888390996858433e+00,6.241278060669248548e-03,1.969453954624112747e-03,8.438242481398501582e-02,5.381800073238211191e+00,0.000000000000000000e+00,5.381800073238211191e+00,4.144012401478677082e-02,1.627269259268399049e-01,-1.010816078767008630e+00,3.059198035841574903e-01,3.731978781235175541e-02,3.733635513672885281e+04,5.702463245754969101e+00,1.000000000000000056e-01,4.360676232680551578e+01
1.398734177215189833e-01,-1.055212676881478906e+00,5.896370778792360490e+00,1.770850923983387781e-01,4.546079283198663390e+00,8.258746671158776961e-03,2.420619877177644479e-03,1.023504017229370233e-01,5.859004020618939101e+00,0.000000000000000000e+00,5.859004020618939101e+00,3.736675817342180461e-02,1.944136338739767544e-01,-1.055212676881478906e+00,3.417348912698042751e-01,3.706100146115433314e-02,4.054037282971678360e+04,7.510275435273767286e+00,1.000000000000000056e-01,8.838466739554038387e-01
1.512658227848101278e-01,-1.109388982664463841e+00,6.363848781917588404e+00,1.725923332892619344e-01,4.700931315953619460e+00,1.043706944965400174e-02,2.885865673884960465e-03,1.195502481185015953e-01,6.336207967999667900e+00,0.000000000000000000e+00,6.336207967999667900e+00,2.764081391792047940e-02,2.239333527769002408e-01,-1.109388982664463841e+00,3.701347395643722615e-01,3.607935796704707376e-02,4.371979761699934897e+04,9.460349901124397221e+00,1.000000000000000056e-01,1.001871716399496126e+00
1.626582278481012722e-01,-1.169819941598653434e+00,6.824772669339386866e+00,1.697581912437249596e-01,4.760751591139358752e+00,1.278018244138256175e-02,3.368282089152453002e-03,1.362418519311163478e-01,6.813411915380395811e+00,0.000000000000000000e+00,6.813411915380395811e+00,1.136075395899104577e-02,2.465768998976532733e-01,-1.169819941598653434e+00,3.935177626470605650e-01,3.469422875265690265e-02,4.686339065808400483e+04,1.155640678666991761e+01,1.000000000000000056e-01,1.468873098085448419e+02
1.740506329113924167e-01,-1.233811253624380599e+00,7.279662057319288948e+00,1.678919475654787885e-01,4.765115374881734311e+00,1.530385718648390181e-02,3.871082614688303378e-03,1.527106340941569995e-01,7.290615862761123722e+00,0.000000000000000000e+00,7.290615862761123722e+00,-1.095380544183494932e-02,2.579649789888140421e-01,-1.233811253624380599e+00,4.136549267759224158e-01,3.310469347090227304e-02,4.997106307542842114e+04,1.381231403826021698e+01,1.000000000000000056e-01,3.307822026992020881e+01
1.854430379746835611e-01,-1.299343306437341639e+00,7.730676495100458290e+00,1.665198736679110170e-01,4.741165315828329341e+00,1.804359590288063045e-02,4.398920390636688535e-03,1.693153113006475863e-01,7.767819810141852521e+00,0.000000000000000000e+00,7.767819810141852521e+00,-3.714331504139400247e-02,2.562269310164281833e-01,-1.299343306437341639e+00,4.319758297301003469e-01,3.142073103855617944e-02,5.305475280927180575e+04,1.625919739753090454e+01,1.000000000000000056e-01,1.799655300784650649e+02
1.968354430379747055e-01,-1.365006803615646858e+00,8.180772642053639743e+00,1.653323889148089754e-01,4.706639077853107977e+00,2.104630763093116863e-02,4.958107571360697262e-03,1.864011147061836182e-01,8.245023757522581320e+00,0.000000000000000000e+00,8.245023757522581320e+00,-6.425111546894100856e-02,2.429117637290346965e-01,-1.365006803615646858e+00,4.494912698224389214e-01,2.972310722866095684e-02,5.613254762749827205e+04,1.893833670227204635e+01,1.000000000000000056e-01,1.874748208553253050e+02
2.082278481012658222e-01,-1.430312053472544420e+00,8.632458906607437754e+00,1.641982498280815661e-01,4.669056358339307877e+00,2.435623533957152059e-02,5.553294439937675984e-03,2.042050504684306267e-01,8.722227704903307455e+00,0.000000000000000000e+00,8.722227704903307455e+00,-8.976879829586925652e-02,2.217740290777381051e-01,-1.430312053472544420e+00,4.667463560386440058e-01,2.802561705947807097e-02,5.922063399186747847e+04,2.188860612056120658e+01,1.000000000000000056e-01,2.370000000000000000e+02
2.196202531645569667e-01,-1.495315921253081770e+00,9.087113568099928429e+00,1.630918763221320400e-01,4.629882788231205026e+00,2.800304236939319541e-02,6.187141447165095051e-03,2.228096078468815022e-01,9.199431652284035366e+00,0.000000000000000000e+00,9.199431652284035366e+00,-1.123180841841062844e-01,1.967473757799985679e-01,-1.495315921253081770e+00,4.838784432970889005e-01,2.632954200794127009e-02,6.232828094863004662e+04,2.513608510255989970e+01,1.000000000000000056e-01,7.200000000000000000e+01
