r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, misc
1.232152324816705169e-01,-4.400162723917304675e+00,-1.032571592260018889e+01,4.028327382869880124e-01,-7.580615753542460311e+00,1.346096248231810899e-01,6.260792004738409411e-02,3.458017698814163623e+02
1.691557224778565405e-01,-4.540648785201753412e+00,-1.413483129232317914e+01,3.108257919372002798e-01,-2.505434613241598996e+00,2.369218912053689119e-01,8.469912332663978582e-02,3.384499129116808547e+01
2.141084134137167250e-01,-4.617763071847234002e+00,-1.787039634482397332e+01,2.528715489608104883e-01,6.186703427526580867e-01,4.499383423869491305e-01,1.285941217556368366e-01,7.263830326763853407e+01
2.580577789817636858e-01,-4.882977193535037230e+00,-2.152751276371569844e+01,2.230507839506062628e-01,2.130845748260190575e+00,8.831108923435060376e-01,2.159708014133366327e-01,5.347511274478662369e-01
3.009886394152362366e-01,-5.104939483276305978e+00,-2.510483452196005061e+01,2.006097089921316801e-01,3.220196059688927193e+00,1.344110118290508415e+00,2.930614484519867280e-01,7.480618562737897381e-01
3.428861667310721950e-01,-5.389686236434439337e+00,-2.867296956583613365e+01,1.858028972105059129e-01,3.872135311392096213e+00,1.823321363477907298e+00,3.680142588482938626e-01,2.507886204830478164e+03
3.837358898513780203e-01,-5.522607914441053367e+00,-3.210974682619460907e+01,1.703252131918448764e-01,4.562512710869885524e+00,2.362375377241789476e+00,4.379178994329974706e-01,1.826535178168962148e+03
4.235236996016248368e-01,-5.917002930105446978e+00,-3.532333170226822716e+01,1.659688752688117941e-01,4.615683916563897426e+00,2.763979193168185411e+00,4.999062403241033570e-01,4.334421382999440539e+03
4.622358535838476667e-01,-6.281758712148038271e+00,-3.837627746430666775e+01,1.622496965161732141e-01,4.632348590916246067e+00,3.139919928551030637e+00,5.558441397168857323e-01,2.835391360030511350e+03
4.998589809231621106e-01,-6.606855063116161553e+00,-4.139223083534181313e+01,1.582806539022018066e-01,4.663329409975810691e+00,3.515726405385657394e+00,6.079803594883803619e-01,0.000000000000000000e+00
5.363800868859593951e-01,-6.868101195553849792e+00,-4.432636316934006260e+01,1.537215513778195652e-01,4.728118171561780159e+00,3.886955493265976003e+00,6.539189872694759487e-01,0.000000000000000000e+00
5.717865573681857327e-01,-7.157434710510536924e+00,-4.725478682928935115e+01,1.503221621225928617e-01,4.726460257379820007e+00,4.227517069885084133e+00,6.964443843918641797e-01,0.000000000000000000e+00
6.060661632521548992e-01,-7.384092213022743323e+00,-5.009866085870381625e+01,1.463373965266867860e-01,4.758341936945598150e+00,4.554010067880836843e+00,7.315915768622575088e-01,0.000000000000000000e+00
6.392070646303905646e-01,-7.602821390131932588e+00,-5.286541781520416805e+01,1.428352824062647519e-01,4.762569723990379700e+00,4.840171924161090544e+00,7.601824992414595306e-01,0.000000000000000000e+00
6.711978148950368261e-01,-7.768800168914885340e+00,-5.555268471852297552e+01,1.389445353440753317e-01,4.789064538378186242e+00,5.102868552394975943e+00,7.810979069056681601e-01,0.000000000000000000e+00
7.020273646914270138e-01,-7.879777670331355566e+00,-5.813971937089228703e+01,1.347109193432815821e-01,4.835204295874150127e+00,5.335674882644037886e+00,7.936091815587607012e-01,0.000000000000000000e+00
7.316850657344448061e-01,-8.039511072488457089e+00,-6.062671016127834633e+01,1.318375737505063094e-01,4.803406299994118278e+00,5.489629254184809959e+00,8.004068318615208399e-01,0.000000000000000000e+00
7.601606744863580456e-01,-8.150896537183623280e+00,-6.301727787219744670e+01,1.286296921797181747e-01,4.790775803749502515e+00,5.609335524901688963e+00,7.994983330538776301e-01,0.000000000000000000e+00
7.874443556948564904e-01,-8.278907056384198881e+00,-6.530435561486071094e+01,1.261015102349562766e-01,4.739201387596966519e+00,5.664107213198195545e+00,7.927242422041175240e-01,0.000000000000000000e+00
8.135266857900711468e-01,-8.451641943078058716e+00,-6.749335486598450018e+01,1.245734135995366226e-01,4.630326304066080922e+00,5.645057909876816993e+00,7.813179753377423875e-01,0.000000000000000000e+00
8.383986561394015657e-01,-8.623416721088368320e+00,-6.958187541183235680e+01,1.233032271294264709e-01,4.506674056569440978e+00,5.574462175610324977e+00,7.643928212906935249e-01,0.000000000000000000e+00
8.620516761590263366e-01,-7.928414541424233519e+00,-7.156922806252971725e+01,1.103297973540699611e-01,5.053568257078153714e+00,5.797996405681836940e+00,7.186263875184069061e-01,0.000000000000000000e+00
8.844775762810246356e-01,-7.851943471714306177e+00,-7.346022268857835513e+01,1.064827211946405006e-01,5.077560913050288782e+00,5.713684276313949262e+00,6.860117207645636261e-01,0.000000000000000000e+00
9.056686107750806514e-01,-7.730158800476332637e+00,-7.524784212057363675e+01,1.023702016999848419e-01,5.116762351830761446e+00,5.593310563447735362e+00,6.484643547098670746e-01,0.000000000000000000e+00
9.256174604237972225e-01,-7.587674353915151215e+00,-7.693065874669643733e+01,9.831207848510563341e-02,5.152847113358827613e+00,5.430399487743173381e+00,6.074565463798629050e-01,0.000000000000000000e+00
9.443172350506974233e-01,-7.276400714652330848e+00,-7.852286886761640972e+01,9.240212456951076014e-02,5.295033958410659380e+00,5.272285191255951631e+00,5.590041352065299174e-01,0.000000000000000000e+00
9.617614759000370217e-01,-5.917536326886081888e+00,-8.008271561124794857e+01,7.375875336082321487e-02,6.166791873135595736e+00,5.248343079112514076e+00,4.791600554494148678e-01,0.000000000000000000e+00
9.779441578676075775e-01,-5.600327400040967518e+00,-8.146143625774342922e+01,6.864020107504278934e-02,6.263634744899283291e+00,4.972250899916755174e+00,4.311495397698535958e-01,0.000000000000000000e+00
9.928596915817619051e-01,-5.311442243477026537e+00,-8.273675280755675487e+01,6.410891744910318657e-02,6.326829601013788107e+00,4.655183518788961194e+00,3.841367477483700887e-01,0.000000000000000000e+00
