r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan
2.395833333333333148e-02,-3.033782473050700901e+01,-3.212518134791130464e+00,1.465297960656983811e+00,-3.955388874771728069e+00,1.866087663931702278e-02,2.552261122729498899e-01
6.437499999999998779e-02,-4.689663012310477086e+01,-1.564107215557928754e+01,1.248875707921279554e+00,3.444692799697776309e+00,3.192932135466016175e-01,1.003123971101431477e+00
1.047916666666666718e-01,-5.476684737700348649e+01,-3.033043887749770562e+01,1.065032523166027811e+00,8.978131378417529618e+00,7.708631572144740707e-01,1.508139870878612232e+00
