r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.102272727272727293e-01,-1.335618045045770197e+00,4.488087736235930159e+00,2.892459620492719985e-01,3.427427133375534396e+00,2.275049276488473951e-02,7.070463468876453210e-03,2.030331211705507233e-01,4.617189203003181142e+00,0.000000000000000000e+00,4.617189203003181142e+00,-1.291014667672509830e-01,2.567734388445128690e-01,-1.335618045045770197e+00,8.671798490044311247e-01,1.047065045069536272e-02,3.169167632391870211e+04,8.486667874318632698e+01
1.306818181818181768e-01,-1.306981155170223730e+00,5.301287738490513490e+00,2.417198488239132581e-01,5.848147256454126364e+00,3.886938026281039349e-02,1.020206192655207303e-02,2.937009032183874879e-01,5.473987199436760598e+00,0.000000000000000000e+00,5.473987199436760598e+00,-1.726994609462472186e-01,3.004863855018824470e-01,-1.306981155170223730e+00,1.075822911423048645e+00,1.609636477053191447e-02,3.695319450169720221e+04,8.670157564522739335e+00
1.511363636363636520e-01,-1.340487542134428445e+00,6.114976231084004787e+00,2.158003338089064527e-01,7.030900492444631666e+00,5.497725040958723747e-02,1.322363049610894223e-02,3.604078752818722364e-01,6.330785195870341830e+00,0.000000000000000000e+00,6.330785195870341830e+00,-2.158089647863367100e-01,3.402689401428505844e-01,-1.340487542134428445e+00,1.151429897130325175e+00,2.331377260995654704e-02,4.236861480349214980e+04,6.915174342590367473e+01
1.715909090909090995e-01,-1.429437376152441708e+00,6.931426669517835037e+00,2.033744499459802235e-01,7.440525613114674641e+00,7.234089347935987457e-02,1.655142201259866830e-02,4.183792641341700924e-01,7.187583192303921287e+00,0.000000000000000000e+00,7.187583192303921287e+00,-2.561565227860863603e-01,3.728487955199902837e-01,-1.429437376152441708e+00,1.182315631228846531e+00,2.548478574950777467e-02,4.789875394425364357e+04,7.934236510956942379e-01
1.920454545454545470e-01,-1.537249364418956432e+00,7.752015026958979149e+00,1.957634875650133555e-01,7.574276054181567019e+00,9.112904336016336426e-02,2.019341418763092796e-02,4.712395852165314203e-01,8.044381188737501631e+00,0.000000000000000000e+00,8.044381188737501631e+00,-2.923661617785227040e-01,3.955601798428303728e-01,-1.537249364418956432e+00,1.192563821804489610e+00,2.660366690624455660e-02,5.348692500930809183e+04,0.000000000000000000e+00
2.124999999999999944e-01,-1.654643848089886404e+00,8.577465471154795296e+00,1.905651145208250574e-01,7.569795308552780710e+00,1.114378457624286695e-01,2.408264141383363935e-02,5.207363504503178531e-01,8.901179185171081087e+00,0.000000000000000000e+00,8.901179185171081087e+00,-3.237137140162855142e-01,4.070810511220913641e-01,-1.654643848089886404e+00,1.192216115943695920e+00,2.655518523854108817e-02,5.912217515466654731e+04,3.214232234917499795e+02
2.329545454545454697e-01,-1.776623387817370947e+00,9.408003083893033747e+00,1.866437766113394903e-01,7.492145839415607966e+00,1.333140402922238232e-01,2.818573173786974306e-02,5.678545269847273813e-01,9.757977181604662320e+00,0.000000000000000000e+00,9.757977181604662320e+00,-3.499740977116289620e-01,4.074583203725899438e-01,-1.776623387817370947e+00,1.186207796291936845e+00,2.575837294890272189e-02,6.479833043593024195e+04,3.375202165624138217e+01
2.534090909090909172e-01,-1.900539769333925655e+00,1.024343833565561290e+01,1.834512241775589914e-01,7.372740038350102054e+00,1.567709123311948893e-01,3.256181523317422388e-02,6.132210212918473013e-01,1.061477517803824178e+01,0.000000000000000000e+00,1.061477517803824178e+01,-3.713368423826283737e-01,3.976694625667374083e-01,-1.900539769333925655e+00,1.177204598891597787e+00,2.512552220325554170e-02,7.051030336605719640e+04,3.551752451479913475e+02
2.738636363636363646e-01,-2.023936365497774226e+00,1.108328024337678741e+01,1.806214934172341857e-01,7.232546086679707997e+00,1.818149495273455318e-01,3.714319980156034068e-02,6.571977142796328053e-01,1.147157317447182123e+01,0.000000000000000000e+00,1.147157317447182123e+01,-3.882929310950339330e-01,3.790672750567558591e-01,-2.023936365497774226e+00,1.166633974935650020e+00,2.438249425940245199e-02,7.625159366592192964e+04,3.631747108022748307e+02
2.943181818181818121e-01,-2.145245606698399143e+00,1.192688172370140087e+01,1.779635546363246001e-01,7.082509179634627117e+00,2.084340317409290599e-01,4.189958435786757251e-02,7.000250021095325570e-01,1.232837117090540069e+01,0.000000000000000000e+00,1.232837117090540069e+01,-4.014894472040003714e-01,3.529591195414934490e-01,-2.145245606698399143e+00,1.155321192144450837e+00,2.358729865206352430e-02,8.201594885641174915e+04,1.320000000000000000e+02
3.147727272727273151e-01,-2.265547413672207355e+00,1.277357036468706397e+01,1.755366651434020209e-01,6.919234123528383407e+00,2.366392473455016798e-01,4.682301863444199991e-02,7.419542138348600435e-01,1.318516916733898192e+01,0.000000000000000000e+00,1.318516916733898192e+01,-4.115988026519185605e-01,3.203974398426718828e-01,-2.265547413672207355e+00,1.143850218029344834e+00,2.265894347105257278e-02,8.780018872093121172e+04,0.000000000000000000e+00
