r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan
6.291666666666666761e-03,3.646105643809421082e+01,-1.081173261389613742e+02,-3.252588477775659737e-01,1.111359592269426315e+02,1.021205584661190713e+00,-1.133975406807898323e-01
1.437499999999999889e-02,-1.632434529048773086e+01,-6.872968186430652793e+01,2.331942049306505449e-01,6.124421940845967072e+01,3.241334547597225502e-01,1.557210024812536453e-01
2.245833333333333362e-02,-4.374089962521087926e+01,-6.758759719736571014e+01,5.743856358319971989e-01,2.868103634479739839e+01,2.977055480955897449e-01,2.998907072901123572e-01
3.054166666666666835e-02,-5.668229115139187968e+01,-8.509028518108351591e+01,5.876399230008719776e-01,1.803071253865736878e+01,4.238299142573295764e-01,4.384125592485536016e-01
3.862499999999999961e-02,-6.296467791974993133e+01,-1.092027136618437595e+02,5.230248483705378648e-01,1.396145503646977915e+01,6.135081359265159850e-01,5.380059582622956915e-01
4.670833333333333781e-02,-6.730270604566239001e+01,-1.345160217858704641e+02,4.639133867815772305e-01,1.108101120037612475e+01,1.177058551418074916e+00,6.861402575974330231e-01
5.479166666666666907e-02,-7.215350175459833793e+01,-1.597684959111312253e+02,4.241943427746225348e-01,8.195454465688360557e+00,1.565530750198869336e+00,7.584502615968568007e-01
6.287500000000000033e-02,-8.163418764777075864e+01,-1.844692642256906652e+02,4.166290864803285365e-01,4.304587397961874728e+00,1.315313431288250845e+00,6.027632694266612523e-01
7.095833333333333159e-02,-1.268136932726802826e+02,-2.102928205481440500e+02,5.426473010219116100e-01,-6.591400112720652515e+00,6.087198407288330060e-01,3.946168608884803586e-01
