r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.427140370724476748e+00,8.183480561544438814e+00,1.726564821307740860e-01,5.107512268330729910e+00,6.019324865851580220e-02,1.465149769076580510e-02,1.957368014916883170e-01,8.255214585803512861e+00,0.000000000000000000e+00,8.255214585803512861e+00,-7.173402425907357549e-02,4.233870858803950310e-01,-1.427140370724476748e+00,4.728887123029179573e-01,3.130737824501055033e-02,5.602747482333413791e+04,9.975338633509780095e+01
1.465517241379310498e-01,-1.676017797295206391e+00,1.035508904810869879e+01,1.604629505354127350e-01,5.431150166104357524e+00,1.194817449978572838e-01,2.451169726552918787e-02,3.055784382230265495e-01,1.047303342975072660e+01,0.000000000000000000e+00,1.047303342975072660e+01,-1.179443816420270436e-01,5.326591916009328909e-01,-1.676017797295206391e+00,5.887075706726198066e-01,2.466933921017503556e-02,7.026039638979297888e+04,7.128268297506807016e+00
1.775862068965517182e-01,-1.986264336356075244e+00,1.251693994637592944e+01,1.573738927786385300e-01,5.233140138239667394e+00,1.862360710996137647e-01,3.531861449065222536e-02,3.932431706868872445e-01,1.269085227369793678e+01,0.000000000000000000e+00,1.269085227369793678e+01,-1.739123273220079813e-01,6.151577358780069282e-01,-1.986264336356075244e+00,6.314599648059072701e-01,1.897776835156569572e-02,8.429520624019565003e+04,3.859972078259130512e+01
2.086206896551724144e-01,-2.222426328706239129e+00,1.467659516310492585e+01,1.502848242047470084e-01,5.264313848202478496e+00,2.552020525101402759e-01,4.615318294315620684e-02,4.593732828002144997e-01,1.490867111764514874e+01,0.000000000000000000e+00,1.490867111764514874e+01,-2.320759545402234503e-01,6.461361388600825872e-01,-2.222426328706239129e+00,6.342478703542820950e-01,1.816405423639316785e-02,9.803795076065747708e+04,9.548148148750875697e-01
2.396551724137931105e-01,-2.473224185772493033e+00,1.684477052239694217e+01,1.457828388541951015e-01,5.147258608218827192e+00,3.293301620971194610e-01,5.754477995293176551e-02,5.163264195452583749e-01,1.712648996159236248e+01,0.000000000000000000e+00,1.712648996159236248e+01,-2.817194391954205845e-01,6.206186200047509871e-01,-2.473224185772493033e+00,6.259642510488558909e-01,1.703265257002148023e-02,1.116509251306939987e+05,2.392720415131113221e-01
2.706896551724138344e-01,-2.718909973187745965e+00,1.902685734198266232e+01,1.419376152369756505e-01,4.992573692769529003e+00,4.095023398821166505e-01,6.933963561748331117e-02,5.682154836377820706e-01,1.934430880553957621e+01,0.000000000000000000e+00,1.934430880553957621e+01,-3.174514635569123389e-01,5.522522098163794579e-01,-2.718909973187745965e+00,6.145826747635397824e-01,1.585850738378703426e-02,1.251469472430634632e+05,3.761095349276020556e+02
3.017241379310344751e-01,-2.950638448480072284e+00,2.122197654294156877e+01,1.381512592924242222e-01,4.834515908126596706e+00,4.958537426987607022e-01,8.132315616206592379e-02,6.166855689364343363e-01,2.156212764948678640e+01,0.000000000000000000e+00,2.156212764948678640e+01,-3.401511065452171856e-01,4.569173942590331605e-01,-2.950638448480072284e+00,6.026546429967635232e-01,1.471244283797975595e-02,1.385105291143225913e+05,4.090961561886684456e-07
3.327586206896551713e-01,-3.165127899287523139e+00,2.342678062243163595e+01,1.342940565167151656e-01,4.680517347900871705e+00,5.878459732306904328e-01,9.346422521355317314e-02,6.621321028517273000e-01,2.377994649343400013e+01,0.000000000000000000e+00,2.377994649343400013e+01,-3.531658710023627967e-01,3.446422799076400145e-01,-3.165127899287523139e+00,5.907439438399811893e-01,1.381444461864972557e-02,1.517165212886531081e+05,3.761095353366982295e+02
3.637931034482758674e-01,-3.362866542162269212e+00,2.563805534168229983e+01,1.304224277493718220e-01,4.527345336111082474e+00,6.846336395310917977e-01,1.058531881486718951e-01,7.045366352471646998e-01,2.599776533738121032e+01,0.000000000000000000e+00,2.599776533738121032e+01,-3.597099956989103231e-01,2.198403497327780509e-01,-3.362866542162269212e+00,5.788681446356012117e-01,1.330231455996713601e-02,1.647446953782105993e+05,5.094078054363791352e+02
3.948275862068965636e-01,-3.543465828809756690e+00,2.785352988257517737e+01,1.265381117478711626e-01,4.374900249292201337e+00,7.852014854071819316e-01,1.179664719714463433e-01,7.436524878502880354e-01,2.821558418132842405e+01,0.000000000000000000e+00,2.821558418132842405e+01,-3.620542987532481827e-01,8.387114781771522198e-02,-3.543465828809756690e+00,5.668422843810458911e-01,1.280363381126763470e-02,1.775805125281132350e+05,8.700000000000000000e+01
4.258620689655172598e-01,-3.706875054618934850e+00,3.007180956681846951e+01,1.226487295262664312e-01,4.222745435503369116e+00,8.884497575819471082e-01,1.296241725405651857e-01,7.792638326119738501e-01,3.043340302527563779e+01,0.000000000000000000e+00,3.043340302527563779e+01,-3.615934584571688371e-01,-6.295094353830962830e-02,-3.706875054618934850e+00,5.545311736493293564e-01,1.232833429348233201e-02,1.902155704542327439e+05,3.800000000000000000e+01
