r, v_axial, v_tangential, inflowangle, alpha, Faxial, Ftan, Gammas, v_rot_norm, v_rot_a, v_rot_t, u, v, w, Cl, Cd,  misc
1.155172413793103536e-01,-1.056282008253427440e+00,4.734560007710944873e+00,2.195055969196937906e-01,2.423255717001701726e+00,3.294033368761761782e-02,7.901097043839261369e-03,1.836588962434898276e-01,4.838774891736004058e+00,0.000000000000000000e+00,4.838774891736004058e+00,-1.042148840250588238e-01,3.103131223281127560e-01,-1.056282008253427440e+00,7.611437097419964104e-01,1.210916282753935445e-02,3.266125112228746366e+04,9.480524895146785980e+01
1.465517241379310498e-01,-1.153687256399273053e+00,5.982079836486051683e+00,1.905181586248564929e-01,3.887685018763209044e+00,6.229867050509450832e-02,1.287935171161220735e-02,2.746409253169524445e-01,6.138744265635229347e+00,0.000000000000000000e+00,6.138744265635229347e+00,-1.566644291491772756e-01,3.895303415205728648e-01,-1.153687256399273053e+00,9.158090939363632277e-01,1.222261101125792643e-02,4.059268806057698384e+04,8.877068034635893667e+00
1.775862068965517182e-01,-1.301154118773880430e+00,7.230414532295982966e+00,1.780500027647467232e-01,4.405629156430231674e+00,9.492988754154008113e-02,1.836246648699341177e-02,3.461610116870411646e-01,7.438713639534452859e+00,0.000000000000000000e+00,7.438713639534452859e+00,-2.082991072384697551e-01,4.546343716526894396e-01,-1.301154118773880430e+00,9.673950348240208941e-01,1.259827815888697744e-02,4.843527913173454726e+04,4.749560023070173997e+01
2.086206896551724144e-01,-1.468794405072566978e+00,8.484276061867099372e+00,1.714205534243157802e-01,4.589040052704140393e+00,1.315120215571792261e-01,2.452734559360681549e-02,4.086447208542575704e-01,8.738683013433677260e+00,0.000000000000000000e+00,8.738683013433677260e+00,-2.544069515665774439e-01,4.965774078872509101e-01,-1.468794405072566978e+00,9.848382608171584174e-01,1.276794405797455553e-02,5.616535260895129613e+04,5.032944998041866125e-01
2.396551724137931105e-01,-1.644953230881734063e+00,9.746506382625780063e+00,1.671979896284526146e-01,4.634546565503267601e+00,1.723013846851531583e-01,3.138170340530948427e-02,4.660260732794825334e-01,1.003865238733290255e+01,0.000000000000000000e+00,1.003865238733290255e+01,-2.921460047071217647e-01,5.136160007102281710e-01,-1.644953230881734063e+00,9.889975560869986859e-01,1.281800122205359500e-02,6.378264226701034204e+04,3.331940915351162147e+01
2.706896551724138344e-01,-1.822768984743470266e+00,1.101751570510246481e+01,1.639576822241421428e-01,4.623773932666678022e+00,2.174559770535571257e-01,3.887846341165525355e-02,5.202826790791287292e-01,1.133862176123212961e+01,0.000000000000000000e+00,1.133862176123212961e+01,-3.211060561296644744e-01,5.098829161122514497e-01,-1.822768984743470266e+00,9.880129374457343738e-01,1.280615132593334628e-02,7.127943456429468642e+04,3.728077409605801904e+02
3.017241379310344751e-01,-1.997934253440078578e+00,1.229587251797511271e+01,1.610804128924328560e-01,4.592200750467474890e+00,2.669770185360843540e-01,4.694065171416601095e-02,5.723342662705747097e-01,1.263859113513135135e+01,0.000000000000000000e+00,1.263859113513135135e+01,-3.427186171562392469e-01,4.907346862032015422e-01,-1.997934253440078578e+00,9.851271485927272087e-01,1.277142082551422329e-02,7.864026533546825522e+04,2.882941686982154579e+02
3.327586206896551713e-01,-2.168272222785785797e+00,1.357958513997767191e+01,1.583349091420361010e-01,4.553077956573977403e+00,3.207221948807835732e-01,5.548406895897141367e-02,6.225325690909740972e-01,1.393856050903057664e+01,0.000000000000000000e+00,1.393856050903057664e+01,-3.589753690529049468e-01,4.601095603536161649e-01,-2.168272222785785797e+00,9.815513252308615266e-01,1.272838575223137619e-02,8.584926339126905077e+04,6.611019096587956483e+02
3.637931034482758674e-01,-2.332833004514501596e+00,1.486690778713761141e+01,1.556453134928015014e-01,4.510751864443296455e+00,3.784552467345538296e-01,6.442529694543466801e-02,6.709623335528467347e-01,1.523852988292980193e+01,0.000000000000000000e+00,1.523852988292980193e+01,-3.716220957921910761e-01,4.202875425653944119e-01,-2.332833004514501596e+00,9.776827204101172786e-01,1.268182705088762713e-02,9.289400995292462176e+04,3.718417563070520941e+02
3.948275862068965636e-01,-2.490661931851123612e+00,1.615655380639318039e+01,1.529539445160771338e-01,4.468527376493474534e+00,4.398762211441799019e-01,7.367151988260633999e-02,7.175821731928355707e-01,1.653849925682902722e+01,0.000000000000000000e+00,1.653849925682902722e+01,-3.819454504358480440e-01,3.724927704795117922e-01,-2.490661931851123612e+00,9.735967993222566230e-01,1.264608080613504118e-02,9.976541491652262630e+04,8.700000000000000000e+01
4.258620689655172598e-01,-2.641805800631415568e+00,1.744763121594591482e+01,1.502719941158763006e-01,4.425763243859833551e+00,5.047146343133730451e-01,8.315175115196044020e-02,7.624042552358109015e-01,1.783846863072825073e+01,0.000000000000000000e+00,1.783846863072825073e+01,-3.908374147823356348e-01,3.174629427410056159e-01,-2.641805800631415568e+00,9.693802558445796524e-01,1.261358006533347398e-02,1.064580853901323135e+05,1.800000000000000000e+01
4.568965517241379004e-01,-2.786219773983826364e+00,1.873951518399250560e+01,1.476002408738999738e-01,4.382414857096900818e+00,5.727178874994857116e-01,9.279808759696579756e-02,8.054606631426032282e-01,1.913843800462747424e+01,0.000000000000000000e+00,1.913843800462747424e+01,-3.989228206349680894e-01,2.558042730064260528e-01,-2.786219773983826364e+00,9.651061049097544586e-01,1.258063529139364506e-02,1.129683490903549682e+05,3.000000000000000000e+00
4.879310344827585966e-01,-2.923649799894946444e+00,2.003173516477004767e+01,1.449276158827094985e-01,4.339116417884730126e+00,6.436492371139276303e-01,1.025421536108249154e-01,8.467956971301419111e-01,2.043840737852670131e+01,0.000000000000000000e+00,2.043840737852670131e+01,-4.066722137566538553e-01,1.881825823520205387e-01,-2.923649799894946444e+00,9.608368788034343799e-01,1.254772847759239550e-02,1.192934196863394172e+05,2.000000000000000000e+00
5.189655172413792927e-01,-3.053762423803252357e+00,2.132389028329917480e+01,1.422413714296627274e-01,4.296598316356169178e+00,7.172995779883390988e-01,1.123179874162549691e-01,8.864780117872400611e-01,2.173837675242592482e+01,0.000000000000000000e+00,2.173837675242592482e+01,-4.144864691267500789e-01,1.154338395065473422e-01,-3.053762423803252357e+00,9.566445939927182840e-01,1.251541472043068981e-02,1.254309916382991214e+05,4.000000000000000000e+02
5.500000000000000444e-01,-3.176097687979491546e+00,2.261558592081054542e+01,1.395259308762901440e-01,4.255753028154514617e+00,7.934959316253119566e-01,1.220610196011182452e-01,9.246051600985631946e-01,2.303834612632515189e+01,0.000000000000000000e+00,2.303834612632515189e+01,-4.227602055146081339e-01,3.866473956134856144e-02,-3.176097687979491546e+00,9.526172485760351361e-01,1.248437230139743184e-02,1.313788274893157068e+05,3.500000000000000000e+04
